评论,评分
心心念念的手机终于到了，质量没的说、很好！功能强大，运行速度快，画面优美，画质清晰，拍照、摄像功能强大。店家服务好，快递也很给力，还赠送了专用无线耳机！不错、不错，相当满意的一次购物?祝愿生意兴隆！,5
手机高端大气上档次，外表非常时尚，速度响应特别快，像素也非常好，拍照的效果很好，镜头非常棒！,5
首发第一时间抢到了，手机很漂亮，做工精细，配置高，价格相对良心，性能没的说，除了没有无线充电之外，其他的全部一流，蔡斯加持的,5
vivo手机还真是不错，性能超乎想象。之前看了友商同样搭载骁龙888芯片手机的评价，都说发热严重。昨天收到vivo手机开机只有25%电量，边充电边玩游戏，大约一个小时左右，竟然不热，非常惊喜。至于本机电量是否耐用，还是得用用才知道。背板仿皮质触感非常好，但是镜头高出太多，不装壳根本不敢用，浪费了这么好的质感！,5
第一次买vivo以前都是买华为，用下来体验很好，不比华为差，拍照非常给力！很喜欢的一个手机，就是续航一般，但是快充很快，618价格很给力，送的赠品也很多，愉快的购物体验。,5
拍照效果：夜晚成像质量特别棒，真可以当夜视仪了，微云台防抖真是爱了，用一次回不去，视频防抖一运行速度：运行速度快，不像其他人说的发热严重外形外观：素皮材质，外观大气！相机模组的阶梯式设计非常好！！其他特色：刷新率用着很舒服，充电快，电量使用时间并不短，一款手机，自己用才知道好不好,5
好评！手机拿到手，感觉不错，做工优美，性能优良。充电速度杠杠的，半个多小时充好。系统优化也不错。,5
此用户未填写评价内容,5
手机收到试用一天感觉很好，尤其拍照一流水平。喜欢拍照的真的可以放心买。其余方面也不错对得起这价。,5
此用户未填写评价内容,1
非常好，运行速度快，值得购买,5
手机颜值很高，手感很好，主要是想买个拍照的手机，拍照功能很多，效果也很不错，，其它功能还在探索中，值得购买～,5
挺不错的,5
手机用了一段时间才来评价，确实好用，反应快，充电也快，续航还不错，拍照效果非常好，,5
现在才用，过一段再说,5
非常好的产品，用户起来很好，很舒适，非常棒，下次还购买，京东物流也快,5
物流快，是新手机，未拆封的，使用几天了，觉得不错，充电特别快，很喜欢,5
手机轻薄，手感极佳。像素真的很稳，超稳微云台。和其他手机对比拍照有明显的优势。,5
正常浏览网页都会发热照相功能可以,3
外形外观：外观没的说，非常好看！屏幕音效：120HZ屏幕，颜色也很艳丽拍照效果：蔡司认证镜头，T镀膜，拍照效果很好运行速度：888骁龙处理器，速度很快，完全不用担心性能。发热也不大。,5
送货快，包装好，当天下单，备完货就开始配送了，等了两天马上就拿到新机了，开箱后手感好，屏幕大，拍照有60倍，且看的远，看的清，充电也是超级快，一会会就充好了，typec接口，还有附带转3.5的耳机接头，真是太方便了。新的界面还需要好好研究学习，不愧是好手机，赞的。,5
上市之后一直关注这款手机，昨天下单今天中午就到了，外形外观：美观屏幕音效：清晰度很高，音效也很好，拍照效果：拍照效果很清晰运行速度：很流畅,5
非常好啊嗯，感觉不错，拍照十分清晰，在夜晚的夜景拍照效果相当惊人，非常的清楚明亮，然后整个系统响应快，唯一感觉就是厚度稍微有一点厚，但是全面屏的效果确实非常让人惊艳,5
物流很快。早上下单下午就能到货。刚拿到货还没熟悉功能！试一下拍照功能。拍出来的照片非常高清！感觉还可以！用一段时间再追评价！,5
拍照功能很好，运行流畅，送的耳机音质还可以，满意的。,5
这款vivo x60 pro+手机真的太好用啦，拍照成像质量棒棒哒，屏幕显示也很舒服，系统也比较简洁易用，如果电池再大点有双扬声器就更漂亮了?,5
就是冲着它的拍照的像素去的 拍照是真心不错 处理器也是骁龙888 相对其他的处理器 它的更稳定 充电也很快 我试了一下一个小时左右就充满了 其他的就不用说了 我是vivo的老用户了 下图是我上个手机 X21i拍的 皮革后盖很有档次噢噢噢噢 当然了 它的综合性能也很不错 再加上拍照很好 所以这款手机yyds 就是只有2个颜色了 还有一个橙色?,5
"外形外观：外观很不错,手感拿着舒服屏幕音效：屏幕效果一流,声音很有穿透力拍照效果：效果极佳 照片像素高清完美运行速度：处理器性能强劲，运行速度非常快待机时间：4000的大电池，日常够用了其他特色：55W快冲，大概40分钟冲满，比之前的苹果快多了",5
不错 不错 工艺精湛 美观大方 素皮手感一流 相机给力 60倍变焦牛 成像清晰 效果一流 新系统不错 很有新意 哈哈? 流畅运行 非常满意,5
x60 pro+ 棒棒哒买了第二台了 手机非常好 照相 运行 显示 都没有问题,5
实物更好看，用了几天没发现什么问题，机子很不错，再也不是以前的用久就会卡的机器，本人是摄像爱好者，所以这个摄像头可玩性很高，晚上夜拍的话也很清晰，平常也不玩什么大型游戏，就一些QQ飞车，总体来说，发热没多大感觉，说很烫，续航方面的话，基本嗯，可以用到24小时充一次吧。充电的话，大概在45分钟多左右,5
皮质后盖，裸奔手感一流，原装磨砂手机壳也很轻便。超级云台的加入打造了一个极致影音体验的偏科生，是的，它就是一个能打电话、能上网、能玩游戏的全焦段照相机！从拍出的第一张照片起，就深深地爱上它！,5
在蓝色和橙色之间选了好久买了橙色。收到就很喜欢，机身轻薄，外观简洁漂亮，素皮材质有质感也很舒服，而且自带贴膜和手机壳，第一次买vivo的手机，第一感觉就很好。,5
旗舰芯片，性能爆棚；120Hz高刷新率的屏幕，丝滑流畅；origin系统独特，可玩性强;最大亮点在于影像实力，搭载了双主摄影像系统，5000万像素超大底传感器加4800万像素超广角微云台的双主摄组合，夜拍效果及清晰度优秀，拍摄体验好！(还没进行户外拍摄，不过看了很多评论和拍照实例，真的很强)唯一不足没有上2k屏和双扬声器，不过对于这个价位和相比其他品牌手机，很值得入手,5
外形外观：设计，外观一如既往的好。后盖是素皮设计，老婆非常喜欢。屏幕音效：屏幕显示细腻丝滑。120赫兹高刷。用了，回不去啦！拍照效果：就是奔着拍照买的这个手机。之前一直纠结Oppox3pro和这款。最终选择了这款，果然没有让我失望。运行速度：运行的非常流畅，没有丝毫的卡顿。待机时间：平时不玩儿游戏，只是拍照，日常用完全够用了。其他特色：算是入了vivo的坑了。除了这台，还家里还有两台vivox60。用的都非常开心。Vivo加油，支持国货！,5
用了一星期了，非常流畅，感觉很好，高端机就是不一样，国产加油！,5
手机很好，功能强大，相机很吊，60倍看的很清，现在在也不用望远镜看对面不关窗的了！很奈斯！,5
这个品牌的手机用了10年了，真心好用。,5
非常好，白天收到的，晚上玩了几小时，非常满意，ViVO手机还是不错的，我都支持9年了，加上这部已经5台ViVO手机了,5
这手机也非常好，刚买回来三天你又搞个Ⅹ70pro+出来，无法了,5
值得入手，很不错，很好看，很喜欢，很有气质,5
非常漂亮，非常喜欢。很好,5
"?宝贝收到了，很惊喜?买的vivo X60pro+ 给我发的 t版  vivox60tpro+,因为知道其中差别特意的看了一下，结果好家伙还真就是狸猫换太子",4
非常好，速度很快，拍照效果好，喜欢。,5
拿到手实物比网上好多多啦,5
耳机是坏的 一只听得到一只听不到,3
买来一部VIVO旗舰手机，现在各种型号手机看不过来，不知道选什么了，所以就买旗舰机准没错，配置高使用易上手，功能强大，照相蔡司品牌加持，微云台防抖，真的很稳。,5
非常漂亮的超大杯旗舰。不愧是professional photograph，几颗摄像头加蔡司T镀膜相当能打，绝对的第一梯度。整机重量手感控制的也很不错，比较有质感。618做到3K多价格，性价比超群了。,5
挺不错的，手机的手感还是不错的，握在手里很舒服，带上附送的手机壳还挺漂亮的。手机的开机速度挺快的，打开app也挺快，响应很灵敏，拍照效果也不错。,5
外形外观：挺轻薄的，摄像头的设计也很多特色屏幕音效：1080+120，效果还行吧无功无过拍照效果：拍照效果2021顶流水准～总的来说，618价格很实惠值得一买,5
"我的VIVO  x60 pro+手机2021.2.1在京东下单，2.2中午送货上门即收到，包装精美。开箱后配件齐全，充电迅速，充满后用至今仍还有90,省电。刷屏快，握机手感好。晚上拍夜景不错，照片锐度好，清晰，手机总体感觉性价比很好。",5
手机收到了，是正品，外观漂亮，手感好，运行速度快，非常满意。,5
趁着618，以很低很美丽的价格，收了一直以来心水的手机，很喜欢，拍照很强大！手机运行稳定。一直以来买了很多vivo手机了，质量过硬，使用体验特别棒！还会继续支持的！,5
非常满意的一次购物，不到3500拿下vivo的超大杯影像旗舰确实很划算。完美的蔡司镜头拍照效果，神秘的素皮材质后盖虽然说发热和续航问题是骁龙888的通病，但我认为瑕不掩瑜，本机仍然是2021年618最值得购入的手机之一。,5
一次买了两部，一部Pro，一部pro+，外形外观：好看时尚屏幕音效：像素高，色彩鲜艳。拍照效果：清晰明亮。运行速度：速度流畅。待机时间：体验中其他特色：非常棒的一款手机。,5
做工品控也好 机身缝隙控制很好，摄像头没有进灰。 主摄很强大1/1.3左右的大底 加上光学防抖拍夜景非常好。录像果冻效应控制得也不错。这颗潜望长焦虽然很一般 但是比普通长焦强,5
做工品控也好 机身缝隙控制很好，摄像头没有进灰。 主摄很强大1/1.3左右的大底 加上光学防抖拍夜景非常好。录像果冻效应控制得也不错。这颗潜望长焦虽然很一般 但是比普通长焦强,5
外观很漂亮，很大气，拿在手里很好看照相功能很强大是正品，送了一个无线，蓝牙耳机。今天用了一下午速度很快系统运行流畅特别是照相功能拍照片很自然,5
非常好的一款手机，还送手机卡，运行速度超快，内存足够大，拍照杠杠滴！手感不错，充电超快，半个小时基本上就充满了。赞?,5
此用户未填写评价内容,5
手机曲线优美，性价比很高，充电也很快，拍照不抖而且像素很好，值得购买，商家还送耳机哦，快来看看吧。,5
外形外观：手感很不错屏幕音效：屏幕很顺滑拍照效果：没得说，就是因为拍照才买的，果然没失望，拍照贼好看运行速度：运行也是不错的待机时间：电池不是很耐用,5
京东物流就是快 昨天买的 今天就收到了 继续支持 手机挺喜欢的 收到有18个电 然后充到100 很快 满意！,5
#！！！无耻京东！！！欺骗消费者！欺骗他的衣食父母！！！6.18当日购买5998元20天居然降价500元！！！！价保故意设置7天让消费者投诉无门！！！7.14当天价格5498元有截图为证！！有需要了解情况的朋友我把取证给你！京东无耻！12315见！！！京东要走上终点的节奏！果断退出京东！绝不购买京东！！！,5
vivox60的超大杯，包装真的很漂亮，手机的深蓝色素皮很低调，有质感，屏幕用的是中置挖孔，拍照真的是这个机型主打的，蔡司+T*镀膜，拍照没得说，新系统也比较漂亮，其实一直喜欢的是NEX系列，够大够出彩，但等不及了，6 18太给力了，遗憾是没有2k屏和防水。,5
非常好，888的cpu速度果然很快，120Hz的屏幕很亮也超级流畅，摄像头带微云台超级厉害呀，没想到机身还挺薄的，握感不错。可以算是全面的水桶机了。给孩子买的，他很满意，剩下的功能让他自己慢慢摸索吧。,5
昨天下的单 今天到货 从最早的3G网的旗舰xple到3年前的x9 在到现在的x60por+可以说是忠实的V粉了。接下来包装开始体验 上两次的购机体验很是完美，希望这次更佳完美 蓝色的手机是3年前的老手机 哈哈皮毛9成心 不知道回不回收,5
宝贝收到啦，手机非常漂亮！与介绍的一样，蔡司超高级，照片超清晰，通话也很清楚。X60Pro＋这款用着超级好，能算是千元机里面我感觉最好的啦，看视频、玩游戏非常流畅，颜色鲜艳，真的特别喜欢，现在我家都只用vivo这个牌子的手机了。,5
现在还送耳机、快充头的厂商都是良心厂商了，双色阶设计非常好看，素皮的手感也非常好，拿在手里分量非常轻，大小合适，系统界面也很漂亮，摄像头很强大，微云台非常不错！,5
手机收到，颜值不错！骁龙888处理器反应速度比较快。拍照特别夜景，比我的华为mate20好很多。值得购买！,5
手感非常棒，外观非常精美,5
vivox60系列上市以来一直关注，终于在活动期间下手了，新机一到手，眼前一亮，真机比图片中还要漂亮，做工精致，手感没的说，拍照功能也很强大素皮后壳摸起来很舒服，手机运行相当流畅！,5
拍照效果超级给力，原来用过60plus，那时候就很喜欢vivo的拍照效果，这个性能更突出，微距效果尤其好，后盖是皮纹效果，摸起来手感舒服。开机效果也不错，使用流畅。,5
家人们常用的品牌。vivo。无论我们家的老人啊！年轻人啊！孩子们。都喜欢这个牌子。因为vivo手机。质量过关。画面清晰。通化操作等非常灵敏，快捷。有技术一下他的射线功能，这款手机的夜晚射线功能非常的强大，射出了效果非常非常的棒。对热爱摄影的。家人特别喜欢。值得拥有。,5
使用ViVo手机也有快10年了，一直信赖Vivo手机的品质&amp;款式，全家人都在使用ViVo，都很喜欢，很好用。,5
不愧是蔡司合作的镜头 拍照太强了 快充也无敌微云台这个也很好 拍视频非常稳总之很惊喜 另外值得一说的是 在这个各厂商都讲&ldquo;环保&rdquo;的年代 竟然还有手机厂商会送耳机！！！这个太难得了！非常良心！！！这是我买过最贵的国产手机了 没有失望！非常惊喜！,5
手机很好，也很漂亮，反应和充电都很灵敏和快，拍照好赞哦，最后一张图就是用这个手机拍照的，好喜欢，优秀，颜值也很在线，新手机，用的可开心了。,5
手机收到太好看了喜欢，性能非常好速度很快，拍照顶级配置，值得入手的一款手机。,5
对比好久，最终决定入手vivox60pro+。非常棒的一部手机，拍照功能确实强大。强大运行内存，运行app反应速度很快。不要犹豫，值得你入手的一部手机。,5
惊艳到我，以前一直用华为，没想到这个做工这么漂亮，真心支持！手机速度很快，毕竟12+3的运存不只是数字，屏幕效果也很棒！京东快递小哥送货速度贼快！态度忒好！,5
外形外观：整体外形还是很帅的，背面的皮质很舒服，完全不用加壳，镜头模组有点大，但是设计很合理屏幕音效：曲面范围不大，看着还是很舒服拍照效果：蔡司加持是我购买的最大动力，拍照也不错，调教有些功力，用惯华为的莱卡色，蔡司的质感也是很不错的运行速度：整体配置顶标了，运行也很流畅待机时间：一天下来差不多，快充很好，基本主流其他特色：使用了一段时间再来做的评价，和vivo耳机匹配很好，会有弹窗，价格也不贵，除了没有无线充电，其他各项功能都是齐全了，拍照有自己的特色，总体来说，还是非常不错的一款手机。,5
vibo手机是我已经用的第3款手机了，这款x60p＋手机非常好，速度超级快外观颜值超高，拍照特别清晰，音效也非常好，待机时间光开机不动2天2夜，超级不错，赞！,5
上一台用的vivo nex，用了2年，特别好用，第一款全面屏。这次换最新的旗舰拍照手机，这个系列的主打，确实不是盖的，特别好看，机器的材质用料手握也很舒适，下一台还是vivo。,5
外形外观：正面颜值无敌，手感很好，不是很重屏幕音效：屏幕很细腻，音效我一般听不出来好坏拍照效果：很好待机时间：待机很好，一晚上基本不掉电,5
手机非常丝滑，照相nice，爱不释手，异常强大，反应很快，新的系统很快捷方便！！！,5
外形外观：高档霸气上档次屏幕音效：超好听拍照效果：超清像素运行速度：飞一般的感觉,5
真是太喜欢了，颜色好看手感也好，爱了爱了爱了,5
手机拍照很好，但是手机发热严重，掉电也快，整体体验一般。,3
续航不咋滴，信号差，后悔买了。,5
"收到货就迫不及待用了，真的非常好，一直都很喜欢vivo,处理器是最新最强的骁龙888.再配最新的系统，玩游戏就是溜，拍照也是超赞，超清晰，强烈推荐啊。",5
"新机今天上午-到手,开箱眼前一亮，真机比图片中要漂亮，做工精细，手感很好，屏显细腻，配置就不用说了，骁龙888，我不玩游戏，喜欢拍照，试拍了几张，蔡司镜头效果杠杠的，出去玩可以尽情的发挥了",5
第一批抢到，今天开封，从包装开始就透出旗舰的气质。做工非常出色，屏幕显示效果极佳，可以进入最佳行列。拍照出色，几乎可以稳坐当前手机第一了。拍人也是一贯的优势，音质也是手机中最佳。总之，非常好的选择。,5
用着很顺畅，照相效果非常好，堪比卡片机，充电很快，外观好看，薄。有保价，但是送的延保要扣钱，这点不好。,5
反复对比了同价位的很多款产品，最终下定决心买的这款，旗舰配置确实使用体验很棒，外观设计很有辨识度，摄像是最具代表性的部分，效果真的惊人，真心祝国产品牌越办越好！,5
618逛了好久，刚好x60pro+有优惠活动，价格在预算内，而且它的配置也刚好符合自己需求，就买下来了。试用了几天，外观好看，手感舒服系统流畅，拍照真的很好!,5
外形外观：很不错，看起来很有质感?屏幕音效：还没有体验，一会体验拍照效果：据说顶级拍照，还没来得及体验运行速度：运行还不知道，888应该还不错待机时间：待机据说不太行其他特色：第一次买，看看情况吧,5
做工非常好，应用流畅，屏幕刷新率高点更好。,5
关注vivo x60pro+这款手机很久了，感觉性价比很高。6月1终于入手了，这是我第一次买vivo手机，真的很不错，对于我个人来说，这台机我很满意，绝对给满分评价。2号收到拆箱后。这个颜值真的惊艳到我了。特别轻薄，拿在手上手感很好，一直听说这个摄像很棒，迫不及待试了，拍照功能很强大，照片清晰，还原度也很高，效果真心不错。在使用的这8天，越用越喜欢的一款手机了，运行速度快不说，电池也很给力，手机标配的充电器充电还很快。,5
家里帅哥考上大学啦，姑妈给的奖励，晚上十点多下的单，早上八点就收到，必须点赞京东物流，新手机效果就是不一样，反应快，非常满意。,5
收到手机有一段时间了，很好用，功能强大，尤其拍照功能，堪称完美，玩儿游戏运行速度很快，总之，一切都好吧，毕竟最新款拍照效果：95分外形外观：100分运行速度：95分待机时间：90分屏幕音效：95分,5
终于拿到手了，没让我失望。品鉴会看了两遍，主要看中了和蔡司合作的影像功能。外观也不错，素皮的外后壳，手机拿起来很轻薄。最强的骁龙888芯片，90hz的刷新率就是爽。,5
为了颜值和摄像系统买的，喜欢这种非水桶有特色的旗舰机型，颜值是真的高，特别是云阶的设想模组设计，个人认为是目前最好的。,5
本来很纠结t版，还是留下了，现在就两个字，真香！拍照真好，颜值好看！还是喜欢橙色，太靓了！京东618活动给力！,5
手机质感很好，后盖皮质柔软，照相非常清楚，重量也控制的很好，准备再买一台。,5
给自己买了这款蓝色，素皮还是很有质感的，不过这次颜色选择略少，要是有更多颜色材质选就好了！拍摄功能强大，视频防抖功能很好用，长焦使用明显比x50Pro要好，新系统还在适应中，总体挺满意的，和老婆各买了一个，希望下一代能做的更好功能更强大！,5
VIVO X60Pro+使用骁龙888处理器，速度很快，蔡司镜头，拍照效果很棒，夜视拍照功能更棒，外观美观大气，待机时间让人满意！很不错的一款旗舰机！,5
屏幕，非常清晰，外观简约大方。拍照没话，很给力，最喜欢素皮，我平时不不喜欢戴套，说包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，顺丰当天就到了，发货快物流快,5
刚到货，买过很多vivo手机，质量一直都好，这部也不会失望的。还送了无线蓝牙耳机,5
影像方面是vivo X60 Pro+最值得入手的亮点之一，该机搭载了四颗顶尖的后置镜头，并实现了全焦段覆盖。其中两颗均为主摄，分别为5000万像素、面积为1/1.3英寸的GN1传感器镜头，另外两颗为，有微云台加持的超广角镜头，另外两颗分别为3200万像素的50mm专业人像镜头，以及一颗潜望式长焦镜头（60倍超级变焦）。值得一提的是，该机的镜头均采用了蔡司T*镀膜，其可以让镜头拥有更高的透光率，带来更清晰、更有质感拍摄效果，并且可以有效改善鬼影、杂散光等光学问题。值得入手?,5
手机中的战斗机，我老公刚换了iqoo，我也从苹果转到了安卓，果然系统不受限制真的爽。镜头超清，是我购物来让我最满意的一次购物之一。客服的态度我都非常满意的。专业热情，有问必答，回复很快，我问了不少问题，他都不觉得烦，都会认真回答我。,5
非常漂亮的手机，手感很好，拍照很清晰，还送了无线影音耳机，运动时可以放心使用了。第一次买vivo手机，还是旗舰版，希望有好的体验,5
给老公买的，他自己选了好久，最终决定买这款，刚拿到手机就说这款手机的拍照功能非常强大，主要是看中了蔡司的摄像头，还说有了这款手机以后出去还会主动给我和女儿拍照了,5
外观漂亮，骁龙888处理器，运行速度够快，拍照清晰，超广角，够稳，照片拍出来真漂亮，皮质后壳，手感不错，除了电量耗的有点大，其他都非常好。,5
外形外观：大气，可以单手操作，皮质的手感很好，怕磨损还是带上了外壳屏幕音效：音效很不错拍照效果：拍照挺好，暗光下也可以运行速度：刚到手还是很流畅的待机时间：刚到手还不知道待机怎么样,5
物流特别快，孩子很喜欢，敏感肌也可以用，已经是第二次回购了，下次还来这家店。,5
外形外观：非常吸引人，尤其是这背面色调，家人很喜欢，心心念念的半年了屏幕音效：还行，音质很好，放视频不会有噪音拍照效果：微平台还是很稳的，跑着跟拍，相机很稳定，但人物有点乱！运行速度：刚买的机器速度都快，还得用几年再看看待机时间：耗电有点快,5
从X50 Pro+更新到X60 Pro+，算是常规升级吧。由于X50 Pro+有超大底，但是没有微云台，所以这款还是给我很大惊喜的。另外，我非常喜欢背面的素皮材质，手感很好。所以总体来说，我对这款新型号还是非常满意的！感谢vivo带给我们又一款优秀的手机~,5
手感很好，橙色好看，广角和长焦镜头都太棒了。微云很稳，拍微电影没问题，爱不释手。,5
"之前用的是vivo nexs,在x60pro+和小米11ultra之间纠结了很久，最后还是选了x60pro+,果然没让我后悔，拍照不愧是超大杯，效果很好，出去旅游再也不用背上大块头单反了，直出效果就很ok了",5
发货很快，早上10点下单，下午就收到了。颜值在线，用起来也不错。系统还挺好用的，有点超出预期哦拍照效果也不错,5
vivo X60 Pro+ 到手了，它各方面都比较完美，在目前主流的几款旗舰机型中有不小的优势。其性能、影像、屏幕等等配置都是目前顶尖的存在，而优化算法方面，我觉得也很不错，上手体验十分满意。,5
非常好，如偿所愿，发送货神速l外形外观：正常。拍照效果：优秀，赞赞赞。运行速度：666屏幕音效：效果扛扛的待机时间：好,5
很好，手机没有破损，是正品外形外观：外形外观：精美 屏幕音效：优美拍照效果：极好运行速度：极快待机时间：很长,5
买给我妈用的，重来没用过这么贵的手机，孝敬她老人家，估计可以用个至少五年，大内存，拍照片非常棒，就是不知道电池经不经用，希望妈妈一辈子开心?，vivo x60拍照不错,5
外形外观：我选的蓝色素皮，高端大气，不张扬小曲率更适合手感屏幕音效：屏幕显示中规中矩但是色彩还原准确轻奢风非常好看有望屏幕再次升级拍照效果：简直太完美，色彩还原度准确，高清双主摄，加上蔡司镜头跟T星镀膜的外挂级别的存在运行速度：运行速度骁龙888   加3.1闪存第一梯队了待机时间：4200毫安的电池中规中矩，正常一天够用了，还有55闪存充电续航方面也是足够了,5
昨晚下单，一早就送来了，不错的手机，手感很好，拿出来后迫不及待的测试了下拍视频防抖功能，走路的时候拍摄，确实不会有屏幕晃的感觉，其他功能得用用后再知道了。,5
手机拍照很清楚，很轻便，手感柔软。系统也很流畅。总之就是一款性价比很高的手机。,5
用着x50pro+，卖给妈妈60pro+，各方面都还可以，屏幕很喜欢，很细腻，配件也比较齐全。作为主力机使用还是不错的，外观很好看，很精致。重量也控制得不错。,5
vivo最早买的一款手机是xplay，当时市面上最大的屏，快十年了，印象音乐做得很好。后来几款手机一直用华为，最后一款华为主板坏了，等着mate40 pro，缺货，加钱。也把心里价位提高了很多。同事跟着薇娅直播买了一款x60，3千多送蓝牙耳机，搜详情正好pro＋上市。本来没打算买，看摄像头配置很好，评测可圈可点，还抢购，又抢不到，这一次终于不限购了，就买了。有时候饥饿营销还是很有用的。近期新手机很多。买了也就买了。早买早用早记录。夜景模式很强大，蔡司人像摄影模式也满意。今天还买了299元vivo意外宝。希望手机能用几年吧。电池从20%充到90%几，只要30分钟，耗电量也挺大，不知道会不会有优化。,5
这是我第一次买vivo手机。哇，哦，实在太惊艳了。现在的国产手机拍照能力，实在是太强大。把我的iPhone秒的**都没有。另外做工也很强大，特别是后面那个皮衣的包裹。这真的是一是非常满意的体验。国产手机加油。,5
"手机很好那么大的手机,比任何旗舰都要轻薄,牌子不用多说。就是我是苹果转安卓,需要一点时间适应系统。简直完美!发货也很快,爱了爱了。",5
真的是逆光也清晰，拍照功能太强大了，橙色挺好看的，也没有想象中的厚，点赞，以后会继续支持的,5
送货很快，当天订货第二天就送到了，送货小跟很热情服务态度很好，在此表示感谢！，手机这几天试用了一下反应速度很快，样式大气上档次很棒，手感很好很舒适，功能很多正在熟悉，感觉是一款很好的手机，我十分满意，是一次很满意的购物。,5
绝对是开心的一次购物，店家服务态度很好，售后也到位。橙色素皮很吸精，重量轻，手感质感很好。照片拍摄清晰，拍摄视频很稳不抖，各方面都很不错，就是续航能力是短板。,5
无意翻看京东里的手机 正好看到vivo直播介绍各款型号手机 听了主播的介绍 果断拿下这款X60Pro+  觉得这款手机性价比超高  头天拍 第二天就送到了 惊喜不断 不仅送了耳机  对它强大的拍照功能也非常满意，如果能有12+512的就更好了总之还是很满意的,5
接触vivo手机应该是x9开始的，当时用的iPhone7信号差的不行。朋友推荐买了vivox9用着很好，就喜欢上了vivo这个品牌。后续又用了vivox27直到现在换了X60pro+一如既往地顺滑。,5
新机到手用了一段时间感觉还不错?，首先内存够大，屏幕整个机身手感都很好，特别是拍照功能很赞?。其次，充电速度可以，个人觉得很快，充满可以用一整天，当然要看个人怎么用了。上一部手机是vivoX9，17年买的，到现在用了快5年，希望这个手机是下一个5年?,5
很漂亮，送给我可爱的、金榜提名的小女儿！女儿十分喜欢！,5
直接上了12+256，体验一下在苹果体验不到的120hz高刷还有12G运存（哈哈）不得不说现在安卓越来越可以了，旗舰机非常值得,5
非常满意，摄影优秀，手感很棒。第一次用vivo系统，很喜欢，和ios有些像,5
新机器刚到我手里，总体来说这是一款挺不错的品牌机，在此感谢店家，发货速度很快，早上下单晚上就收到，还有就是鄙人在此说明一点，我不是来刷店家好评度的，只是根据我自己的看法评论一下，建议大家可以去看看，根据自己的喜好选择,5
在魅族18pro和华为mate40pro和它之间纠结啦很久也因为评论里对它的各种差评纠结了许久，但买来之后真的挺棒。续航并不差，充电超快，摄影真不错，发热也确实发热但只是刚开机几小时内，之后完全恢复正常，游戏模式是真爽，居然还内置变音器嘿嘿(&ordm;﹃&ordm;&nbsp;)，总之用来一切很舒服，没有感受到特别差的地方，第一次使用vivo，****这么久的广告还是没白打，很棒。哈哈哈要是魅族18pro有24期免息我就就选魅族嘿嘿,5
这款vivo X 60pro+真是顶配。外观非常漂亮精致，做工非常细腻，手感极佳。初步拍了拍照，照相和摄影的效果非常棒。,5
手感极佳，外形复合我的审美，拍照时稳的一批，还附赠了影音耳机和一张电信卡（卡我用不上），运行流畅，物流也快基本上就是转天就到了，而且第一时间送货上门，活动还优惠500物超所值,5
之前用iPhone被折磨的不行，受朋友推荐，买了这台vivo x60t pro+。收到后太惊艳了！作为旗舰机，性价比极高，非常推荐！,5
橙色太好看了！这个内存也很大，够用了！运行速度也很快，vivo铁粉了一直都是用vivo的手机，xplay3，xplay5，后面买了nex旗舰版，现在来试试x系列的，应该也不错,5
关注vivox60pro+系列很久了，终于等到618活动，减免加上9 折消费券，超值，手机倍儿棒，拍照倍儿棒！,5
太棒了，质量很好，系统流畅做工细致，屏幕效果不低于某进口品牌。尤其是拍照功能简直惊艳到了我。包裹很严实，快递服务态度好，非常满意。,5
外形外观：超好看，机身薄拍照效果：巨美了，夜景模式绝了，附上一张没有路灯的路夜拍图，看效果运行速度：可以屏幕音效：分辨率可以,5
客服服务挺好的，回复挺快的，手机质量很好，一下子惊艳到我了，还送耳机和充电器,5
外形外观：第一眼看到外观样式很喜欢，真的很时尚大气，使用了一段时间才来评论的，还保价到6月20号，退了两次差价，很划算拍照效果：买x60pro＋手机就是奔着拍照来的，蔡司的镀膜较比其他手机真的强非常多，再加上和蔡司合作的拍照算法，真实和优化恰到好处的融合，这个直接拍完照就能发朋友圈，成像效果不是要求专业的话肯定够用了，特别要求真实好看的话建议买相机屏幕音效：音效的话一般，虽然有专业HiFi，但是毕竟是一个喇叭，屏幕是120刷新率，但不是2k屏，如果不喜欢led色彩太艳丽的话，调成专业模式，再微调冷暖的话，真实效果非常好，我就正在用运行速度：运行速度完全够用，游戏我就玩王者和吃鸡，优化的特别好，感觉和其他888处理器的安卓手机比，这个温度控制的挺好的，玩这两个游戏手机是温的，不怎么太热，起码比苹果打王者凉多了，之前苹果12打王者热无所谓 主要是一降频就暗屏待机时间：4200毫安的电池55瓦快充够用了，中度使用手机的我一天一充其他特色：虽然觉得不可能，但还是希望vivo以后可以用上鸿蒙的系统。,5
给老婆买了橙色的这款，充电很快，从10到100只用了半个多小时，挺不错的。新系统老婆不是很适应，暂时用回了安卓，很流畅，体验不错！,5
手机反应挺快的，拍的照片也很清楚，尤其是在晚上拍的照片也是棒棒的。手机电池续航力也蛮好的。,5
手机收到用了几天，上一台手机也是vivo，感觉vivo用着不错。最新款x60PRO+，拍照的感觉提升最多，手机运行速度提升也很明显，国货精品呀。赠品感觉较少，手机带出场保护膜，,5
