评论,评分
"像素是真的挺不错的。不过应该不如红米k40pro,只因太难抢了，我放弃了。不过手机的主题就比较少了，手机主题我只服小米的，免费的是真的很多，这个就有点少了。_买手机好像在什么官方旗舰店买都会贵好几百块钱 ，可能是有包半年的屏幕显吧。",3
忘记说了，还有一点不满意的，就是只能刚一张卡,3
手机是个好手机，就是没有独立耳机孔，配置的耳机跟充电孔是一体的，有很多不方便，其他都好,3
续航可以，充电也快，打游戏也行！就是不知道为啥老是断网，一天要断无数次，每次都要全关了又开，马上又有网了，旧手机一直有！用了半个月卡了两次！这个价位一般般嘛,3
看图别说话，烦死了，上班没时间下班才有时间下载，结果游戏都不能玩，实名认证出错。搞得我都怀疑我的人生了 活了25年还不是叫这个名字,3
指纹不灵敏是真的！只有手指全部正面按上去才行，有时候就偏一点儿都不行。其他都还行。,3
昨天下午拿到货的外观看着还好，但电池不行后台有软件在应用时耗电非快，还有电量进入百分之二十时中电量跳的特快 ，百分之二十跳到十五，十五跳到五一分钟不到，不知道这是坏的还是咋样今天把电用到百分之二十试一下，如果还是那样不知道给不给退货难喔,3
上次评论说那个电量从百分之二十跳到十五，十的那个情况应该是虚电导致的，今天用都百分之二十没有那种情况了其它都挺好的,3
待机时间：我不玩游戏，一天刷一两个小时快手，一天要充两次电，新机电池好差,3
一天要充两三次电，不玩游戏，只刷抖音一两个钟，上上微信  太不耐用了,3
咋说呢，不知道运气不好还是机子不行，买回来不到一个月听筒就有问题，想要退吧，没手机用，只能砸自己手里了。,2
买回来第一天时，在外面空调房里吃饭，放包里两个多小时，电量从百分之八十多掉到四十多，手机很烫，后台也没开什么软件，但后面几天使用又正常，掉电感觉比别的手机稍微快点,3
外形外观：外观挺好，就是屏幕不是很宽，只是很长，有点沉屏幕音效：声音还可以拍照效果：拍的照片挺清晰，但是里面的相册不好，传的照片，重建文件夹，旧的还不能删，不然全没了，这样照片都重复着，不太好运行速度：还可以，就是有时候点的时候反应有点迟钝待机时间：待机时间不是很长，不怎么用就一天吧其他特色：这款手机用的不是很顺手,3
老感觉手机接收信号不行，同一个WiFi，同一个地方，下载同一个软件，新手机下载速度竟然比我用了一年多的华为要慢上一半以上,2
不知道怎么评价，反正随便用用就行。有一点不好，好像没有红外线，用不了遥控精灵？,3
用起来还是不错， 手感有点滑了容易掉，但是问题不大.一个非常差的就是音质， 苹果6plus接hd660s听驱动的很好， 这个基本上就带不动，声音很小， 换普通低阻的耳塞都完全驱动不起来，声音很小， 音质很差.,2
12+256内存的，还不如两三年前1000多买的6+128的。之前的旧手机用了这么久，视频通话都不会卡，现在这个，打个视频卡的死死的。已经过了退货期限，将就着吧,2
用了二天感觉了一下，手机充电有点烫，电池也不咋样，一天两充，外观还行。,2
手机轻薄，颜值可以，就是手机拍完照片自带优化特别难看不能关闭，且游戏变音器不能使用,2
外形外观：漂亮屏幕音效：屏幕显示效果不好，垃圾屏。音效也就听个响。拍照效果：前置优秀，后置不行。运行速度：速度一般，也就这个价了。待机时间：一个小时充满，拍照五分钟，耗电10%其他特色：轻薄,3
六月十一号收到的手机，现在开始卡顿了，我能有什么办法，哎，就是玩！,3
手感还行，开一两个应用还行多来几个就会卡。屏幕看起来还可以，不过续航不长，一般安卓机刚买满电可以用两天，这个只能用一天多一点。还有就是一贯的广告套路烦死了，不过大都设计都很人性化,3
手机很漂亮，待机时间不长，晚上充完电第二天下午基本上就没有了（本人会刷视频），然后！今天打王者闪退了两次，以前旧手机没有过的情况。除了这些，总的来说手机很不戳，但是不给好评可能是因为等发货等太久了吧，就是因为速度才来京东买的，结果等了好久，我当时又急用，急死人。?,2
没有那种丝滑的感，主打拍照从个人角度，没有现在用的6S plus效果来得真实，居然没有拿在忙屏幕亮屏，重量挺轻的，裸机有割手的感觉，主题过余花俏，影响使用体验，个人不喜欢,3
"手感感觉没有iqoo好,而且我打游戏的时候总是460。在楼下刷视频都刷不了，拍照功能也一般。",3
"屏幕有点小，我习惯大屏幕了，视频清晰度也不太行，有点模糊。我上个手机是vivox20pulas（应该是叫pulas),用了三年了，现在还在用，就是有点卡，内存不多，所以想换个手机的，结果不太满意，算了，先用着先了",3
外形外观：多一颗星给上等颜值，但机身偏厚。屏幕音效：屏幕可以，但是没有惊艳。拍照效果：拍照还是可以的。运行速度：新机速度可以，但是用WiFi掉线过两次，我之前的华为p20重来不掉线。待机时间：垃圾！新机不玩游戏，中度使用撑不过24小时。还不是快充。其他特色：已经退货，电池不行！4500毫安电池的新机待机时间不如用了2年的华为p20(3400毫安)，2998的手机竟然没有NFC，跑分也不行，不推荐。,2
手感不错，拍照还可以，但是手机流畅度真的不行，不知道是系统问题，还是这个处理器不行。日常使用都会反应迟钝，会卡顿。受不了。,2
我可能算是强迫症吧，之前的荣耀8X  MAX就是水滴屏，看着很难受。但是，它有5000ma的电池，用着贼爽。这款S1  PRO倒是真正的全面屏了，但是后面的三摄是凸起的，是很凸很硬的那种，很影响手感。而且只有3700mah的电量，重度使用的话也就是一下午。在此强烈呼吁大家，买电子产品还是应该在实体店多看看多了解一下。,3
手机很清，充电快，不玩游戏够用，拍照可以，最新的系统一般吧，没感觉什么亮点！日常使用+拍照的话，建议，游戏就免了吧！CPU一般般吧，指纹识别也没有希望的灵敏！总体来说，这个价格有点不大值！性价比肯定比不了小米，但是优势是货充足，小米买不到的！吐槽一下：发货超级慢！不是京东仓库直接发的就很慢！,3
外形外观：还可以拍照效果：拍照真的一绝，就是奔着照相去的运行速度：买了不到一周，玩开心消消乐竟然卡顿待机时间：充电比较慢，耗电比较快屏幕音效：屏幕颜色我还是满意的整体评价，除了照相，基本不满意，就这样吧，根本对不起12G的内存，我之前手机用了一年多开心消消乐也没卡顿啊,2
手机热的真快，耗电也快，屏幕清晰度不够，灵敏度一般，我刚拿到手下了一些软件，它就开始卡了。拍照也一般，没有说的那么好，3000块不知道图什么。再也不买vivo,2
2999到手使用半个多月了，性能一般，打游戏建议选别的型号。电池待机2天可以，一般使用一剩下40左右，,3
内存12+3，运行反应速度一般，车互联链接不上，jovi in car 这款现在不支持，开车导航的建议买个支架。很是不方便。,2
之前没用过Vo这中框是还好看，但实际拿手上用久点终归不合人体工学拿着久点卡手累，系统操作设置各方面总觉还是差点意思。其他现感觉一般般，喜欢全面屏当时就同价位选上了这款。,3
哎，怎么说呢，有好有坏吧，拍照确实不错，奈何用户体验实在不行，我买过来出现以下情况：看任务列表的时候卡在一起侧边滑不动感觉手机运行比较慢手机比较薄 续航比较差打字容易误触升级之后还是有侧边滑不动，得开机重启才能恢复正常指纹解锁也很慢呐，稍微位置不对就不灵敏了。如果不是为了拍照，以后我都不打算买vivo了,2
不想多说了，两个对话框卡在一起，打王者卡在竖屏。,3
性能一般般，反应也迟钝，一个普通小游戏界面都会卡，不值得购买，拍照还好，电池还算可以，不怎么掉电，接受范围内。颜值还行，真实买家评论,2
包装还行，手机挺漂亮的，拿回来当天试用了一下，个人觉得音效有点不太好，第二天退回去，就是退款很慢，要十天左右，想重新再买个手机还得等他们退款，等的巨烦，如果说两三天还可以接受，等个**天十天，是不是太慢了，人与人之间的信任就这样。。。拍照效果：美颜太重外形外观：比vivox21厚一倍左右,3
用了一个月了，发现这手机除了颜值高，像素还可以外，没什么能让我心动的了，这一个月里，动不动就断网，这不是数据的问题，我以前从来没这样过，换了这手机就一直这样,3
音质不是很好，有杂音，还有就是屏幕亮度不够，我跟oppor15手机对比过，调一样的亮度对比，就是暗一些，电池不耐用，也就拍照效果还可以,3
感觉不值这个价待机时间：用了一个多月后，就会出现闪退的现象。真无语，而且还不值这个价，后置摄像拍摄的时候有时候特别糊运行速度：还不错拍照效果：前置是真牛，后置就特别拉胯屏幕音效：屏幕不行，声音是单筒外形外观：不错,2
外形外观：外观可以，图片是死机前出现的彩色条，谨慎入手屏幕音效：还可以拍照效果：非常好，比较了另一个手机，拍照效果不错，补色什么的都挺好运行速度：一般，卡死好几次，用着用着就死机，重启待机时间：待机比同时买的红米要长其他特色：屏幕出彩条，然后死机，重启，有一天外面有点冷，重启了5-6次，真的是有特色的手机，打电话给客服，告诉只能修理了，两次修不好才可以换机，,2
屏幕不灵敏，特别是边缘，喇叭声音很山寨机那种莫名的大声，s系列真的除了像素没啥好的，以前用的x系列但是像素一般这次想换像素好点的，只能说有得必有失运行速度：一般，反应迟钝其他特色：屏幕按键选择的时候要点好几下,2
屏幕音效：整体效果挺轻薄，颜色挺特别的，性能还没用，所以暂时不知道，不过我买的是最高配置的，应该就没什么问题，主要我想吐槽两个问题，一是物流，寄的地址离收货地址没几个公交站，我要等了两天才收到，另一个问题是，我发现屏幕的原装膜其中一个地方有气泡，不仔细看都看不出来，我勉强拍得到，幸好我没有强迫症，不然肯定受不了这点，所以整体的感觉我只能给一般，不过拍照确实是没得说的，毕竟是拍照手机。,3
用了一个月，手机运行速度确实不错，拍照也清晰。但是，不能理解的是，用蓝牙听个百度小说，手机居然发烫得厉害。电池容量确定4000+？后台一个微信一个QQ，待机时间居然不到两天。,2
外观: 正面留海屏幕不好看，背面一般手感:手感摸起来一般，不是很惊艳续航:电池很耐用，一晚上待机才费10 %的电，充电基本一分钟1%的电配置:感觉一般，新机开机内存就占了3个多g，如果要买的话，尽量买内存大点的，不然用久了，内存就不够拍照:拍照效果不错，有美颜和防抖技术暂时就这样，刚用一天，看看一个月之后，手机是否有其他问题,3
本来不想评价的，因为体验感不好，就懒得评。反正没事，就说说我的感受吧，用了一个多月，说真的，并不太满意，不知道是我之前用习惯了4000多的vivo  nex还是这个本身确实不好，1.我因为***信息特别多，软件也几十个，所以我特意选的内存大的，但是使用感觉一般，并没有多流畅.2.截图和录屏特别不方便，这个要从上面下拉调出来的，经常下拉拉不出来，有时候我要截图相册里的某张图片，一下拉，图片又缩回去了，没有nex从下面往上滑方便。3.还有切换数据也不方便，用了这么久，我还没找到怎么快速从卡1换到卡2，只能点到设置里面切换，4.还有我爱睡前看小说，即使是调屏幕亮度调到最小了，已经没有了，还是非常亮，刺眼，感觉眼镜度数又加深了.5.拍照效果一般般吧，没有我的nex清晰，自带的美颜也就那样吧，还是要下载专门的美图相机拍照。不过这个有录像短视频好像是模板，我还没研究过怎么用。。可能真的是一分钱一分货，反正我用得觉得一般般，但是nex是几年前的货了,3
手机用一会儿很容易发烫,2
运行网速超慢，是不是水货,3
买的时候2300多，降价太快了???,2
没有以前的做工好了    失望,3
手机太长了然后电池不怎么省,3
这商品刚买一个月了调了300元降的太快了吧,2
音质太差，像素并不怎么样,2
运行速度：太卡了，这一天时间还没有呢,3
手机降价太快了，买了没多久，就降了好几百,2
手机打开网页速度太慢，别的暂时没发现！,3
千万别买，吃鸡画质超高清的不能开。,2
降价降得太快了 还降了500 下次不在考虑步步高了,2
买时1998说是保价618的，结果买了5天就降200，太不诚信,3
拍照效果：太逼真了，美颜开的就等于没,3
充电太慢了，比我之前的oppo11P还慢，无语了,2
说真心话没有广告说的那么拍照好，后悔都来不及,3
贬值太快，我买时刚上市，刚一个月就降300,2
待机时间：没有用多久，电量耗的也太快了吧,2
没充两分钟电，手机就很烫,3
两千多的手机居然还用老式充电口，真服了。,3
待机时间：待机时间太短，感觉没买到心仪的产品,2
看差评犹豫了两天才决定买的，使用起来感觉不如Z5X,2
手机里的好多设置没有，运行速度慢，失望。,2
东西像在手机店买的自带很多软件，上次买的手机都没有这样，心情不美丽,3
还不到一个月就掉价了，很无法理解,3
试用当中，手机克隆的很差，,3
先抛开手机如何 服务态度非常差 购物体验非常差,3
给别人买的，活动说了送乐心手环，结果发来没有，找客服一直都是留言成功，理都不理人,2
太贵了，不值这个价钱,3
才买一个星期不就降一百元，还它妈要好评,3
有谁能给我解释一下，收到s1新手机是开机的，说的是5月8号到怎么5月9号才到，让我对京东很失望，希望看的朋友们自己辨别真假，这两星是给送货员的,2
我只能说手机真的不好，太卡了看视频就卡的不行,3
刚买没一个礼拜就便宜200,2
不顺手，差评，同价位比oppor17配置差多了,2
配送出现差错，联系客服一直不解决问题，很糟心的一次购物,2
千万别升级，升级了手机充电发烫严重,3
时不时出点小毛病，视频卡死！视频没响应！怀疑是翻新机！！,2
买来一个多星期耳机孔就坏了，这质量也太好了！幸亏京东售后,2
这手机网络简直差的很,3
包装里面太空了，拿到快递时轻微抖动，声音好大,3
AR拍摄闪屏！！！前后摄像都是！！！ 手机有问题！！第一次在京东上遇见这事。希望给个合理解释！！！,2
我也是#了，买这手机，什么垃圾屏幕,2
下单时跟客服联系时说手环赠品收货时补发，收到货跟客服联系他说6月30号有，我今天再联系客服说没有，也没有这个计划要手环就等等,2
實際手機的顏色和圖片有很大的落差，手機看起來像是翡翠綠。,2
不够大气，屏幕太小了,3
觉得听筒很小声，有时候都怀疑自己的听力有问题,3
手机不好用太卡。网速垃圾,2
后悔死了，像素差得一批，还不如OPPO好,2
这种价格的手机真的算是一般般，外放音质太差了，跟骁龙660处理器一样档次的P70！还有赠送的瘦机壳也容易刮花,2
打一把游戏就好烫手，问客服说是后台过多，真的不咋滴,2
服务一般，同时下单赠品也不同，送的赠品还有各种要求，真是第一次碰到这种情况，快递包装非常简陋，真是不敢恭维,2
送给我对象的礼物，他说手机特别容易发烫，没有想象的好,3
不充电玩游戏发热，电池不耐用，手机发热数据网络时断时连！物流很给力！！！两星送给物流人员！！！,2
派送员太不负责任了，贵重物品不要本人确认签收的，直接放在物架上就了事了,3
收到货用了10天就出现了问题，不过还好去实体店弄好了，不然真的无语了，以后手机还是实体店买好些，不然出了质量问题不换不退要先检测，谁也不会买多一个手机来备用。,2
有点问题的还是，慎重 ，客服很到位，等退货,2
电池很差，一般只能用8个小时左右,3
发热太严重了，其余的还好,2
真心不建议买这款手机，反应迟钝，偶尔还有闪退现象,2
一般吧，最主要的是快递服务太差，实在不敢恭维,3
手机发热严重 ，拍照不行，前置后置都不行拍照模糊，吃亏了，,2
手机太厚手感差，拍照一般，运行速度一般，没有什么特别突出的地方。,2
手机电用的也太快了吧！而且拍照的时候前面根本就不出来，我以前手机的拍照时那个镜头会出来的！,2
总是闪退，运行速度超慢，比起苹果手机差很多，就是像素好些而已，以后不会再买,2
接听电话结束后，手机不自动亮屏，还出现过一次死机状态，在京东买了好几部手机和平板了，这一次最失望,2
商品看视频等流畅度和网速没有描述的那样好，实际很一般的,3
个人觉得一般般，打开什么软件都要更新一遍，我就奇怪了，我还以为我用的是旧机子,3
用过最拉跨的手机了，打游戏一来电话直接黑屏，打个屁，真服了,2
买之前看着好看，到手就后悔了，手机太厚了握着不舒服，还有点卡,3
屏幕感觉 反应太慢了，一点也不像新机,3
就是这样，什么打开都是这样，反应太慢了,3
感觉买了一个假的6400万的相机，质量真差，还是苹果好拍照效果：不行啊，不值这个价钱,3
性价比不错的一款手机，居然预约后价格还没有****的某一时段价格便宜，这是何解呢？最不可思议的，京东快递现在垃圾到一部大二千的手机不用电话通知到买家，直接搁门口！！！！还不如其他快递直接摆去菜鸟安全！！！！,3
什么赠品都没有，连钢化膜都没有，一问客服只是僵硬的回答！手机还时不时断网！,3
电池不耐用，给朋友开视频不到一个小时耗电40％，搞不懂我老公用的这款电池就很耐用，同款同型号。,2
品控差，好多地方贴合不紧密，容易进灰！！！！特别恶心，联发科的处理器还是不行，打游戏就别想了。我倒是后续出的pro性价比比这个高！！！手机产品一代的都别轻易尝试！,2
用了一段时间才来评价的，还好，用了不够十天就降价，之前也不知道可以保价，后来知道了却已经超时了，vivo的手机降价都这么严重吗？咱也不知道，咱也没敢问,2
我只想说，不值。只开了4个程序，手机就很卡，王者我都不敢下载。快充是个亮点。,2
就商品本身而言还是不错的，京东自营店服务以及京东平台的售后简直是太差，客服全是敷衍的话，根本不解决问题,3
手机用了两天了，来评价一下，感觉电池不太行，一天没怎么用，电就耗的特别快,3
耗电太快，不用也耗电快，,3
用起来特别卡，以为是网的问题，可是同样环境下，其他手机网络就很好，太难了,3
这手机信号**的不行，打个游戏时好时坏，要是经常打游戏的千万不要买。,2
拍照效果贼差。网络信号差的要死，垃圾中的战斗机VIVO手机再也不会买了,3
真垃圾  以后不会在京东买东西了  这快递速度  还是同城速运  真打脸,2
失望了，掉电好快啊，还有就是屏幕的感应也不是很灵，有时候会没有反应,2
用了几天才评价。屏蔽反应度有点差，打字经常点少了一个键没反应。另外GPU感觉太差了，我用Z3才4G的内存玩个厘米秀游戏都比这个好。感觉阉割版,3
这玩意耗电太快了，跟用了4年的华为7C比，耗电一样快。,3
屏幕都是开一点点亮，耗电都流水一般快，要是开到一半亮或者最亮来测试估计可以和高铁拼速度。,2
有点伤心?，想换个颜色，但是客服服务态度不好，太死板不变通，最后颜色也没有换成，我是vivo手机的忠实粉丝，总感觉心里怪怪的，打2星还是看在vivo官方的份上，伤心?,2
买东西很少给差评，但这次真的踩雷了，贴了钢化膜后指纹解锁不管用了，,2
刚买回来电池待机状态下耗电太快了，过来二十来天就掉价了。@啊！待机时间：待机耗电太快了,2
没想着退了用了一个多月了刚刚玩王者忽然就哔一直响吓我一跳按啥都没反应总之第一次买vivo有点不太满意，手机连充电都会发热  电池也没有特耐用   充电倒是很快。,2
千万别买  我买了一个多月玩王者卡出去好几次  无语了,2
一直都是用ⅴiⅴo手机，这款是最不好用也最贵的，用电信流量根本接不上网，WiFi也特别的慢，真怀疑这手机不是全网通的，建议用电信卡的考虑好了再买真的特别垃圾，虽然说可以退换，但是同款的能好到那里？真不知道那么多好评是那里来的，我只是实话实说希望客服免扰,3
使用感觉很一般，和一千左右的手机没有啥区别，后悔莫及,3
像素真是太差，前置摄像头拍照还有点偏，后置摄像头太凸出，不戴手机壳感觉易损坏。机身比较厚，音质不饱满。全面屏和升降摄像头设计是我唯一喜欢的地方。,3
其他特色：手机安全系数太差，指纹解锁失灵，谁都可以打开，面部戴口罩也能解开，完全没有安全保障，各位都看看，有没有类似情况,3
这手机容易发热，充电会发热，视频会发热，，太差劲了,3
真是无语，四个角全磕了盒子完全不平整听说京东快递态度比较好我才在京东下单的，结果就这？？？而且快递没联系我直接给我扔快递柜了,3
这手机大家不要买，我打王者从60帧掉到40，谁买谁倒霉天机1100，真**垃圾,2
感觉反应迟钝，指纹解锁要几秒钟，打卡软件有卡，新手机都这样，无语=_=，第一次体验vivo手机，不喜欢。,3
好后悔，现在其他平台2300就可以买，一天就降了700块，现在什么都登上，也用过了，退又怕退不了，真无语,2
请打算买的朋友，马上放弃这个念头吧！不然绝对后悔,2
购机15天整！**卖！价格美丽 中意来！,3
不知道该说点啥，买了不到七天，弄了个秒杀活动便宜了百分之十，秒杀活动还不让走价保～非让我无理由退货在下一单么～～体验真的不佳,2
买后悔了，实物功能太差，慢，掉电快，从满格电开始我还没玩游戏，就看了十多分钟快手就耗45个电，实话不值这个钱，三千多啊我真不如买三星了。,3
扬声器音质极差，给妈妈买的，她都听不下去了，山寨版的外放喇叭，前摄像头像素也是**，连我妈都能看出来差，玩游戏也卡的一皮，不过我妈不玩游戏，给个三星吧,3
不知道该说什么好，竟然会碰到这种Bug，换了一个钢化膜，结果连指纹都不让我入进去，真的是绝了，别的地方倒是很和我的心，只希望系统能快点更新，把这个bug去了,3
这个手机我下单的时候显示1月26可以到，我才买的，是送朋友生日的，我想着既然买了就不退了自己用吧，然后1月27我自己去代理点取货的，这款手机耗电量很大，拍照比较清晰，我买的颜色我觉得不好看，月光白会更好看吧，物流太不给力了,3
已经用了好几天了，说实话一般吧，充电刚开始半小时就充满了，用了好几天之后要差不多1个半小时才能充满，像素也是一般化，很多视频和图片都是有点模糊,3
有红外线功能，却没有红外线遥控功能，看差了。续航能力太差了，电量充到百分百，用了不到一小时，掉到百分之九十以下了，非常意外，欸，买了个教训，下次还是再慎重点。,3
手机拿到手了，有点失望，第一点是下单前问了客服说送碎屏险，下单后客服说不送了，说那是机器人回复的，有点无语。第二点是收货后发现不支持视频铃声，客服说需要单独找运营商开通这项业务，另一个手机荣耀30自己设置视频铃声就可以了，差距有点大，只能说太相信广告了，草率了,2
待机时间：掉电速度特别快，膈应极了。就啥也没干，轻度使用电量往下掉，4000的电池还不如我五年前2000出头的ip6sp,2
掉电极其快，待机七小时电量掉了19个百分比，实在硬伤,2
哎，一言难尽啊，看了一下评论5分钟掉了3的电,2
第一次用该品牌手机，感觉就像华为1000元左右的手机的体验。首先手机电池一般般以下其次，声音效果特别差！另外，持续时间20min左右手机发烫。3000元级别该有的体验效果太次，不过习惯对JD五星好评,2
外观是漂亮了，在京东搜索音乐手机这款出来了。但音质真的不好。拍照也一般般，用了几天感觉电池也不耐用，基本上到下午3点就20%左右了，真心觉得不值这个价。,3
不是第一次在京东上买手机，但是本人是第一次买vivo，之前是帮别人买的，这款手机看到评论好，我才用一个星期，已经死机卡机好几次了，看来手机还是不能买这些牌子的,2
很一般  夜景不是你想象中的那么清晰  而是把晚上能拍成白天，反应速度很一般  各方面感觉不值这个价，耗电很快  充电需要一个多小时，嗯不怎么建议买,2
刚买来一个星期左右，微信开始闪退，客服说可以给我换一台，当时刚好再过几天就过年了，不方便，就没有更换了。后来用着也没有出现这个情况了，昨天晚上开始腾讯视频至少闪退了五次，我不知道是所以s7的通病还是就我这台撞邪了，现在换又换不了，真是要被气死了,2
这次这个有点失望耶，除了拍照清晰没有别的优点，充电慢，耗电快，新手机半天就没电了，一天要充两次，而且打电话声音很不清晰，不知道是信号问题还是手机问题，上网也慢，比如vivo z5一千多的手机,3
这个手机真的不值这个价钱，电池非常不耐用，半天就要充电，正常发信息手机都是烫的，打电话信号不好，杂音多，而且是不是没有网，要重新关掉在打开，真的非常不值这个价，除了拍照好点，其他真的没有优势,3
要被指纹系统气死，只要天黑刷不到脸，指纹10次9次失败，删除了重新录也一样，就是个摆设。,2
用手机十年，这部真是信号最差的手机，没有之一。我的刚买不久，朋友跟风买了一部，用了两个多月，信号差到怀疑人生。微信语音视频，那是经常卡啊！刷个抖音逛个淘宝，都会卡，用其他手机，真心没有这种体验！对Vivo，失望了！,2
手机目前没发现什么问题！就是包装太简陋！幸亏里头东西没丢！还好没磕碰！第一次收这么破的花了3000的东西！还没有几十块钱的快递包装好！感觉服务质量越来越差了！,3
手机是从外地调货过来了  ，买的时候没注意。要调货的 ， 早知道就买朝露白这个颜色的  ，本地有货。  收到货外包装破损 ， 里面的装手机的盒子也有点损坏，这还是京东自营的，不免有些让人失望，手机暂时没发现有什么问题,3
618买的，用了明天满两个月再来评价，真的让我很失望，电太不耐用了，早上充满电，上着班还不怎么用手机，到中午2点多就剩下14%的电，差评，请购买者谨慎，特别是爱玩游戏，基本1小时玩不到就玩完,3
慎重考虑。电池不耐用。关机2个多小时也消耗了20%多的电量。设置在省电模式下。不跟剧，不玩游戏，一天用不到晚就没电了，查看用电情况，30%是ＣＰＵ耗电。也不知道电耗去到什么地方去了。,2
多年一直用荣耀的千元机，这次冲着vivo的高配置加钱买的，说实话用了之后非常失望，感觉被骗了。整体使用感觉比荣耀千元机不如:1-虽然配置高，居然卡顿，连用个微信都卡顿，用一会手机就发热发烫2-触摸屏不够灵敏和准确，不能精准定位3-一些设计细节不到位，比如指纹解锁不方便，输入法不够智能，等等优点:通话声音比荣耀大，拍照可以（像素高）,3
是真***垃圾啊，~通话一会就烫的很,2
希望有多大，失望就有多大,2
诚信走天下？既然没有诚信做人都是失败？,3
手机刚收到还没用，应该好用吧相信京东,2
外形外观：质量问题已退货,3
拍照效果：一拍照它就一直一直闪,2
外形外观：感觉不是很理想,2
待机时间：电池不耐用！,3
比实体店贵好几百,3
刚买不到一个月，就落价五百。气人不！！,3
待机时间：用电太快了,2
感觉运行速度不流畅,3
手机不好，新手机就出现卡顿现象,3
一般般吧，客服服务不太好，该送的耳机没有,2
手机不错，但是不满意物流，就这？,2
外观还行，就是使用的时候有时会有卡顿,3
待机时间：电用得很快,3
声音太小了，,2
手机声音好小,3
手机还可以，,3
退了,3
可以,3
啥也没有,2
怎么弄都是2g网,3
高价低配cpo不好,2
不怎么好用,3
一般般,3
还可以吧手机,3
还行。,2
还可以,3
一般 有些卡顿,2
摄像头有点歪,2
俺觉得还好,3
还可以吧！,2
一般,2
效果一般，,3
电池不行,3
新手机充电，原装的充电器都要冲一个小时才满电,3
还可以，拍照可以，录像不行。还可以，拍照可以，录像不行。,3
直播间购买说赠送的充电套装都没有送，存属骗人,3
像素太差了吧，一点都不清楚！,3
手机充电时严重发烫，这是什么情况？,3
信号不稳定，电池也不是很耐用,3
卡,2
有点卡,3
手机发烫,3
试用中,3
手机有点厚，屏幕太长了，好多视频没法适应,3
感觉一般，还没有iQoo好用，充电也没那么快，用电就很快，网络也一般,3
手机是很不错不过谁能告诉我这个是什么情况，为什么有的图片是这样子,3
现在又没有了，不知道是咋回事,3
除了外观好看，拍照还可以，但是待机就一般般 ，用4G信号超级卡，5G还好 。,3
满格信号，微信发送个自拍照片可以转圈圈一分多钟，垃圾联发科,3
3月12号收到的新机，里面有2月20的文件！！！,3
就是手机电量不耐用,3
冲一次电半天就用完了，一天要冲两次电,3
高价低配,3
拍照效果一般,2
音质太差，比ⅹ21差太多,2
手机显示有点模糊，外放音质太差，没有立体声,3
1个月不到从2398变成1998，降了400，有这样的吗？,3
不到一星期就降价，差价是补了，可是又把它弄到什么京东余额那里去，买东西都用不了，还得开通什么京东小金库，这不是变着法子来欺骗买家嘛,3
我的耳机呢,2
电是真的很不耐用,2
说好的赠品呢,2
首先手机照相一会就发热了，其次指纹解锁总是开不了，总的来说一点也不好，还不如我现在用的Y75,3
安装的平安金管家无法同步~和华为运动健康的步数，之前用华为手机可以，折腾好几天还是不行,3
说好的备注客服送充电宝也没有，第一次自营店买了五天才到货,2
包装好，发货快，服务好，手机外观设计漂亮，但系统设计不人性化，特别是OriginOS系统，太不人性化了，许多小方格组成的系统，都不知道代表什么意思？估计要用很久才熟悉，又不好看！屏幕和拍照效果还可以！,3
这不就是骗人吗,2
試用中，功能比較單一,3
手机感觉一般般的,3
手机很容易发烫,2
手机电量不耐用,3
还行吧有些失望,3
特意买了最大内存还没用几天，感觉~就很卡，有时候直播要抢秒杀的时候还会自动退出?拍照如果是拍人太多不清晰，也不好看，拍人少就还行，拍视频也是不够高清，总是忽闪忽闪的，色彩也是不行小朋友拍起来脸黑黑的不够亮，总体来说就是单个的人或者东西近照拍的照片看起来就不错，其他的就效果不怎么样！,3
618买的，店家写错收件人电话，等了几天去问了才送到。无语。手机即使调成了节电模式，刷屏率调低，一天没怎么使用，掉电也是难以想象的快，没试过新机也是这种耗电的，这是什么毛病?比用了几年的旧手机还不经用。以后要随身带充电宝出门吗？因为不知道几时会随时没电了，一天都用不了。关键是我上班都没怎么用手机，一个游戏软件都没装,3
比较贵,3
反应有点慢,3
续航不行,3
还可以吧,3
耗电太快,2
一般一般,3
不太好用,3
一般般,3
耗电有些快,3
画质不清楚,3
电池不耐用,3
信号有点差,3
一天一个价格,2
还行吧,3
电池有多差，还用我说吗？,2
我也不知道这个手机是怎么回事，问客服客服也不理，卖的s9，登录显示v2072 A,2
一般吧，像素没有说的那么好，一般般的像素，手机显示比较低,2
还有一点，很重要:颜色很差，颜色很差，颜色很差，差的不是一点！,2
乌龙了，原来这是vivo随机给的一个昵称，机器没问题,2
搞那么复杂干什么，花半天时间都找不出已经下载安装的~等应用，垃浪费时间，退货,2
不满意，第一次发货屏幕不灵，第二次换货屏幕可以了但感觉这手机信号不太好，,2
运行速度慢，手机不咋好用，不建议买,3
耗电太快了,3
比实体店贵了300,2
说实话，太卡了,3
作为一个刚用一个月的手机，怎么能这么卡？,2
就是卡，用四G网络注意了，,3
什么问题,2
一点都不好用，手机太卡了，购买手机最差的一次，看图就知道有多卡,2
拍照夜景还可以 后置摄像头可放大的倍数太小了，应用切换的时候遇到过黑屏几秒的,3
胡,3
没开发票给我,2
手机完电很快,2
手机电池不行,3
