评论,评分
外形外观：手机还是比较漂亮的。屏幕音效：屏幕太差了，不清晰，不通透。毕竟模糊。发暗。拍照效果：拍照效果还不错，比较清晰，夜景可以，就是拍照运行速度卡顿。运行速度：比较卡顿，没有所谓的那么流畅。待机时间：耗电快，不好。充电也慢。反正不推荐购买。速度卡顿，特别是拍照。边用边玩充电速度很慢。,3
之前体验过一次，入手发现手机还挺厚的，尤其是安上自带壳之后特别厚，感觉发热算比较严重的，上次用这么烫的手机还是一年的x7，勉强对的起价格。144高刷基本不用，打游戏会跟不上，而且发热，充电，还行吧，感觉跟22.5的差不多，边用边充基本就是10元数据线的体验。其他挺不错的,3
还好吧，一般，散热不太好，刚开始装软件，目前反应还比较快，比较灵活，京东自营送货就是快，隔天就到，都不给我退货的时间?,3
收到了，还不错，就是刚开机让我升级系统，为什么出厂的时候没有更新呢？应用双开没有微博和拼多多，希望可以改进～拍照效果：很清晰，超广角视野开阔外形外观：云氧真的很好看，就是手机屏太容易脏了，有静电，沾的全是毛毛运行速度：下载了微信和QQ，看了会视频，速度还不错屏幕音效：屏幕很亮，声挺大的待机时间：不清楚，等用一段时间再来评价其他特色：618买有优惠，直播还送了赠品,3
外形外观：不错，颜色绚丽，质感还行屏幕音效：屏幕音效：屏幕确实不错，LCD里算好的了。 声音大，但音效一般拍照效果：一般，扫码够用，略微有点偏色运行速度：运行速度快待机时间：待机耗电略快其他特色：发热略微严重，我不知道那些说吃鸡不烫的是啥想法。高刷确实很香！这价格确实有性价比。我会为了那点豆子违背良心给你写好评吗？想都别想！我这个评价绝对客观公平，豆子你爱给不给，老子不在乎！,3
感觉有点卡，不建议购买！以后不会在京东买手机了产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！?已经多次购买了，家庭必备，购买价格实惠，送货速度很快，?包装也很精美终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接,3
手机很好，包裹很严实，还做了气泡纸加固。手机很轻，内存很大。充电口很好，充电线也与安卓版不一样。不足的是似乎是二手的，我在检查时发现了3月份的储存音频。可能是退货的手机。物流很快，但是从买到发货隔了时间很长。,3
整体还可以，等着618的活动，价格是优惠了，没有耳机，暂时没有卡机的情况，比较流畅，不足的是电池只能管一天，比旧手机好不了多少，开机速度也有待提高,3
"外形外观：还是很好看的拿在手里刚刚好趁手，男生不觉得重。女生问题也不大。屏幕音效：音效还是很棒的，杜比双音效。拍照效果：男生觉得扫码没问题交给女朋友自拍也满意应该不错。运行速度：天玑1000期待很久了，到手果然不凡，没有5G套餐的我有5G信号时也有30M到100M的下载速度，nice!A**,yes！然后特意多任务后台运行了一下9个后台（微信淘宝啥的）没杀后台。还是很OK的。不过虽然我这个8+128跑分50万号称Kpl认定游戏机（鹅厂充钱业务吧可能），打起王者荣耀来也就那样，不能最高画质，流畅度也还行，不过比之前的712自行车还是好很多。待机时间：打了三局王者排位耗电在20%左右。续航应该没问题。充电方面感觉还是蛮快的，洗个澡5分钟能有10%多的电。其他特色：京东活动策划吃了屎吧？提前十几天预约，25号0点准点下班付定金，6月1号掐点付尾款，你就这样对老顾客？活动赠品6月1号质量下单的少就算了，我**提前付的钱，收货享受比别人晚，这**搁谁谁能接受？京东策划你才是真的狗，要不是收货后打客服电话处理还行，就你这么恶心顾客一颗星都嫌多。快递包装盒经济务实，气袋保护的不错，纸盒有点久没啥问题。机子原包装盒如图很好看，斜着得设计很有特点也很好看",3
包装设计新颖，赏心悦目，里面配件齐全，层次分明，细节处理单到位，手机设计精致，外观颜值高，屏幕色彩绚丽，拍照清晰，完美，听音乐，音质效果好，运营速度很快，搭配超级闪充，不打游戏，中度使用，基本一天一充，网络有时会断，中间时期降价很多，还送原装充电套装和手游线，这点做的不厚道啊,3
第一次用这牌子，抢了N天华为LCD屏都抢不到，听说VIVO做工还不错，马上就下单了。上手体验了几天，第一感觉屏幕比较修长。屏幕显示效果不错舒服不刺眼，开锁速度秒开，外观比较素雅，清新美观，适合女士，想不到塑料的也能做得这么出神入化。信号还可以吧，充电很快大概50分钟左右充满。。（电量方面关5G开省电模式还不错，不关就不太理想。系统做的不人性化方便，前置摄像头位置够大，但没指示灯也不能隐藏，导航键不能隐藏，屏页不能循环转。自带手电筒不能放桌面，划动自带日历处不能转屏。。系统流畅度一般，时常会有轻微卡顿感，显示视觉细节不太友好。顶部壮态栏视觉焦距好乱，屏幕上部下部浪费好多空间，想多排个APP都难，可能优化问题，这几方面都没华为荣耀用了几年的好。。）不玩游戏，女士用还不错，拍照功能多基本满足日常。感谢商家送了好多东西，虽然很少用得上，但感觉不错。,3
买这个手机其实是冲着这个系统来的，用起来确实很新颖，用烦了苹果和安卓原生的，真的可以来试一试这个系统，清新有趣。再加上55W的快充，真的很快，用了就离不开了，基本上可以告别充电宝了。游戏模式功能丰富，120Hz的屏幕确实流畅很多，有些丝滑的感觉，处理器够用，再加上首发送的一套快充和耳机，简直完美！不卡顿，散热性能挺好，充电确实够快的，刚打开是32的电量，充电40分钟100了，手机还是很轻，拿时间长了不会累，虽然比不了高端手机的手感，但是对的起这个价格，侧边指纹解锁很快，还有人脸识别系统，使用非常方便，预约购买减100很划算，还送了耳机，原装充电器数据线，运动背包。诚意满满。非常开心。买了好多部vivo 手机了，质量特别好，根本用不坏，系统简洁、外观时尚，全家人都在用，本来计划买Z1x的，结果刚好这个出新品就预约上了。流畅好用，当备用机绰绰有余，主力机也不为过。除了没有NFC和线性马达的震感。其实很不错的，用起来不比骁龙845差。屏幕显示也可以，游戏模式超好用，系统设置的小细节，小实用的东西也很多。,3
专业带队撸货，跟着队伍走，天天有肉吃！京东铁粉的秘密，k e k e 9 9 9 9 6 6，找这个V号，看到活动就赶紧冲！比平时直接买省了不少钱，自己想买的东西还可以让他帮忙留意，对经常用京东的人来说相当有帮助！,2
我也不懂，为什么钢化膜都不送一张。,2
说好的耳机怎么没发啊,3
写好该送的东西没有送！,2
送的耳机明显有摔的痕迹,3
钢化膜都没送有点小啦,2
手机要白屏，在申请换货,2
耳机和流量卡都没有送,3
上网速度慢的一塌糊涂,3
付款第二天就降价了，晕,3
屏幕音效：一般吧，亮度差点！！,3
可惜降价了，早知道就618买了,3
玩游戏一般般，信号不是很好,3
拍照效果：差外形外观：砖头，水桶机,2
卡，没两个月就卡死了好几次,2
才卖几天就降200心里不平衡,2
其他特色：玩吃鸡又点烫手，还有点卡,3
有点卡，进应用也有点慢。。。,3
系统体验不行但流畅，什么价什么货,2
第一天玩明日之后就闪退两次,3
一言难尽服务没有淘宝客服好,2
没看见说昨天买不送耳机啊。。。,2
客服打电话说补发耳机，服务态度不错,3
不到一个月降价四百元我心烂了??,2
拍照一般般，后盖软塑料，不好,3
经常应用闪退怎么回事啊,3
没到一个月，屏幕坏了，已寄回,2
只用这么几天都有点卡顿,2
屏幕感觉黄  还有电池不经用,2
现在还降价  还送耳机  我买的时候啥都没有,3
外形外观：外观有点不同其他的用用在补充,3
手机有点卡，不知道为什么呢,3
暖手，没买多久就降价，以后还是实体店买,3
我才买了半个月，降价就降了好几次。，,2
手机用着还行就是没有耳机送有点遗憾,3
屏幕有点不跟手，其他还没发现有啥问题,3
下巴有点宽，144hz感知不明显,3
拍照效果：拍照不是很好待机时间：待机时间也不好,3
充电器有划痕，感觉就不喜欢了,3
充电没我想的那么快啊   好慢,3
无线网经常会断，信号接受不太好,2
待机时间：续航简直尿崩，看个小说半天,2
有点卡机，千元机算物有所值,3
使用一个多月，超垃圾，经常性显示无s卡，关机重启多次才能解决没网络问题。每次进去微信必定卡住，玩着充电超级慢,3
屏幕触感不好，要点几下才可以,3
就是不送个耳机，就缺个耳机,3
总感觉手机屏幕不太好使是的,3
商品用下来感觉小问题比较多,2
信号接受能力好差。还不如我一千买的平板。,2
以为是vivo，结果不是，拍照片不咋的，后悔了,3
玩游戏时每次连蓝牙耳机都闪退,3
可以退货吗？昨天和今天价格相差几300多,3
手机可以的，就是不配送耳机，还要自己买原装耳机吗？,3
刚买十天都降价快三百？以后还有信任,3
头天买，第二天就搞活动，还不反差价！！！,3
