评论,评分
建议大家慎重购买，说好的买的比双11价高退差价，联系客户给送1瓶红酒，但就是联系不上客服，打开联系客户界面后链接都发不了，更别说打字了，不知道是手机反应慢还是故意为之，怎么点屏幕都不起作用，还真是跟见了鬼一样，奇怪的是其他的打字都好着，难道跟京东有关系？总之感觉像是上当了,1
我只能说这是第一次也是最后一次买vivo手机了，明明是新手机却卡到不行，4+64新手机的比3+32的旧手机还要卡，除了便宜其他真心没优点，手机后壳不是金属机身，而且还巨厚，体验感真的差到爆,1
同样一个WiFi，别的手机看视频下载都快得很，就是这个手机喜欢卡，去应用商店下载东西，竟然加载很长时间，有时还出现加载异常，重启都没用，无语，果然是辣鸡,1
拍照效果：前置摄像头太差了吧，买给家里人用，跟家里孩子视频都这么模糊，把摄像头擦了几次依然这么模糊。即便是七八百的手机也没见过这么差劲的前摄像头呀。希望客服清楚认识到手机的缺陷，而不是辩解如何操作才能避免摄像头模糊。试问，用华为七八百的手机怎么没模糊？,1
***质量太差了，买一台换一台都不行，就叫我一直等等。过年了都没有人回复。商家的客服也太差劲了，官方的客服也很差劲，一直不处理这个问题，都不知道他是怎样的关系进了这个京东的。就是骗消费者这样子。简直骗消费者手机质感又不好，手机就是又厚又重，满意很慢。什么鬼商家连个售后的电话也没有。**商家。,1
网购多年，第一次给差评！实在忍受不了了！,1
差评，差评，！！手机自带保存联系人的完成键不能点。反应问题，车轱辘话来回说，换了三个售后，来忽悠我。实在没有耐心了，不反应了，就当上当了，买教训了！真差评！！！商品差，真不咋地！,1
很垃圾，超级难用，卡顿黑屏，换了一次还是有这种情况外形外观：一般其他特色：黑屏卡顿，运行慢运行速度：超级慢,1
很不稳定，一直闪退，升级系统也不能成功，下载完安装包后，直接提示数据损坏无法安装，然后自动重启，又开始下载安装包，反复循环,1
大大的差评，我同时在****和京东买了两部手机，我选择了****买的那个，准备退货京东这个，但是快递员拒收，说背面有划痕，我才注意到手机有划痕，当时我收货的时候并没有像****那样让我当场验货，手机也是裸机放里面的，并没有像****的有软袋保护。。。认栽，想买京东货的擦亮眼睛，没有下次了,1
一点都不快手机，太慢了，一冻就关机,1
运行速度：真的太慢了，新机打开一个App等好久啊。。,1
太差了，才用一个多月就坏了，难过死了。小朋友怎么读书啊,1
才买一个月，就经常卡机，黑屏，都怀疑是不是正品,1
在你家买了三个这款手机，就第一个好。第二个卡，第三个有的app闪退,1
这手机是水货。用了几天了，指纹解锁就解不了了。,1
经常死机，不知道怎么回事。第一次用这个牌子，不知道其他机型是不是这样。,1
别的没问题，就是卡，太卡了。。。刚用两天。。。,1
说好的送耳机还不送，问了客服还没人回，服务态度决定一切,1
没用二十天就坏了，返回维修一个星期了还没好，差,1
从来不用绿蓝大厂的产品，这是帮别人买的   ，，，，，,1
我就想问下前两天刚收到的货 这张图片是1月份拍的 什么情况,1
用不到一个月，手机卡的~都登不上去,1
手机有点卡，才用几天,1
不到2个月，花屏了！呵呵,1
除了电池大，想不到任何优点。。后悔,1
耳机不都是手机标配的吗？为什么这款没有耳机。,1
才几天时间卡都不行QQ安装不了一直这样两天了,1
差，二十天才发货??????,1
指纹锁用几天就不好使啦，怎么回事？,1
用了10前摄像头用不了,1
反应有问题有时候停动不动不了！,1
连个指示灯都没有  都不知道是不是在充电,1
没有耳机  心里不爽,1
买了还没有开机，几天你给我降100，还保价？,1
前几天买就948元，现在就879元。。过两天不会788元吧？,1
微卡，显示出来的图面不太清楚,1
没有想象中的那么好耳机插口插上苹果耳机居然还不好用,1
像是返修的二手机。。。。。。。。。。。。,1
运行速度：特别卡 老年机 别买,1
买了两个手机，这个便宜送耳机了，另一个更贵，什么都没送。说好的送的。,1
不是这么好665的残血版,1
手机通话有杂音，换了一个还是有，不想退了，将就着用吧,1
自动收货两台手机不一样的屏边有割手的担心清晰度不一样本想退但几百元的手机也差不多了,1
买完一天就开始预售降价，都买了第二个了，本想再买一个，果断收手。商家大数据这回怎么不起作用了，只会算计顾客吗？,1
手机接着电话居然漏电差点把我重楼上摔下来，手机摔成了好几块,1
京东的价格保护形同虚设，说的好听价格保护，但是优惠券形式不算。买了不到一周降价一百，卖家以优惠券形式降价无法申请价格保护。真是一个好bug,1
物流快，手机好不好用还不知道，但就是耳线为什么没有呢，问了客服两三遍都没有回应，对这客服无语,1
手机颜@差太大，手机壳后面没有后缀，感觉不是正品，准备退货,1
才买了一个多月就开始黑屏，现在VIVO的手机质量这么差了么！,1
本就是买给妈用的，想买个红的，但蓝的要便宜陆十块钱，没过二天红的也降价了，这事给弄的，心里极不舒服,1
还是比较卡的  视屏还卡顿   买的时候还没货  也没说,1
京东物流真慢，晚上天黑才送来，但是手机不错，,1
用了一天就不能指纹解锁，问客服还不理人，也不用自己签收,1
待机时间：不行运行速度：慢其他特色：手机太重外形外观：一般拍照效果：一般,1
奇怪了，耳机被吃掉了吗，用了2天。反应迟钝。我也是醉了,1
给父母买的，说是屏幕不灵敏。看视频30s就会黑屏,1
申请换货现在还没通过，差评。,1
刚到手两三天屏幕划不开，最后别人说不是新机，组装的屏幕。,1
第一次买这个牌子的手机，拿手里跟一块砖一样,1
我刚买了3天就降价100块钱，还无法申请价格保护，说商品没有降价，通过优惠券的方式不算是降价么？不愉快的购物,1
下单的时候看着是送耳机的，可到了没有，问客服却说没有这活动，也是醉了！,1
运行速度：买的 卡的一塌糊涂,1
其他特色：卖的时候又话送两张钢化膜。到货的时候只有充电器，其他啥都没有。,1
拍照效果：前置摄像头，超级模糊！客服还东拉西扯，完全不懂！该好好培训下，再上岗！,1
刚收到货，看着还行，有重实的感觉。,1
待机时间：很好    耳机没有,1
还可以  就是手机太厚很沉  网速稍微能卡点,1
刚买了就又便宜了20元,1
买完一个月就降价100,1
连基本的配置耳机都没有，,1
显示有赠品（耳机）收到货没有赠品,1
收货不到一个月，手机就卡的要死,1
运行速度：卡的爆  不建议购买,1
手机899刚入手2天，今天发现到手价一下减了60元只需839元了,1
说实话不能买这么让人操心的机子,1
没送耳机    手机又卡  玩不了,1
不好用，也不送钢化膜，用电很快,1
玩王者失灵，其他都不错,1
王者荣耀卡的不行 打游戏的别买,1
就一个充电头加线，耳机都不舍的送一个,1
第二天就降价了，不开心,1
屏幕音效：屏幕不太清晰，建议大家不要购买,1
说要送体检劵，根本就没有,1
这款连耳机都没有   不好,1
挺一般，除了物流啥也不是,1
没有耳机 没有耳机 没有耳机 没有耳机,1
只能说一般，新的就开始卡,1
希望下一次，买手机不送耳机可以提前说明一下,1
才买完就降价，商家真会玩？,1
反应太慢，不是理想中的,1
破手机，就一个充电器，哈都没送,1
手机没有问题了。,1
充电有问题。问客户答非所问,1
送的耳机呢?，别人店里都送耳机。.。,1
这家店不是一般的黑 建议大家不要上当受骗。,1
用了今天，有几次打电话显示无法反问移动网络，不知道是什么愿意,1
客服态度不行，东西也不咋的，大家别在这家店买,1
盒子有磕碰，手机后面有划痕感觉是别人退货的,1
买个手机，啥都没送，耳机，钢化膜什么没有。,1
这手机不好，老是自动关机。,1
电池可以，运行速度太慢,1
其他特色：才买半个月不到就降价100元,1
刚买完三天就降价，要求退赠品补差价,1
破手机一个，不建议入手,1
这手机还可以，就是不给我送耳机所以我给个差评,1
第一次买手机不带耳机，客服还没人搭理，不高兴,1
商家服务态度不是一般的差，能气死人的那种,1
没有原配耳机，我怀疑是旧的,1
刚买就掉价  这服了,1
有时会出现卡机，运行比较慢，,1
不好，说的送一张流量卡，到最后也没有送,1
说好的价保呢，还没几天就降价了，,1
为什么没有耳机？说好的耳机呢？,1
其他特色：买了没给降价，说给补偿也没有。。差差差差,1
刚买就降价，还不能保，同样的钱体验不好,1
手机不好总是自动关机,1
刚买不到两天，感觉有点发热,1
买的时候说第二天就到 但是等了一个星期客服还不回复,1
啥也不是，没有耳机也就算了，才几天啊，就出现了屏幕不好使的状况，找客服整个破机器人敷衍了事，体验非常差,1
也就那玩意，连耳机都没有,1
手机买来半个月指纹解锁就不行了,1
难道真的是一分钱一分货吗？触屏有点不灵敏,1
买回来，都没用几天开机就屏幕就只有vivo,1
在京东买手机这么差劲。都没有信号的。,1
有一次就够了   一次性的充电器   刚买的返厂要一个月才能处理完 厉害????,1
手机不错，但是商家客服超级辣鸡，送好的送我一个ex710耳机，也没有送我，第一个商家客服让我等7天，我等了十多天，然后继续问商家客服，客服说了让我重新登记没有登记，又重新登记了，又等了5个工作日，还是没发，最后找了京东客服仲裁了，才解决的，在此还要感谢京东平台做出的公正决定,1
说的送耳机买了两个手机就送我一个耳机，又不是买给同一个人的，一个耳机我怎么给别人，事先不说清楚，现在又说只送一个,1
14号买的到现在就降了110元，太不保值了吧,1
什么都没有送，连个耳机都没有！太差劲了,1
物流太慢，品质用了才知道，感觉网上买不靠普,1
拍照效果：有2个镜头无用，假的，骗人的。,1
售后客服敷衍，别人都有赠品我没有，不会再买了,1
手感最差的一款，有史以来我买的手机中最差的一台,1
分辨率辣眼睛?看起来颗粒感太强了,1
运行速度：垃圾手机卡得要死 破玩意,1
手机不怎么好，还缺少配件，坚决差评,1
垃圾**，不好用，不让退款,1
买了不到一个星期降了100现在又降了100，真是无语了,1
发货超级慢，23号下的单到30号还没送到。,1
客服态度太敷衍吧 问个发票事情 推来推去,1
快递打电话过来态度十分差，来到了还骂骂,1
系统更新提示关不掉，真烦！！！,1
京东又一次让我失望，退款慢，降价快！！！,1
刚买没两天就降价，垃圾,1
买了半个月左右就降了200块，很不爽,1
外形外观：太厚了，感觉很笨重,1
感觉像是买的2G手机，垃圾，,1
售后客服没人了还是什么？一直不说话,1
京东太@了，又亏了100，还价保呢，屁一,1
退货以后半个月没处理！差评，钱也不退！,1
买了才不到10天，就降价将近20%，太夸张了！,1
说好的蓝牙耳机呢？大**！,1
刚买完就降价  京东真恶心   手机厚的可以,1
京东这价格真的太@了,1
差评漏发耳机一直说补发十几天也不补发，买过就不处理售后。**,1
刚买第八天就降价100。这也太坑了吧。,1
买来十二三天就没有声音了，打客服客服不理。烦烦炳,1
用起来太多复杂的东西，老人家都用不上,1
买给老妈用，没有一健拨号功能，非常不好用,1
刚买半个月就降价100，申请价保却只退50！无语，退货又嫌麻烦！,1
买完就降价，手机一般，耳机都没有，差评，服务也不好，,1
待机一晚上掉电百分之30，卡顿严重,1
客服服务态度差  有问题就推脱 不给解决  非常差,1
一分钱一分货，售价没真事，保价为幌子，优惠券为借口！没诚信！差评好！,1
电池不耐用 还没有耳机 失败的一次购物,1
几乎次次锁屏后开启时黑屏，等半分钟后才反应过来，差评,1
最垃圾的一次，以前从京东买了好几个小米手机没一个这样的?,1
一星是给京东的，至于手机，太垃圾，性价比完全赶不上小米，,1
不好，差评，这款手机不带耳机，大家谨慎购买,1
差评，绝对差评！说送的东西，一个都没给！还那么多借口！,1
差评，，价格存在欺诈行为，价保申请退款五十元成功，却不退款。,1
耳机不知去哪了？第一天付款第二天就降150元，真厉害,1
点半天手机没有反应，而且特别不好用。,1
接电话，声音太小，街市压根听不到，,1
外形外观：太重太丑运行速度：慢不送耳机？,1
垃圾，说了30天保价才过了一个星期就降了一百多块钱,1
差评，没买几天降150，这价格也是醉了,1
反应很慢，机器很一般，服务态度差,1
差评，买的时候明明写的保价双十一，确不承认,1
手机卡顿，屏幕不灵敏非常不好用,1
太卡了  开一个应用都卡,1
不会开卡，就一个卡，气的要死直丢了,1
信号不好。千万不要买。就一个充电器有用，其他都没用。,1
掉价太厉害，买一天就掉100,1
双十一下手还要便宜20元，下手早了。说一下这款手机，高通骁龙665，660的升级版，降低了功耗，但是由于内存的原因，性能简直无语，打开拨号基本3秒左右，我以前的小米play联发科p35都没这么慢，更何况还是新手机，确实有点憋屈，应该买4＋64版本的。再一个就是有耳机就好了，买vivo的原装耳机要199。电池和充电还比较满意，但是vivo的主题真的是丑死，特别是锁屏，死板的一直锁屏样式，那么大的一个屏幕那么小一个时间。主题商店又丑还要钱。屏幕是720p的，显示效果比OPPOa5好了很多。手机的下巴太大太大了，但是性价比原谅了他。,1
还好，唯一不好的就是没有耳机。一直以为官方标配是有耳机的，以后网上买手机得问清楚了，,1
手机还是不错的，用着也可以，但为什么是差评呢，地猫的价格比他家便宜50左右，并且还是一样的。,1
我电话没接到，短信没收到就给我收货了，体统提示今天下午到，我就在京东上看见签收了，我什么都不知道的情况下手机就被签收了？,1
给物流一个五颗星，手机还算可以，送给老公当做生日礼物的。他很高兴，但是我很不高兴的是，买之前问了会不会双12会不会降价才买的，结果今天0点10分后到2点之间降到779了，但是申请保价也是只给我了799，因为我是0点10分前操作的，这点非常不爽，京东买东西以来最差的一次购物体验，给一颗心因为物流快，手机马马虎虎可以。,1
运行速度：卡，待机时间：不行屏幕音效：差拍照效果：差外形外观：丑与图片差距大,1
运行速度：一般屏幕音效：还行拍照效果：不清楚其他特色：机器是去年剩下的，库存机。,1
流量不能用？？？才几天就不能退货了？？？这几天没出门所以没发现，这不是@吗,1
太一般了 指纹解锁 没用两天就不灵了  一点反应也没有,1
外形外观：手机有点厚实运行速度：运行速度有点卡！其他的还可以吧,1
手机触摸屏经常失灵，需要关下开关键再开才好，不知道这手机什么情况，,1
屏幕密度低，不好用，相机像素还低，屏幕密度低的都快没法用了,1
人家买有耳机送！我买就没有了！价钱也不比别人便宜！买手机没有耳机！比实体店还差劲！不开心,1
说是支持256G内存扩展，不过手机根本就没有使用内存卡这个选项，内存卡只能用于存手机照片???,1
运行速度：太卡了，打开软件要挺长时间，对付用吧毕竟便宜，就这样了,1
送货推迟不说。说好的耳塞也没有。那个手机没有耳塞。我都怀疑是不是新机。还是被人换过了。真是的。,1
运行速度：不行不是黑是真的不行 不玩游戏 软件下的多点就不行了卡,1
我就想问新手机第一次充的电放到那里自动掉电5000毫安容量跑哪去了？而且后台没有运行软件我现在怀疑这个是不是正品虽然价格实惠但是东西不实惠呀！,1
刚买一周降价40，wtf,1
手机刚拿到的时候就有点卡的，不怎么好用，快递员也真是的到了电话也不打,1
手机先不说。请你送的赠送自拍杆能认真吗？这是第几人用再赠送给我的？,1
不好差，服务态度更差,1
够买前说，赠送红酒礼物，现在让我下载软件，还要花钱，这不是套路消费者吗。,1
我双十一买的东西大烂要求退货，退钱到现在一个月了都沒给我处理。怎么办请朋友们给我出个主意。,1
用了一段时间，说实话我都想退了。待机时间短。又卡,1
手机一般，不怎么好用，还没有拍的谨慎下手，客服态度也不好,1
反应慢，敏感度低，经常玩下玩下点击也没反应。心里的火，不是一般的小。,1
老父亲的手机坏了，买了这款。从工作的地方下单直接送到家里！所以我没办法直接看到手机！听我哥说收到手机里面自带了一张SIM卡，号码是西安的！所以可以判断是别人退的手机吗？,1
手机收到打开发现设置有两个闹钟，而且相册里设有隐私密码，怀疑是被人用过的。,1
没有送东西 没有耳机没有壳子没有摸没有充电宝全部东西没有没有送东西,1
外形外观：较为时尚屏幕音效：一般拍照效果：差运行速度：较快待机时间：较长，5000毫安电池其他特色：手机有刮痕，价格不稳定，快递好评,1
1.手感一般，不是一体化的，明显的断层感，有点搁手2.没有充电指示灯，第一比遇到没有知识灯的手机，下巴那么大，又不是没有放的地方3.vivo系统确实跟emui还有miui有差距，不是一档次的，用起来有迟滞感,1
昨天下单，今天就收到了，送货速度很快，可惜是别人用过的机子，请看配图。我删掉好多这只是其中部分拍下来了。我3月20号才收到，图片中2月10号已被下载安装过应用及各种文件。,1
体验不好，刚开始用着挺不错，现在不知道咋回事，屏幕用着用着就失灵，点着没反应，要息屏再亮屏又可以了，而且经常出现。体验不太好。,1
一直用这个牌子的手机值得信赖，这款手机性价比也好不过买过这款手机才发现vivos5用娘炮代言早知道的话是绝对不会再买vivo手机的所以就手机本身而言五星就个人感觉上来说一星,1
给妈妈买的，颜色很漂亮，妈妈也很喜欢，但是上面有一些软件，还有设置好的闹钟等等。。。，感觉不是新的,1
外形外观：漂亮屏幕音效：一般拍照效果：一般运行速度：差待机时间：一般其他特色：一分钱一分货！,1
音质不好，声音发批，我的我的手机拍的不清楚，是因为我涂完水乳，没弄干净沾手机了，不太好，外观还行，但愿以后别太卡,1
用了两天，感觉好卡，我都没下几个软件，前两天还打不进，打不出，但是可以上网，客服说要么退货重买，要么反修，这些流程走的烦，没退，,1
外形外观：外观还行，像素跟 同价位别的品牌的比差的不是一星半点，本以为这手机照相效果好呢，太失望了，拍照效果：照相模糊不清晰！跟描述的不一样。,1
5000ma大容量电池，骁龙665处理器真香，性价比极高，好评！唯一美中不足的就是usb充电口，要是type-c就更好了，另外系统ui有待提高。（双十一下单，11月20才发货，差评送给京东，不针对商品）。,1
外形外观：凑合拍照效果：不怎么样屏幕音效：接打电话声音小运行速度：凑合待机时间：还行其他特色：没有，连耳机都不给,1
4号7495号6996号7497号699每天都是价保，逗你玩！,1
刚开始七天真的还可以，第八天就经常卡屏，输入不了屏幕亮屏但不反应，只有电源键关了黑屏，重新解锁后强制关掉应用才可以，怎么办八天了退不了，保修又懒得折腾,1
这手机会自动没信号，就像重启一样，经常玩着玩着信号卡就没连wifi也没有也会自动断开，感觉就像死机了然后开机,1
运行速度：个 网速度不这么好，外形外观：还可以屏幕音效：还可以拍照效果：不怎么好待机时间：还不知道其他特色：暂时没有发现,1
拍照效果：发现前摄像头有问题，买回来没用过前摄像头现在每天工作需要拍照才发现，拍照时需要把手机斜着拍，看见摄像头有裂纹,1
真的不是一般卡，打开***点进去都容易闪现，微信里面小的App要等半天，有时候还进不去，要重新进一道。真的是便宜那也没办法,1
刚拿到手你一天就出现了拍不了照，问了半天客服，一句话都没回，先不说机子怎么样，直接这服务态度，差差差差差差差-,1
这个手机不建议大家购买，我这个手机买了4天就开始卡了，拍照也一般般，充电也是一般般的。,1
别人用过的机型，打开机器有1月份的下载文档。要求换货，结果寄回去以后，发现有我个人无意中创建的帐户，说是不能换。只好不换了。,1
一般般啦，价格便宜就是，599想什么呢。老年人用可以买。冲电好慢。侧面好丑。系统不好。,1
外形外观：发现摄像头处有轻微尘埃，怀疑是七天无理由退货产品拍照效果：一般运行速度：还可以其他特色：待机还行,1
手机外观不错，就是里面没有带耳机，电池待机也不太满意,1
为什么连家里wifi手机连上去用不了，家里wifi没问题！我开了另一个手机的热点连了还用不了网络！,1
拍照效果：看的时候挺清楚的，按下快门模糊的不得了，从新设置什么办法都试了都不行,1
太垃圾了，一句话。低配高价，我相信了~，不说了退,1
差评，滑动屏幕不畅顺，,1
。。。。。。,1
不好用，别买就完事了，耗电贼快,1
除了快递员态度好一点，其他的其实都不怎么样。,1
手机上有划痕，充电还不如我的iQOO一代44w的，,1
手机我都不知道怎么造的  手机前置摄像头附近屏幕筐边还有一根头发   生产制造的过程呵呵  不敢恭维！！,1
不知道买错了还是怎么了，打了一局王者，比我用了两年的华为都烫,1
手机有信号突然bag的问题 才买一个多月,1
屏幕最上面有缝隙正常吗,1
发热。这个锅好痛背！没办法今年888处理器都发热！盒子送过来就是这样的！,1
手机真的老是发热   也不知道怎么回事   返回键有时候没用,1
就这样，手机上手感觉一般，有反应迟钝的情况，客服态度???,1
游戏手机，玩游戏不好,1
这款不好，新买的手机。试用第一天啥也没玩。充满电的手机电就快没了。,1
质量问题打开深色模式亮度调低就绿屏了,1
打游戏卡，会460，确定这样也能成为赛事手机吗,1
昨天下单今天到货，余电20%开始充电，充到100%耗时50分钟今天退货,1
买手机没耳机，是不是以后为了环保充电器也要自己去去配一个？,1
真的是服了，买到了没有一周，WIFI就显示不能用，但是其他手机就好好的,1
这家店好黑，买完第二天就降价，12期免息变成24期的,1
手机刚收到还不错，用了不到一个月开始严重发烫打一局游戏就烫得不行，奉劝盆友们别买,1
发货慢，给个赠品磨磨唧唧的，客服也是磨磨唧唧，,1
无法进行价保，就说是畅销商品不支持价保,1
电耗的好快啊，什么都不玩管不了一天,1
流畅可以就是屏幕失灵,1
打个游戏还掉帧这**不是搞笑,1
买回来一个多月，玩个和平精英居然在进入游戏时直接卡频不动了还有时候直接黑了,1
就是个辣鸡，充电快一无是处,1
看网上说的，自己跟着调了一下，不知道你们买的是不是这样，绿绿绿绿,1
耗电快，发热大，续航短，打一个小时游戏，手机烫手，耗电贼快,1
屏幕音效：指纹锁屏绿屏，导航键自己颠倒位置，相机卡顿，有时丢帧,1
卡，而且信号差，打会游戏热的不行,1
用了有一段时间了   打王者的时候把分屏微信打开看个信息再关掉  就直接掉帧 画面卡顿 只有三十帧左右   帧率一点都不稳定 我都不敢开90帧,1
打王者荣耀的时候根本充不进去点  打完一局1%都没充到   有没有情况一样的还是我这个手机是残次品,1
机子外观漂亮，就是信号不行，不知道怎么回事,1
怀疑是翻新机，刚到的新手机一点电都没有，后续用过在来评价，,1
没有耳机，暂时没发现啥问题，10分钟充满电，游戏1小时用一半。,1
感觉没有5好，发热，网络信号差,1
耗电量超快，网络也不好，亏了。不过充电还是快,1
火龙888名不虚传，打王者烫手，小米都甘拜下风了！！！,1
玩游戏时麦克风噪音过大，已经重新换了一个但问题依然存在。旗舰手机旗舰手机这种操作实在令人匪夷所思！,1
陀螺仪，重力感应有问题，玩和平精英外加手柄不会自动转向！只能夹在摄像头上！,1
刚开始还可以，用了才一周就有卡顿现象，打开手机相机还有彩屏现象。,1
电池待机不行    没咋用就剩一半的电量  后悔了  退了吧,1
大家最好别买，发货等了20天。手机充电有点热。,1
有点卡有时候会无缘无故 关机,1
lj手机，3%直接关机充电线都没找出来，直接游戏挂机扣分，nbnb,1
买你就为了打游戏，一把能卡十几次，分都掉完了,1
现在连打开图片也有一声渣的电流声,1
刚才vivo官方客服给我打来电话正确的解释了积分的问题，以下截图中这位客服的回答是错误的。,1
机子是ok的，但是售后真的差，一问三不知，该给的vivo积分也没给！好评只能等你们承诺的vivo积分到了我再改了?,1
手机耗电快，打王者别人听不到我说话，送的会员视频也没有,1
这手机有续航吗，充电快掉的也是刷刷的，呵呵,1
火龙888太烫，现在不适合入手,1
手机一用就发热，充电速度还比不上第一代。不知道都是这样还是我运气差,1
后来商家给邮了，非常好,1
手机不好，商家不讲信用,1
电池不耐用。。。。。。,1
电池不耐用，名不符实！到手只有手机，并没有什么赠品！手机性能，一般般吧。,1
玩吃鸡手机烫的不行，骁龙就是火龙，国产的希望只有华为了,1
玩吃鸡卡顿  发热 电池续航能力差  比华为p30还差,1
为啥我的开机键，晃动的这么厉害？就这质量？？？,1
买的前几天送蓝牙耳机，买的时候送完了，然后用了几天又开始送，问客服他说你买的那个时间就是不送。牛 这时候买谁**呗,1
才发现手机少了一个特别小的角 不仔细看根本注意不到 刚买的时候充电有点慢 我就问过客服是不是二手别人退回来的 他说不是 刚买第九天,1
打王者团战的时候会卡 手机发热 赠送的耳机差 客服服务差,1
买完七天后发现直接降价五百，说七天内保价？笑死?手机一般，容易发烫！,1
待机时间：手机待机十个小时就没电了，翻车翻车。,1
除了充电快，别的没啥优点，后悔了，打个游戏烫的厉害,1
手机今天刚收到的。其他还好，就是使用发烫很严重，这属于正常现象吗？？？？,1
差价，刚买三天就死机，找客服还不管。,1
收到手机电量只有40，上次购买小米11一开机是满电这个是41不知道这是正常现象否？,1
不是说送耳机吗？怎么没有耳机？坑啊！,1
没想象中的好，电池耗电快，一天要充2次电,1
用了一段时间了，音量键出现了压不下去的问题,1
刚买1个多月，就死机，主板就坏，不过售后不错,1
发热严重，体验比小米的都差,1
这是要闪瞎我的双眼吗？,1
不知道什么原因屏幕有时候正常有时候就闪个不停,1
充电玩了十几分钟游戏然后发现一度电都充不上就这还敢称120w快充,1
手机不错，就是物流太烂了，说好的第二天到，最后第三天才到，给京东物流一个大大的差评，给商品一个好评吧！,1
买好了打了半个小时就没电了然后充了20分钟的没有满电,1
除了充电快，手机运行反应迟钝，耗电快，拍照一般,1
手机挺好，就是刚买完就掉了六百，刚过保价期,1
体验差，已退货,1
玩儿和平精英都不能是热了，就是烫手了，感觉要炸的样子。,1
半年没降价，刚买半个月，你就降价两百元，开玩笑呢？,1
手机性能还可以，但是特别费电，充满只能用三个小时！而且竟然官方标配还不送耳机！差评！,1
就是信号表现还不错,1
热的一批，掉电快的一批，充电也没有那么快都是虚电,1
新手机，出现死机有木有？出现卡屏有木有？啥情况？？？,1
充电快用电也快，外形有点丑，还憨大一个,1
充电没有那么快，边看文字，边充电，充了50分钟,1
不好，拿到手才9天，就出现花屏，没网，一天没网三四次,1
耗电极快待机一晚十几个电不知道是不是我设置问题,1
给手机五颗星，给物流负一百颗星,1
经常没网死机  喇叭也经常坏,1
巨大下巴 电池不行 好在120我快充 唉 不值,1
手机到手一个月了，经常卡屏，掉帧率，多的不想说，看图,1
618买说有现货 结果十天才发货 客服各种敷衍,1
发烫的厉害。。。尤其是打游戏。而且续航不是很好的样子,1
手机打游戏就一直发热，不推荐买真的，服务态度还算可以，热的可以当冬天暖宝宝,1
价格不稳定一天一价同样价格赠品不一样，大家多注意，我懒得换了,1
充电烫手，打游戏也烫,1
声音根显示都有问题，申请换货，已经过了十几天了，一点动静没有,1
刚刚买的，说有东西送的，也没有送，手机没有想象的那么好，有点卡，差评,1
咔咔咔 打王者一直460还是5g网络 还没我以前手机好,1
除了充电快别的貌似一般般，可是充电头也太大了吧?,1
手机很好用，但是送的耳机1月15号发到现在都没收到，联系客服又不处理！！！！,1
一个星期了赠品耳机还没到,1
到手才个把月莫名黑屏3次了，等两分钟才能好，不知为啥，以后再也不用安卓机了,1
秀啊，刚买没多久降了将近1000，我直呼漂亮啊,1
手机质量有问题，按键凹进去，售后检测等待时间长，手机问题为啥要客户买单在这等,1
不知道哪里来的那么多好评，不仅发热耗电快反应慢，都吐了，后悔了,1
跑个安兔兔都直接热退出了，发热这么凶，4k级降温是摆设吗,1
跟客服沟通，还是个机器人，也不***！,1
4000多买个暖手宝，看电影会卡玩游戏会闪退,1
手机还是不错的，优惠活动太少了，直播间的主播还不理人，以后还是线下买吧,1
外形外观：可以屏幕音效：可以拍照效果：还行运行速度：一般待机时间：一般其他特色：耗电太快，但是充电也快，那么大个充电器 ，走到哪里都要带。,1
指纹解锁不太灵。电池不太够用。拍照一般。618买的说的给送背包，没给送。有点后悔！,1
我买的传奇套装，结果游戏手柄套装迟迟不发，申请退款游戏手柄套装的款，也是迟迟没反应，是京东赚了钱开始飘了吗？,1
降价太快了，体验也不是很好，发热快，耗电也快。以后不会再支持这个品牌了,1
链接了WIFI打王者居然卡机，直接卡死。后台没挂东西。会出现一卡一卡的感觉。用了一个月感觉没以前的845好用，个人实测。不好用，有些毛病。后悔了啊啊啊?,1
关掉5G好了很多，可能是这边5G信号的原因，4G运行很流畅。当时没搞清楚就给了差评，又无法修改，抱歉,1
手机小问题挺多的吧，玩游戏时弹出人脸识别无法点击确认，在QQ进行人脸识别的时候摄像头打不开，导致闪退,1
辣鸡手机，开小窗，突然退回主页，然后黑屏，屏幕还时不时闪一下，必须重启才能正常使用,1
才用了没几天就感觉没有刚开始流畅了，有点卡了。。玩个吃鸡手机还烫的可以摊鸡蛋那种，屏幕就90hz的，唉，vo厂果然完蛋，对不起这个价位,1
用了20天，手机发烫之后，整个屏幕玩游戏一半失灵。一边儿按着那边儿就完全没有办法操作。上vivo售后换新机了。看一下换了机之后还会不会出现同样问题。,1
开机键偶尔失灵，按下去没反应，就在刚才卡屏直接死机了。过来评论下,1
其他特色：发热不是盖的，打和平精英10分钟掉帧暗屏，卡顿，用半导体都压不住，后来的朋友如果你买来玩手游的还是考虑清楚吧,1
3千多块买了个暖宝宝，充电快，耗的更快，建议外出带上充电器或充电宝,1
这个屏幕什么成分就不用我多少了吧，n20u对比着颜色看看，已经是退货了,1
手机不是主打散热挺好的，为啥充电发烫，玩个小游戏也发烫！！！,1
手机不怎么样，这应该是我最后一次用vivo手机了，手机充电还会发烫,1
不咋样，手机是还可以，但是这个手机原装的充电器不咋样，用了没两天就坏了,1
