评论,评分
四天 就买了四天 ，送了一个所谓的电话卡就不能价保了 买的时候又不能不选这个赠品,1
不好，有时候点了感觉卡了一样，一点反应过来，找客服经常是自动答,1
手机反应慢啊，也不知道什么原因。比原来的荣耀慢,1
质量撇，服务差，遇到问题推，就是不处理,1
这个手机是二手吧!!!有时候点屏幕要点好几次!建议别买!,1
手机已经收到，正在使用充电速度快，耗电速度也快，后期跟进追评吧,1
打王者每局信号都是460，不值得买，还不如4G手机,1
手机不好，充电快耗电也快，，用起来很卡，不方便,1
耗电特快，充电确实挺快，用不了半天就没电,1
才用了15天，打电话声音都听不清析沙沙响了。,1
打王者卡，经常460,1
其他特色：以后不会再买包括viwo在内的手机了，价格虚高得吓人，暴利,1
使用三天不满意申请退货，配送员以屏幕保护膜上有划痕不收件，和客服沟通无果,1
外形外观：一般屏幕音效：非常差拍照效果：比不了1800的相素运行速度：可以待机时间：可以,1
音质差，运行速度一般，刚到货就降价，态度不好。,1
可耻的是你们偌大的仓库没个包装盒吗，vivo找个小米盒子上面全都是红米k40的参数。可笑机子还需后续使用才知好坏。,1
刚买完不到2天价格降了50,1
尽管钢化膜碎了，我还是给你个好评！碎了就丢了。,1
外形外观：外观还可以待机时间：充电一小时，通话五分钟运行速度：新手机就有点卡,1
差的不行在差了 卡机,1
没意思，买了才多久。就免息6期，还降价的快。感觉这手机买的不值得。手机一般般,1
建议不要买这款，才用了多久。这个手机就出现了卡顿，反应迟缓，还不如我原来那个手机，后悔了，应该买华为或者荣耀的，便宜没好货啊。。。。。。。。。。。。,1
降价快，黑屏，电池不耐用，屏幕清晰度不够，建议隔壁小米，华为，oppo，vivo止步于此。,1
干的漂亮，买来一个月手机指纹不可以用，返回去维修，发回后壳没装。,1
拆开就是那样，个人认为这机子要不然就是有人玩过，要么就是生产车间不符合规定，还不知道里面会怎么样,1
好家伙，新机里面这么脏？没拆过的卡针这么歪？安兔兔测个分耗了7个电，怪不得之前的人退货。已经申请退款了,1
优点，电池耐用，缺点，玩游戏黑屏，客服不理，大家看着办吧,1
不推荐买，信号不好，网速慢。部分软件不稳定,1
说好的送耳机，没有送。,1
京东快递上是送的快点     但是他们没有送手机套和卡针     这也太坑了     京东还有买漏东西     还好我们一直相信京东     配少了手机套和卡针,1
买的葫芦娃礼盒，只到了这个。这个不说，下巴黑边也太宽了。配送挺好的。,1
开机后查看了一下手机，找到了一个视频，注意看看日期。网络非常不稳定。换了个手机改善了一点点。,1
第一次买vivo手机，刚买几天就开始降价，这就是市场行为？无法给予你vivo好评。vivo加油？就这样干。这是第一次购你vivo也是最后一次。。。再见，vivo。再也不见！,1
拍照效果：近拍身份证照片，拍出来的总觉得怪怪的，正中心好像被放大了。,1
闪充有问题，插上电那会有闪充标志，一会就没了，充电两个小时才能充满,1
外形外观：做工差屏幕音效：一般般拍照效果：模糊运行速度：有卡顿待机时间：短其他特色：未知,1
延迟发货，客服敷衍，购买页面怎么不提你没货发不了？买了付款了说备货，备了十来天都没有？,1
其他特色：刚到手的新机，卡托都弹不出来。京东售后也不如以前快了。,1
设备通话有问题。偶尔打不出电话，人家给我打也打不进来。,1
手机也就那样  刚到手  感觉确实没有小米实用 可能小米手机用多了吧 有点没适应,1
为什么预约做的海报前500名付款送蓝牙耳机的活动说没就没了呢，  可能是我眼瞎吧  还是你们做活动看心情呢  搞不懂耶,1
长见识了，手机可以这么次，除了是新的，没一个优点。别说人家华为不好了，华为再次也比这两百块钱不值的东西强多了,1
QQ消息没有弹窗 权限什么的都开了 就是没有弹窗,1
买的是星云的，收到货是这个颜色，物流慢，是隔天到，都3天才到，,1
不满意。外包装被磕了，啥都不想说，退货还得等，没时间和他们耗着,1
今天刚收到货，因为是游戏手机才买的，收到后上了游戏以后，发现耳机是坏的，问了客服客服顺自己出邮费调换。很不愉快的一次购物不过给快递员一个好评吧，不容易,1
玩游戏的都不要买，要吃鸡王者都是460，断流卡网现象 没法正常游戏！,1
手机发烫，电池不经得用，感觉一般般,1
拍照效果：辣鸡屏幕音效：打电话声音小得不得了外形外观：还行运行速度：不咋地待机时间：还行,1
外形外观：不好看屏幕音效：声音还可以拍照效果：差的一比不想说了运行速度：呵呵待机时间：呵呵其他特色：特别烫,1
充电真快呀    充电两秒钟   装逼两个小时呵呵,1
以前的问题得到了回复，京东官服打电话挺热情的，,1
不好使刚买没多久就卡的不行，电池用半天就没电了,1
看视频总是自动息屏  息屏了七八次  任何一个质量好的 手机看视频也不会自动息屏吧,1
手机不太满意 掉电快 没有说的那么好快递到是挺快的    手机外壳好像是塑料质感不好,1
电池真的不经用啊 哎,1
通过对这几天的使用，我手机上安装俩卡，联通和电信卡不管切换哪张卡到电梯里就没有网络，肯定是手机的问题吧，,1
包装不严谨，不够仔细!,1
第一次绿屏更换，第二次更换的机子花屏，请售后联系我,1
运行速度：有卡顿，反应不快，屏幕音效：屏幕很一般待机时间：耗电挺快，充电没广告说的快,1
今天是买手机的第46天 手机充电器就已经充不上电了（充电器没有任何的磕碰 ）质量真差,1
手机充电口和充电器接口没有任何堵塞就是充不上电了,1
这真的是新的手机吗？感觉是翻新的手机，电池持电量还不如用了几年的旧手机，,1
手感不怎么样，有时候操作触感不怎么准，本来想给个三星的点了半天没点上，而且有些卡?,1
屏幕音效：手机用了一个多月，动不动没有声音，打一把游戏，手机声音就会出现杂音，而且手机经常存在死机。,1
没货也上架，延迟发货，等了好几天，没有客服，都是机器人。,1
赠耳机？耳机在哪里？知道没有耳机不可能下单买,1
评价还要审核通过再让消费者看到？差评就不通过了？太假了吧,1
手机买了，用了一个多星期，屏幕有点问题，底部有黑色隐形。正在换货处理中。但愿只有我一个人遇到这种情况。,1
外形外观：塑料外壳，笨重无手感拍照效果：百元机水平其他特色：到现在不到一个月已经会出现，手机摄像头打不开的情况,1
同样的机子，为啥别人买送耳机，送充电线的，我就一个裸机，还是评论都是在**，所以才送,1
这个感觉对不起这价钱，手机咱不说，连个耳机和贴膜都没有，还不如去实体店买,1
才一个月就降300块，只恨自个手机坏的早，赶不上618，吐了,1
耗电，烫手，不想多说，千元机。没什么好拍的,1
感觉一直被戏弄的感觉，一直在改活动，大半夜不睡觉交定金付尾款还不如买现货的，买现货还少五十送蓝牙耳机,1
不建议购买这个牌子的手机，没有诚信专门坑预售用户，三番五次修改活动把消费者当猴耍！,1
长，所以显的大，宽度不太好。送货那就跟码子爬的一样，买的比它晚的都到了，电池也不咋滴,1
垃圾中的战斗力，反应慢，卡壳，黑屏，一切的一切你是都有了。第一次vivo，也是最后一次，千万不要买,1
刚买两天屏幕坏了  不让买碎屏险了  手机玩游戏也卡顿,1
充电一个钟，待机两分钟，还游戏性能手机，估计玩两分钟就要一边玩一边充电了,1
玩有些游戏不能全屏，配置识别不了，售后给出答复不满意。,1
手机有质量问题，直播间答应给的包也没给我发，问客服一直拖也不给发和解决，,1
手机经常没信号，电话打一半，没信号了，而且不是几次，是经常这样。之前手机重来没有过，所以不是卡的问题,1
机子是真的差，买来十来天就有问题，语音聊天声音小的可伶，申请换货还那么长时间到现在还没收到货不知道是修下还给我还是给我换新,1
都不是全网通的，联通根本连4G都不出来，只有H+,1
系统不如M家和H家好用，发哥处理器性能可以，但是依旧发热，又碰上本产品能省则省，散热拉夸。最近频频降价，没有最低，只有更低，也是对市场情况的反馈。,1
"发烫是我自己手机使用不当，是我对不起手机，我发誓以后最多只开一个app,游戏中发烫，直接退，什么队友，存档啊，不好意思，我只能坑你们。另外，消息回复慢点大家别介意哦，因为我不挂后台吗，大家见谅。",1
买这个手机，严重影响了我的购物体验,1
没有想象的好   反应速度不怎么样  屏幕颜色差  不值这个价  降500才合理,1
手机还没有到编译时间2021年6月11号，我6月7号就买到手机了，难道你们厂家都是横空出世的吗,1
这是我的最差的手机了说是5G手机还不如原来的4 G手机呢，网络差的要死,1
手机电量低的时候打游戏屏幕会自动闪动，经常有卡顿，不配称之为游戏专用机,1
"此款手机外观漂亮手感可以就是连接wifi卡顿，本身数据也有稍微卡顿！看好此款手机的要注意了，注意了,注意了！",1
辣鸡手机。信号都是2G.4G卡。换别的手机都是4G信号满格。网页都打不开。客服也不理人。,1
应该是卖的太好了 ，抢到一个，打开膜都没贴好 ，大气泡小气泡,1
这手机真的不怎么样    接个视频老是卡死     被我老公说了好几次,1
用了几天发现5g 4g网络自动切换时会通话断线，蓝牙有时也会自动断开重新连接；耗电略快。,1
手机屏幕玩了几天就划痕了，酒精还擦不掉。我醉了。还有各种自我保护，不能装其他平台游戏。。,1
手机消耗电特别快！特别快！快！打游戏发烫！烫！其他的问题还没有发现性价比一般,1
这个手机的电池是硬伤，电池一点都不抗用。电池确实有点不耐用啊，后期需要购买的同志们注意一下！,1
买给我妈用的，我妈说不好用，声音小，像素低。虽然配置不错，但没有体现出来。,1
不好，GPS不稳定！让我白跑！外形外观：可以屏幕音效：可以拍照效果：不好运行速度：可以待机时间：可以其他特色：无，信号差算？,1
卡慢用起来就是没其他手机好，一点都不方便感觉op比这vo好多了,1
玩个游戏都玩不了 开始几天还好 不是卡死就自动退出,1
买了俩，有一个已经坏了，个把，月丢这才多久突然之间就黑屏了，其他都正常，亮屏就亮一点点背光,1
待机时间稍长点，解锁打开原页面要等三秒才能滑动，已申请换新机,1
指纹锁、音量键缝隙大，外观纯塑料，同样是千元机，华为的做工更细致，配件更齐全，还不如旧手机呢?用个年把没问题,1
待机时间：掉电真快   想用过的拍照效果：lj屏幕音效：响运行速度：4G网速不好,1
连耳机都没有   真lj,1
同时打开两个软件按返回键就会在两个软件之间来回切换，通话音量最大通话声音都小，散热效果已不好，唯一好的就是京东快递就是快。,1
买来玩游戏的人就不要买了，有些游戏玩不了，我买错了，这款手机有些游戏玩不了，我要玩的是梦幻西游可是玩不了,1
待机时间：一般外形外观：一般拍照效果：模糊运行速度：切软件会卡顿屏幕音效：一般般,1
老板对商品描述大好，实际使用（指偶尔打游戏）体验大差，网速没问题，时常掉网，卡顿。,1
为啥我打游戏信号有的时候会断呢！别说信号不好！用的！市区不可能信号不好,1
电池不行，说实话感觉电池不行，不怎么玩，我新手机已经省电模式了。充电快，耗电快。,1
说是快充，一直充没玩，充电用了一个小时，充电头是66W的线55W的，网上说55W的才是原装，用66W的充多了对手机不好,1
拍照效果：拍照差。来的时候包装都是坏了的。第一天没反应。和客服说了，就在那扯。我是1号到的。11号上王者直接黑屏。后台只有一个王者不建议买血亏,1
手机不错，比网上传的好用，发热拖影都不存在，一切满意。就是iqoo对待买首发的顾客太不友好了。我neo3买首发，一个月降300，z1又买首发，0点0分付款抢不到充电套装，一个星期后又送299的蓝牙耳机。。。以后也许还会支持iqoo，但是不会再买首发了,1
手机感觉一般般可能是用惯了iPhone，用起来感觉不咋的，还有赠品都没见到,1
拍照效果：一点也不清晰，不满意。外形外观：外观以为有点带蓝色，差不多全是黑色。其他特色：前置摄像头黑边太深了，还有没有耳机。,1
差差差差差评  说了送耳机 也不送 啥都没有就裸机 用起来感觉卡卡的 像是翻新机 不值这个钱 建议慎入！！！！,1
手机性能方面没得说，充电也很快，但是我只能给一星，因为触控有问题，有点飘，打字经常漏打或者打错，本来申请了换货，但是没有备用机。,1
用了快半个月，偶尔会出现死屏现象，虽然一下就好了，但感觉体验不是很好,1
体验感不好，20号刚刚买1749元，24号就降价到价保1499元，就差几天相**50元。,1
屏幕音效：屏幕刷新率虽高但拖影严重其他特色：外壳是塑料壳，发热处理不好，也易刮花外形外观：虽是lcd屏但做的太厚了,1
总是卡顿，更新了系统也卡顿，看直播，屏幕不动，声音正常，卡一会，就不卡了，一会说不上啥时候还卡，,1
买个手机送2充电器。就是自己花钱的，不到一月掉200元。,1
手机流畅，但联发科发热确实较大。7天降价300元，因为有赠品耳机，没有价格保护服务。这耳机是我说要的吗？硬是送个耳机给我，剥夺我的价保服务，坑！,1
用了几天实在是不想说什么，屏幕有时候点去没反应。。有时候卡死，真不想说什么。1000的机器都比他要好。唯一好的就是快充,1
手机还算好，就是附带的一张电信星卡让我很恼火。本来我需要一张流量卡，正好他们附带了一张，我就尝试激活，好不容易激活了结果套餐内容，以及所有的专属权益都得次月才可以用，想取消又得次月本人去营业厅注销。,1
落电速度一流忒快，游戏上下扬声器偶尔杂音，反应速度可以，屏幕显色性一般，一分钱一分货吧 京东就不多评价了白白,1
手机配置很高，微信视频发热，最主要是坑预售用户这个骚操作真看不懂，从期待变成**,1
手机还行，wifi信号有点弱，做活动送半年延保，结果不送说没这回事，可惜没有截图。,1
1、手机运行卡顿，不能体现出高配手机性能。2、2021年5月6日，使用不到5天的手机两个槽位都不能正常识别手机SIM卡。但手机SIM卡放置在其他手机可以正常工作,1
其他两款天机抢不到，着急用，趁活动买来试试，手机略厚，观感不错，给老人买的，挖孔加下巴，可以接受，交互还行，体验一段时间再评，差评给机器话应付的客服，无法解决实际问题，一套话术来回用，多亏快递小哥才能赶在我走之前给老人配置好用上，这么多年就给客服差评一次,1
手机不好用，反应慢。耗电也挺快。用了几天就卡了。有的软件刚进入就散退出来了。,1
说好的充电快呢，两分钟能充一度电吗，五g网速还没四g的快，还闪退,1
刚买了，就降价了，虽然只有30元，但是也不太舒服。想起来是不太好，外包装居然盒子都破了。,1
不怎么样，产品跟介绍的不一样，玩游戏挺卡的，跟朋友一起打游戏，连的是同样的无线网，他已经去了，我这里还没有进去，主要是他的手机还是用过一年多了，同样的两千多块钱,1
手机不错，就是感觉这预约的竟然没直接买优惠，简直无法理解，那为什么要这种模式，nfc免费开卡竟然只有两三种是免费的，其他都是收费的。。,1
"屏幕音效：lcd不瞎眼，音效比红米千元机还差。拍照效果：千元机水平运行速度：快待机时间：一天，不玩游戏一小时10个电其他特色：1898买的，抢不到k30s,买完发现拼汐汐1598卖了好多个。。。。这个价格不推荐，1600以下可以。外形外观：塑料机身，质感全无，廉价感强。",1
耗电太快了，用一会就发烫，就刷了一阵屏幕，手指就感觉有些麻，就是拍照效果好点，这种手机就适合老人用,1
商品不太行，打王者有闪屏幕的次数蛮多，就是换货打王者也有，就是少了，具体原因不知道，将就,1
不行，别买了各位，没有iPhone性能，确有iPhone的毛病，竟然没有耳机，耳机还需要单买，,1
说好的双12整点买送东西都没送，手机电池真的不耐用，比我的旧手机都用电用得快，充满电没怎么用就剩几十，反应触感不好，有时候点几下就没反应,1
运行速度：快屏幕音效：好拍照效果：ov以拍照为名外形外观：蓝色还好，就是摄像头是隐式的就好了其他特色：给差评的原因完完全全是因为辣鸡价保2299买的结果后面多了100优惠券跟客服说了后价保2199   双十二当天又便宜10结果说我因为用了优惠券导致价保失败  就10而已虽然不多但是冲着这波操作必须差评  我刚好几天前考虑到京东服务不错了就又开了vip结果又翻车了炸裂！图就不上了  东西家里人说不错  至少打电话快多清晰多了,1
扬声器确实是有问题，通话的时候也有问题，很一般吧，不建议购买,1
手机电池有问题，说好换新的，给换个还是和原来一样，9.30拿到新手机电池25%，10.30电池成15%感觉和没换一样的，至于换新的没有谁知道啊，,1
有OTG功能却无法正常使用，偶尔可以识别，大部分时候不能正常使用，换了一个新的还是有一样的问题；充电接头插拔太紧，应该是这款手机接头设计有问题，说是游戏手机，效果也不太好,1
刚买就降价400块,1
手机性能不好，不值这个价，不咋地，可惜插电话卡了，退不了；5分给物流,1
手机屏幕有问题，屏幕未贴合，有缝隙，问题处理速度慢，售后客服都是拖拖拖，喊交了三次服务单，还说外观问题收货24小时内才处理，这是产品的质量问题好吧！还得打售后电话才说尽快处理，希望能加快处理速度。用了好几年京东了，现在居然是这样的服务,1
手机整体还可以，就是耗电快了点，还有就是京东的售后真的得好好反省一下了，怎么效率那么低？问题出在哪里了。,1
辣鸡，既然给三期免息了还天天打电话催，玩不起就不要给三期免息,1
外形外观：还行屏幕音效：还行拍照效果：够用，玩游戏的运行速度：刚用安兔兔评测cpu温度能达53度，厉害了，烫得要命,1
吃鸡屏幕不够灵敏，切换*，和小眼睛经常点不到，以前的小米8se没有这样的情况，不知道你们的有没有,1
1 vivo就是作死，安装软件都要输入密码，强制注册vivo账户，收集用户隐私。mdan2 2000元手机没小米1000元的手机流畅，靠,1
买了手机送赠品，这个赠品是收费的，关键还不发，我让退赠品费还死活不退，这些人只会抱歉抱歉，一点实质性作用没有，吃干饭呢。,1
确实lj，谁买谁后悔，买之前咨询好赠品问题等各方面，省的到后面凭着店大欺客，胡作非为，就这些处事方法，谁买谁知道。,1
这手机游戏里开不到90赫兹或144赫兹。只能开到极限帧率60赫兹。唉 所以说要玩游戏的小伙伴们想要在游戏中有更好的体验感，更高的帧数，更高的流畅度的话就不要买这款手机。,1
总断网，不管换了什么电话卡都一样 有的时候wifi也断 请大家不要购买 我买的是iqoo   z3,1
外形外观：一般屏幕音效：差，声音会把后盖震动拍照效果：极其一般运行速度：很快待机时间：中度玩手机一天一充，充电很快其他特色：手机外放声音不大，音质较差，照片放大时有拖影，WLAN信号较强。,1
手机用了一段时间了 其他都还可以 就是这个耗电太牛X了 我充满电放桌子上 洗个碗回来掉了一格电 这还是新手机的情况下 本人不打游戏 早上八点多上班到早上六点左右 正常接打电话 有20-30分钟看新闻 就这个使用 晚上回家25%左右的电量 我真服了,1
还好是用了一个多月来评论，一个月快充就坏了，只能慢充，充满要4个小时，这周打算去售后看看，视情况再来追评,1
太**辣鸡了，以前用的华为。第一手机太厚，像个砖头，可以防身。第二预装是软件太多了，太不要脸。第三，一摸就是指纹。好的方面是送的手机壳不错。,1
手机是不是别人用过都贴的有膜，电池也不行还没我苹果11电池用的久,1
外形外观：细长圆厚屏幕音效：易沾指纹拍照效果：挺清晰运行速度：新机快，两个月后不知道待机时间：一般其他特色：又长又厚,1
手机都是挺好的，还好暂时没发现问题。去拿快递，服务人员直接就抛了出来，差点车 人手机同归于尽。里面也没包的很好 现在感觉随时会出现问题 就很烦,1
没有想的好，不玩也费电，昨天晚上充的电早上起来又充，这是为了显示充电快吗？我也是醉了，多余的话不想说了建议不要买，同等级买其他牌子的,1
评价差还弄不上去唉?,1
手机很卡顿，用流量都刷不了抖音，大家谨慎购买这个手机！用电也很快！！一开始的时候还好，后面反正就是很卡顿。,1
电池一般般，亏电有点快，反应也比较慢，有点图标要点两下才有反应！1800买的感觉不值！,1
我用了半个月才感觉出这款手机的不足，所以我都用事实说话，没有半点假话,1
低能系统别做了恶心人,1
手机太卡了  不顺畅  视频的时候双方网络都很好  但屏幕卡住就是不动,1
体验了20天，打游戏断触掉帧，55w充电居然比不上朋友的q3Pro的30w，什么赠品也没有，耳机也没有,1
就这手机还4500毫安电池用那么快，讲真的这手机虽然比我以前那个oppor15好用，但一个3800毫安新手机比一个4500毫安新手机电池用得还久一些，其它还好就是作为一个新手机续航能力好垃圾，新手机续航就一天两充了，怕过不了一年充满电都只能用3个小时以下,1
手机充电口里面部件塑料有缺角品控差，觉得vivo品牌的系统就像老人机笨笨傻傻的，不过无所谓买给老人用的，老人指定要不然我才不买,1
外形外观：还可以屏幕音效：还可以拍照效果：差运行速度：还可以待机时间：一般，感觉电池像假的其他特色：开箱一股塑料味，手机发热严重。商家发货极慢，七天才到，配套耳机可能需要一个月才有消息，不建议购买,1
电池不耐用，网络接收差，屏幕看久一点会眼疼，头晕，已经开了护眼模式，其他手机相同环境光线不会这样。触屏小点的图标不灵敏。,1
"不得不说这次发哥没毛病一,玩游戏2小时没一点问题，真的很好用。我以前用的华为返回键在左边这个也可以设置。说卡的说后台程序没清理 外观材料方面不说毕竟价格摆在那 能用就行了    至于为什么给1星因为我知道大家都喜欢看差评   我买之前也因为好评率有点慌     但是用着确实香   帧率也是可以调节的  60   90   144或者智能都可以     香?",1
收到手机用了几天感觉手机信号是真的差，信号不好！还有有时候手机反应速度太慢了，总体感觉很一般！而且手机耗电挺快的。。。。。。运行速度：一般待机时间：一般,1
新机后盖板有压痕，客服语气叼的很，不愧是大公司的客服，机子运行还行，不太卡吧，功能挺齐全的，拍照也还可以，如果是买来给老年人用的话那是没要问题的，这里省略，，，字齐了但是，唉，我就给差评，我还要凑字，就是玩,1
昨天购买，今天收货，关于手机的质量，因为还没有使用不知道具体情况如何，首先谈一谈自己收货的感受。两方面：一是包装不够理想，手机包装盒与耳机包装盒垒着放，都已经超出了外围的快递盒而凸起（如果凸起，说明盒子大小不满足要求，为何不进行更换？）。二是手机包装盒与快递盒之间没有填充物（不考虑下寄送过程中的碰撞带来的影响吗？）。说心里话，我深信手机质量是棒棒的！毕竟是大品牌，但是包装、寄送诠释出的服务理念，我感到很失望！如下图。,1
手机还行，就是自带软件太多了，自家软件一大堆就算了，其它软件也是一大堆，还有点卡顿,1
外形外观：一般吧。屏幕音效：屏幕分辨率差点。音量停大的。拍照效果：拍照效果相当稀烂运行速度：运行速度还可以，玩王者和吃鸡没有出现过卡顿现象，至于有没有掉帧这个不清楚。待机时间：电池不是太耐用。但是充电时间快。其他特色：之前一直用荣耀的，荣耀的除了品控好点硬件靠谱，系统方面一般，今年华为的都涨价没有性价比可言所以换了品牌，怕小米品控不行所以买了vivo，整体感觉一般吧，这个价格普通用，打打小游戏可以的，整体说这个价格比同级别的华为要好些。,1
物流慢的可怜，早上10点多物流就不动了，中午两点反馈了物流，没人处理，到下午6点又反馈物流，然后才帮忙处理，结果当日达不了，京东都不能早上下单下午到，其他物品还能接受次日达，问题手机是急用，差差差差差差差差差差差差评,1
用的比我以前的嗯4g手机还卡，到底是5g还是4g手机，4400毫安的电池打几把王者就没了一半的电,1
外形外观：外观除了笨重一点，其他将就拍照效果：一般般屏幕音效：一般般待机时间：这还行，毕竟新手机。最让我受不了的就是我打了一把王者荣耀手机直接重启了，what？这是我第一次用安卓手机，本来就是看评论还不错用来备用打游戏的，你居然给我关机又重启？这是什么性能？还不如我老爸用的1400的手机。真是哑巴吃黄莲！我之前跟客服说我要差评，那是气话，但是这手机是真的不行，这是实话！,1
拍照效果：真的差，看看下面拍照效果，可能有手抖成分，但是真的没有吹的那么强大，很次。外形外观：还可以运行速度：可以待机时间：一般其他特色：客服真的差，买的时候说可以价保退差价，我当时2168买的，有个30优惠券，今天10月1日我看到满减100，还有200的券，相当于1998可以买下，我要腿差价，结果客服人员一直胖子等待，到下午了换了客服，说让我下单才可以退差价，我再吓到时候发现优惠券没有了，，我就呵呵了，这就是店大欺客吧,1
上网信号差，还总掉线，之前买过Z1，用了五个月都没怎么掉过线，没想到新款反而质量却下降了。,1
别说什么4G和5G原因，在家里用wifi也一样信号差和掉线。vivo Z1用五个月都没有这个用一周掉线的次数多。,1
感觉充电器是后配的我一直买的iq这个是给我妈买的不知道手机是不是后配的，反正，用着看，不好再说,1
屏幕音效：音效还不错，外形外观：比较笨重拍照效果：还可以吧，没有太明显的优势运行速度：很一般，换了这部手机，同样的网络，明显感觉信号接受不好，玩游戏延迟高待机时间：不玩网游的情况下一天一充其他特色：用了二十多天来评价，唯一特色就是信号接受差，连接无线网接收也差，跟苹果一样玩减配，耳机都不配了,1
手感很好，电池充电快，就是为什么只能设置锁屏状态下长按音量键才能调出相机？？而且还有卡顿两三秒相机才出来？为什么不像小米或三星手机那样双击音量键或电源键调出相机？？？,1
赠品一直不发，21到29号，不是大促期间。外形外观：后壳是塑料运行速度：太慢了，不像个新的手机,1
售后很耐心，处理及时满意！点赞手机的使用只是在打游戏比较卡，准确地说是不太灵敏，但不影响使用。总体来说性价比很高，第一次用IQOO的手机，体验感很好，支持！,1
手机费电太快，续航能力太差,1
我都没签收 退货说买个更好的更贵的 这说不通那说不通我真的是服了 而且朋友都说了这个还没我的旧手机流畅（用了有几年了）,1
此评价留作证据，数据线和充电器不配套，55w的给我装了一个66w的充电器，我都看了别人评价都是55w的就我这个是66w的，我问电池大功率充电有没有问题，厂家人员说没问题，一年内质保期有问题你换新机子吗？？？？,1
外形外观：真丑，下巴特框，后盖手感就像插排屏幕音效：还行拍照效果：辣鸡摄像头，能扫码就不错了运行速度：打开多个应用会卡顿待机时间：待机差劲，大电池和快充就是弥补待机差劲的，处理器还是不行，要不是退不了还是买荣耀x10好其他特色：大家骂vivo是有原因的，这次总算知道了，长个记性,1
"这次vivo的营销活动很差，手机优点本来不少，却变成了烂牌，差不多价位的华为、小米、三款手机最后选了vivo,谁知第一次印象就不理想。先给了定金，然后熬夜付款，之后手机却降价了，还有耳机送，这个神操作应该倒过来才对，评论区一片骂声，打分很低，大家评论的重点都不在手机上了。后来联系了客服保了价，耳机却过了一个多月后今天才拿到，没耐心还讨不来这个耳机，第三次联系客服才没食言。电池还行，有快充补充能量，发热虽然好了不少但还是优化的不够理想。拍照白天还行，夜晚燥点大。",1
手机可以，就是上面说的有送，收到里面送的什么都没有，耳机线没有，充电宝没有，就手机和充电器,1
才用不了多久，就经常错乱，出现一些乱七八糟的声音，后台也关不了，不敢恭维,1
"手机有bug,系统偶尔会卡，屏幕有偶尔会没有反应，不灵敏只有充电可以！",1
买贵了。。。才买几天看到别的平台8+128跟我6+128一个价！！哎。。。。,1
手机用了一个月了，觉得不好。有时候点屏幕感觉都没有反应，然后网络吧也不快（可能是我流量问题）然后有时候老是显示我没有放电话卡流量就用不了（已经好几次都是这样了）还有送的东西也就是一个充电器一个手机壳一个卡针没了。我觉得还是在实体店买比较好一点。4G的网络比5G网络还好一点吧（个人认为）,1
运行速度：感觉比我这用了四年的手机强不了多少。感觉还是差强人意，反应速度挺慢的，感觉不像是和小龙865同级别的处理器。8g的运行内存让我感觉不到，运行流畅。还有一点，发烫，这么冷的天，居然发烫了。我不玩游戏，就是安装几个软件，运行了一会，结果发烫了。待机时间：充电倒是蛮快的，一个半小时，待机的话，24小时就是不怎么玩。,1
用了以后感觉真的垃圾，跟我这用了四年的手机比，都没有什么拿得出手的东西。,1
首先价格拼夕多上要便宜差不多150多块钱，其次，系统各方面还没我19年1280买的z5x好用，这回对vivo很失望，品质不够稳定，以后只会买苹果了，当时拿到z5x觉得好棒的手机，这回给老妈买的z3，没有对比没有伤害，z5x各方面都比z3好，太奇怪了，花了,1
运行速度：8+128应该运行速度不卡，但是没有ufs3.1只是2.1。天玑1000plus应该可以胜任大多数游戏高画质流畅。 屏幕音效：没拆包装不知道，等过一段时间追评LCD屏幕加塑料边框能有多好拍照效果：拍照效果：广告是 4800万主摄，可以扫码吧外形外观：广告拍出来挺帅的，所以才买。待机时间：4500毫安时其他特色：我吐了，22号买的手机，2198元，23号就降价，只要2098，预计23号可以收到，我联系了客服人员，还给了截图，非得要收到货才能申请价格保护，24号中午才到，而且价格又恢复了原价，真的牛，我这一百元就这样没了，蓝厂果然厉害，一贯的优良特色 。,1
用一天电池还可以吧！打王者手机占时不热！也不卡顿！就是没有他们说的什么给耳机啊什么背包都没给！手机暂时用一天还可以！,1
差，运行一个代驾程序都经常卡死，摄像头一般，后壳起斑点擦不干净，不值得入手,1
此用户未填写评价内容,1
使用了几天不好用，尤其是无线网老是段段续续的，一会就链接不上得用流量，玩一会游戏手机就烫手，不好用,1
运行速度：还行，但偶尔有黑屏卡顿现象，和一些其它显示相关的小毛病待机时间：待机短，耗电快，6、7个小时的待机时间居然耗了8%的电，充满电大概1个小时多一点拍照效果：看了它的像素就不必抱太大希望       还有我刚拿到手机就搞个北京劵降价什么意思，用北京劵1688，搞地域歧视？双十一都没有过，手机价格差了200，贬值太快，太气人了?,1
开始还好，就是为了打游戏买的，过几天就有点卡，有时还没反应，要点好几次才可以，耗电也快，待机一天三十多个电没了，感觉比打游戏还费电,1
拍照效果：就是电池不耐用  外观设计比较喜欢 用的时间还长  喇叭声音出现异常 这个实在接受不了 有一点  垃圾吧待机时间：待机时间时间不行不够用外形外观：外形外观比较哇塞??????运行速度：一般吧屏幕音效：还可以,1
