评论,评分
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
摄像头很鸡勒！喜欢拍照的千万别买！！！！！！！！！！！！,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
您没有填写内容，默认好评,1
此用户未及时填写评价内容,1
垃圾。电话打不出去,1
垃圾货，用了几个月自动从起好几次，心寒啊,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
闪退发烫劝大家别买，啥游戏性能机啊啥也不是坑人的东西,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
用没多久就老出现蓝牙没声音，每次连接30秒后声音消失，很有规律,1
拍照很模糊，还4800万像素，连1200万像素都不如,1
此用户未填写评价内容,1
老卡没有信号***,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
说好送双肩包，还不发货,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
一个月不到都出现几次卡顿现象,1
一天一个价，真的是，让人家买家里面不舒服,1
此用户未填写评价内容,1
您没有填写内容，默认好评,1
此用户未及时填写评价内容,1
才用几天就卡。闪退。无语了,1
联发科处理器真的不行,1
此用户未填写评价内容,1
特别喜欢你们客服的抱歉，跟非常抱歉来解决问题。,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
手机不好用，刚买的用着都有点卡，不值,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
手机充电太慢了，半天充不满，,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
才收到货就降价200真的是搞不懂,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
买了不到一个星期就降了一百，还不退差价。,1
此用户未填写评价内容,1
此用户未填写评价内容,1
一天的路程硬生生走了三天,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
手机发热历害！~！~！~！~！~老是秒退各种APP,1
此用户未填写评价内容,1
其他的都可以就是没忘配送耳机,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
打个球球大作战卡的要死垃圾,1
***，垃圾手机，玩个球球大作战卡的要死，手机还**滚烫,1
此用户未填写评价内容,1
此用户未填写评价内容,1
待机时间：用了几天待机时间边短了,1
此用户未填写评价内容,1
此用户未填写评价内容,1
不应该买就不会出现这么多的事情,1
此用户未填写评价内容,1
此用户未填写评价内容,1
老是突然断网，还不如原来旧手机。,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
没什么可说的，手机勉勉强强。就客服不到位,1
昨天到货就搞活动降价三百,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
手机充电一会就发烫,1
一星都不想给垃圾,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
这手机是真的不行,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
什么东西都没有送,1
此用户未填写评价内容,1
此用户未填写评价内容,1
这个耳机都不带，还慢，，，不值不值,1
此用户未填写评价内容,1
客服辣鸡问事情不清不楚的还不如在官网买送东西,1
这个手机不是很好，有点卡,1
此用户未及时填写评价内容,1
用了三四个月，玩吃鸡人一多就卡的要死,1
同样在京东买的同款机子，相差几百块钱,1
此用户未填写评价内容,1
分辨率好差  玩个王者荣耀  字都是模糊的  vivoNEX已经走下坡路了,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
666，玩了没两天直接给我死机。,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
断流很严重，很严重,1
电池不好用，玩一会就耗电特快,1
此用户未填写评价内容,1
此用户未填写评价内容,1
买了没有多久掉价了京东不是以前京东呢,1
买手机当你是爸爸，售后你把他当大爷,1
拍照效果：molting魔芋结OK外形外观：路路通其他特色：吧,1
刚买了几天就降价了，说有赠品没有保价。,1
买了就送耳机和数据线坑,1
此用户未填写评价内容,1
此用户未填写评价内容,1
一天一个价  天天都是有优惠  买完就降价,1
赠品拖着不发货，不建议购买,1
此用户未填写评价内容,1
老是自动断网，还没耳机,1
此用户未及时填写评价内容,1
刚买半年卡槽坏了,1
企业还是非常有担当的，有执行保价承诺，赞?，手机配置高，够用。,1
此用户未填写评价内容,1
此用户未填写评价内容,1
买手机都不送耳机要了也不给,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
手机不错，我搁京东买类不都是送到家吗，他叫我去自提,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
？,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
差，说好送耳机，买了就不认帐，大家要注意,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
升级系统，把自己手机给升坏了，还天天催着更新系统,1
服务态度差，手机配件不齐全，也没有具体说明。,1
王者玩不了，还能说什么,1
神**辣鸡手机，浪费钱,1
反应快，各方面都优秀。玩游戏时有点卡,1
新手机买了十多天，玩游卡的不行。,1
电话别人用个还拿来买,1
辣鸡客服，，刚买的手机降价了还不给补差价,1
电池不耐用，送的星卡是过期的，送过来干嘛,1
手机老是没有信号，必须开一次飞行模式才可以,1
建议不要买定位GPS有问题,1
什么东西都不送，只有一个手机一个线,1
客服态度吵架差,1
不自带耳机?，别的手机都自带，,1
把官网手机耳机分开卖，挺牛的,1
新手机电量不行，也不玩游戏，,1
此用户未及时填写评价内容,1
不好用，会卡顿,1
此用户未及时填写评价内容,1
说好了送碎屏险，我问了2个月都没送，绝了。,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
不值得，玩游戏卡，电池不耐用,1
此用户未及时填写评价内容,1
手机4g信号非常差！手机4g信号非常差！手机4g信号非常差！,1
售后超垃圾，超级无无语，垃圾客服,1
真的无语，之前我提过说没有手机壳，然后找客服说时间太久没法确认，这售后...呵呵就一个手机壳而已哈哈哈哈哈哈哈哈真的这售后很垃圾，要不是买给我爸妈，我才不会选择这专门忽悠人的平台买手机呢！垃圾就是垃圾，客服也是超垃圾,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
我想买VivO手机的，结果没看清，买了viVo子公司的杂牌机,1
此用户未填写评价内容,1
运行速度：可以煎鸡蛋了其他特色：45&deg;以上，辣鸡,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
垃圾，垃圾，非常垃圾，,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
您没有填写内容，默认好评,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
此用户未填写评价内容,1
和照片差别大,1
手机发热的很,1
就一个充电器,1
手机颜色不服,1
耗电是真快,1
到货比较慢,1
此用户未及时填写评价内容,1
信号特别差,1
懂得都懂,1
通话杂音,1
此用户未及时填写评价内容,1
垃圾手机,1
没耳机,1
未收到,1
lj,1
此用户未及时填写评价内容,1
不好,1
不给个差评都对不起京东的劣质客服了。8月22号下单，期间客服、以及售后电话专员各种乱忽悠26号发货，29号发货，31号发货，6号发货，最终是9月3号发货，期间经过N次APP客服&ldquo;机器人式的&ldquo;沟通，以及客服没有任何作用的电话沟通。。。商品评价和物流评价，老是放在一起，商品评价我给1颗星都嫌多，顾客往往不会给物流1颗星，因为快递员本身没有问题，因此你会给2星以上，但是，这就是套路，商品1颗，物流方面有有&ldquo;快递包装&rdquo;、&ldquo;配送员服务&rdquo;、&ldquo;送过速度&rdquo;，一旦你其他三个物流相关的，给到3星以上，平均下来，这个商品的总评分，肯定不可能是差评。。。,1
",",1
买回来就修了2次了一个月12天主板就坏了，声音全无，真的卡好了1个月的换货时间了不知道是不是通病，其他人要买的时候注意点真的差评，十分不省心，不如以前用的其他牌子,1
此用户未及时填写评价内容,1
从来没给过差评，可以查记录，真是无语了，耳机一直没拆，今天刚拆，右边的就不响，让修还让我把手机一起寄回？？？？这操作我也是醉了。   手机耗电很快，和我用了俩年的同等价位的旧手机耗电差不多。这耳机本来就是你们的问题，我只是没拆而已。,1
差评，用了一个月数据线就开裂了，跟客服说好换货，申请提交上去打电话过来，第一次说数据线怎么怎么的，第二次说送两千京豆让我重新去买一个,1
客服态度及服务水平差！这个手机刚上市时我买了一个给我爸，前几天又买了个给我妈，我妈这两天说了几次这个手机使用中的小问题，我就拿着看看，两个手机一对比发现通知显示不一样，咨询客服，答非所问，关键自己卖的东西常识性的设置自己都不清楚，差评！,1
这手机不是一般的垃圾，买了两个月，都连不到5G网络，在哪里都连不到，差评。以后再也不会买vivo了，垃圾中的垃圾，不知道5G怎么来的，一直都说我5G没开，，5G天天开着的，到哪里都连不到，，垃圾。电池用不到一天就没电了啊垃圾，差评。,1
#，当初页面承诺和双11一个价，反过来不给保价，差评差评差评，不差这100多块钱，就是当初页面承诺，你闹着玩呢。保价的时候说各种规则，不给保价，拿消费者当猴耍，何来诚信,1
**的，承诺退差价，结果不退，太**恶心了。祝你们早日倒闭，垃圾公司,1
先以为是vivo手机，拿到手后发现不是，心想算啦，能用就行。这才多少天，一搞点不开。我是vivo的老粉丝，是不是太对不住老粉丝的。我也是从事商业的，真心不愿意给你差评。之前买的VIVO二手的都比这强多少倍。辣鸡,1
广告打的是送图一的游戏线结果就是一条普普通通的数据线，联系客服感觉在对牛弹琴一样，差评差评差评，以后再也不会买vivo了，也不会推荐身边的人买，,1
连沟通都有问题怎么做客服，vivo京东店怎么请这样的傻子,1
差评给京东客服，发货慢，多次联系客服，多次都是半个多小时没人理，京东客服厉害哦,1
手机不错，但我今天吃的太饱了，有点撑，俗话说，吃饱了撑的，给你个差评吧，,1
手机真的不错啊,1
在店铺购买2部手机了，说是老客户有礼品赠送的居然什么也没送，差评,1
耗电好快，手电筒又不亮，差评，千万不要买这款手机,1
严重差评！用了几天太卡了！有时候还会卡死机！,1
非常差评才买了两个月不到就充不进电了，不推荐宝贝们购买,1
刚用还不知道好不好用，没耳机只能差评,1
耳机发错了，说好重新发还是没发差评,1
??????????,1
差评差评差评差评哦##啊，千万不要置换，否则会让你#到极点，投诉无门,1
