评论,评分
支持国产 支持vivo 支持iqoo 性价比高 质量稳定 充电快 续航长 处理器好 用的流畅 像素清晰 音质好 外观大气 大家来买吧 千元手机中的战斗机 噢耶！么么哒,5
外形外观：时尚屏幕音效：音质，画质都挺不错拍照效果：很好运行速度：无卡顿，灵敏待机时间：正常使用1天半其他特色：充电45分钟就可充满,5
外形外观：漂亮好看屏幕音效：声音好听拍照效果：你看我做的芹菜炒肉怎么样运行速度：8＋128它也不是盖的待机时间：一天到晚，关键支持快充55w没谁了其他特色：vivo几乎没让失望过，从6s到nex到现在真?不赖赞???????????,5
在京东抢购的，很快就收到了。首次使用vivo名牌，特意用了几天才发的评论，感觉手机色彩亮丽，音质逼真，运行速度也很好，不玩游戏的情况下一天充一次电就行，40分钟左右就可以充满，比我以前的老机子可快多了。,5
用过vivo的三台手机一直都是颜值在线，性能与性价比并存商品质量不错细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒大品牌，用起来很放心，质量常好赶上活动购买非常的划算自营的物流让人非常惊喜,5
宝贝收到，是正品！有二维码和条码。京东送货，特别快！精选了好久各类手机，因为我的要求比较高：像素6400万左右便于拍摄更高清照片，运行内存存12G（加3G）够大，下载较多工作软件不卡，手机内存256G左右，足够存储拍摄一天的高清视频重要的是要物美价廉，性价比高！结果IQCCZ3全部符合标准。重量适中，尺寸符合，款式漂亮，重要的是超级快速，再也不用被卡顿折麽，被空间站小折腾了。现在出去一天拍照，可以不用带笔记本电脑了。关键是电池时间长，大功率充电器超级快，一个小时满了！打开网页，网站速度超级快！有广角镜头可以圆满解决拍照问题，手机散热也好，时间长也不会烫手。商家还送了配充线一套，美美哒！已经用了一天，感觉就是爽！谢谢！,5
用了几天，挺好用的，很喜欢，充电也快,5
这vivo iQOO Z3手机就是这么棒，用到1099都拿到了，是看图视屏拿的。就想体验一个orgingOS系统，确实没让我失望，骁龙768勉强够用，打王者够了已经，用两个月等着出iQOO9买iQOO9，这千元机当主力机毕竟没面子，反正就是特别的棒！1699的手机我1519就买到了，是真的棒，用起来确实很新颖，用烦了苹果和安卓原生的，真的可以来试一试这个系统，清新有趣。再加上55W的快充，基本上可以告别充电宝了。游戏模式功能丰富，120Hz的屏幕确实流畅很多，有些丝滑的感觉，处理器够用，再加上首发送的一套快充和耳机这手机就是这么棒，就想体验一个orgingOS系统，骁龙768勉强够用，打王者够了已经，性能与性价比并存商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算，自营的物流让人非常惊喜。新的系统非常流畅，音质也不错，还配有3.5接口。运行媒体呀播放音乐。游戏都非常流畅。存储也没有任何的卡顿，拍照非常的清晰。夜景模式的时候非常的棒。Vivo终于从音质手机变成了画质手机的蜕变。所幸的，是它的音质没有太大的下降，而拍照的,5
大品牌，值得信赖，质量杠杠滴，不记得这是第几部了，反正好用就继续买,5
手机不错，反应快，开始还得慢慢摸索。快递员也不错，买东西我基本都是在京东，相信京东自营。,5
此用户未填写评价内容,5
vivo iQOO Z3 6GB+128GB 星云 高通骁龙768G 55W闪充 120Hz高刷竞速屏 6400万三摄 双模5G全网通手机,5
618的价格真的很实惠，plus送了有线耳机，给妈妈买的，系统操作简单易学，运行速度快，充电速度也很快。拍照清晰。老人用还是很方便！,5
这款手机堪称为超高性价比的好东西，外形流畅美观大气，到手机器已经贴有钢化膜，充电头及线缆也是匹配快充功能的大功率插头及粗线缆，感觉相当专业的产品，使用中发现不到十分钟就可以从27%充满至100%，该机使用目前没有出现任何问题，体验感真心超爽。,5
首先，这个手机颜值简直绝绝子，其次对于一个爱好拍照的学生党来说简直绝绝子，像素很高，智能转换拍照模式，无论是朝霞落日美食都绝好看呀，像素与聚焦都很棒棒，已经用了个把月了，反应很快，内存也很大，用起来很棒，想要拥有的姐妹给我冲冲冲！充电很快，充满可以用一天，嗷呜～,5
外形外观：简单大方屏幕音效：音效比我想象的差一点，但是对得起这个价格了拍照效果：拍照挺好的，像素很不错，夜景的也很好运行速度：运行很流畅，因为是给母亲大人买的，她我用的app少不怎么会影响到运行速度待机时间：经过这几天试用，在开机连接无线的情况下，是待机一周以上，偶尔还听歌的，所以待机速度很好,5
iqoo z3手机是我经过在众多千元机挑选出来的。炫酷的手机盒还送了一个入耳式耳机。外观漂亮有很重的磨砂感，在阳光的照射下会出现很多种颜色6400万的像拍照清晰，性能棒的没话说。?还拥有Android和Originos两个系统，还搭配骁龙768G处理器，性价比高，运行速度快??,5
给家人网购的，收到包裹虽然外盒有点松、破裂，但里面的手机盒封闭好，手机拍照清晰信号好，连接wifi还稳定，目前为止还没出现什么问题。,5
总体来说非常不错，玩游戏有专门的加速系统，玩了三个小时，一点也不卡，还有拍照的像素很高，内存很够用，自带的软件非常合我的心意。发货速度很快，第二天就到了。京东自营值得信赖！,5
厚度不是很厚，不带套的话手感很好，就怕摔了，没有买保险就亏大了，这价格很实惠了，物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意,5
反应很快，用了差不多一个月了，像素也够用了 千元机扛把子，非常的不错,5
这款今年新上市的手机物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了,5
此用户未填写评价内容,5
手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力， 非常享受，操作简单，内存也足够，性价比蛮高的，而且价格还实惠便宜，很划算，支持，超喜欢。,5
其他特色：细节到位，可以看一下我用这手机拍照。还有送了我许多赠品，其中学生或者高考生都是有的，我就有那个无线耳机，和充电宝，不同时期优惠不一样，你可以多留意一下。那个指纹解锁非常灵敏，声音挺大的，我都感觉可以把声音开最大聘美老年机了拍照效果：这个非常棒，太爱了，拍照清晰，画质感人，且有多种模式，像新手小白就可以尝试买这款手机电池续航：充电挺快的，吃个饭，走一走的时间就充好了，建议大家开启超级省电模式，有意想不到的惊喜哦通信音质：打游戏，录视频，通话等完全不用担心卡顿的想象运行速度：进入游戏后，就会显示你的gpu，CPU的运行，还可以调节帧率，非常棒，游戏震感，拒接一切来电，都是基本操作啦，功能非常良心啊显示效果：这个非常的炫哦。酷*我了比如有消息来时，那个边框都可以自己设置，还有充电特效,5
手机到了  绝绝子  这个价格 买到了这么好的配置 屏幕摸着舒服拍照效果：拍照也挺不错运行速度：咻咻咻的走喜欢的赶紧下单吧冲冲冲,5
真是物超所值，超大屏幕，清晰度很高，显示效果特别好，处理速度很多，无延迟，系统界面简单明了还好看，像素高，拍照很清晰，还配有广角，存储空间大，日常使用完全不用担心内存满，内置app齐全，还可以删除，特别要说明一下****功能，通过app实现，旧手机的所有数据包括app一起都能转传过来，省心省力，价格还特别实惠亲民，总体实在是太满意了,5
真是物超所值，超大屏幕，清晰度很高，显示效果特别好，处理速度很多，无延迟，系统界面简单明了还好看，像素高，拍照很清晰，还配有广角，存储空间大，日常使用完全不用担心内存满，内置app齐全，还可以删除，特别要说明一下****功能，通过app实现，旧手机的所有数据包括app一起都能转传过来，省心省力，价格还特别实惠亲民，总体实在是太满意了,5
感觉挺好的，拍照也好看！！爱了爱了?晚上10点下单，第二天10点多就到了，超级快！！,5
外形外观：屏幕够大，显示效果不错运行速度：骁龙768g+6g，感觉比天玑靠谱其他特色：支持指纹，脸部识别，相应速度挺快,5
【优点】1.比较轻，好像185g，屏幕也大，上手感觉不错。2.系统动画很棒，日常使用768g也比较流畅3.银白色yyds，线上看一般，线下一摸马上买了4.充电挺快，55w，没和其他安卓对比不知道怎样，反正比苹果20w快5.lcd，全程dc，眼睛不累6.有耳机孔7.拍照不卡【缺点】1.续航一般吧，比之前用过的红米k40和n9p差点2.没nfc和红外，这价位对这俩需求大的不要考虑这边了3.系统功能略不及MIUI，小窗易用性不高4.单扬声器【总评】不想搞机了，买个千元机养老[doge笑哭]买手机时自己设定预算1500左右线下购买，替换掉找别人借的iPhone12，个人挺满意，暂时4星，希望能用久点，一两年后我如果还在用就来写个图文[受虐滑稽],5
千元机，觉得很值了,5
颜值很高，单手操作简单方便，音质也挺好的，品质很不错?，性价比比较高的的手机?，喜欢的亲可以直接下手不要犹豫哦?！,5
买来给家里老人用的，买之前网上搜索了一下，2000以内的手机推荐，好多推荐这个就买了，6加128，足够老人用的了，送了耳机（普通的入耳耳机），数据线，直播间整点下单送了个双肩包，收货后补寄的，目前使用感反馈可以，老人满意，屏幕也挺大的,5
这手机性价比超值，处理器也比较高 像素也很高，让妈妈多拍照，留住美好的瞬 屏幕刷新率也很nice， 颜色选的深空，背面渐变色，有浅到深很好看，不同年龄男女都可以用 体验了一把游戏，游戏体验太爽了 整体是非常不错的购物体验，比心,5
手机收到了，用了一段时间才来评价的，拍照效果特别清晰，电池玩游戏也耐用，通话音质清晰，相当满意的一款手机，谢谢。,5
手机包装很好无破损，物流也快，手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力， 非常享受，操作简单，内存也足够,5
帮同事~的，非常好用！vip还有数据线赠送，非常好！可惜Z5发布晚了点，不过好在同事不在意！毕竟着急要用的，不然一定剁手Z5！原装闪充套装比起x果良心太多！点赞,5
先说游戏性能，打王者流畅的一批中等性能可以玩八个小时，充电四十多分钟就能充满，发热量很低，散热比较优秀。屏幕色彩艳丽，系统流畅，秒开应用，外放的音质方面差一些，颜值爆表，特别值得推荐。,5
外形外观：时尚潮流，耐看型屏幕音效：屏幕清晰，音量大拍照效果：拍摄清晰，用夜景模式拍夜景很不错运行速度：6+128妈妈用够了待机时间：大电池容量，待机时间长其他特色：性价比很高，看到有优惠马上下手了，结果要等两进货，还送了耳机。赞赞赞,5
用了几天下来，没有卡顿，没有发热,5
蛮好看的颜色，关键玩游戏很值得推荐，都跟王者荣耀赛事合作，那没的说去，必须赞。需要能用的时间长点！物流也快,5
速度比预估的要早，很开心  手机也非常漂亮?这手机关注好久了   买过来当备用机的，但是一试用，当主机完全够用，充电很快,5
首先配色很惊喜，原以为只是灰色，其实是渐变色的。比起挖孔我更倾向于水滴屏。该有的都有了，还有高刷、还有55瓦充电，这些都是z3的强项，至于系统吗，还得慢慢摸索，希望和vivo系有所区别。,5
运行速度：用了几天才来评价，手机很好用，性价比高，你值得拥有。,5
高通骁龙768G处理器，一代中端神U。4400毫安大电池。55W超级快充。lcd屏，120 Hz高刷。三档刷新率调节。由于成本原因，后盖，中框为塑料。但是做工挺好的。颜色鲜艳，全新originos系统。内存融合技术，拓展出4个G.运存更加大了。实用简洁。活动价8+256 1799元，立减100.,5
待机时间长，色彩饱和度不错，手感不错，极速充电，手机是正品，官网可查询，没有翻车一说，各种东西都是新的，内存可扩展店家包装也很好，超级棒。星云渐变色外观好看，待机时间长，反应灵敏,5
作为千元机，手机性能已经是相当不错，行尸走肉全家桶、生化危机都能玩，PS2模拟器平均帧57，3DS模拟器帧数稳定30帧左右，但是玩使命召唤手游即使开了大师模式也还有偶尔掉帧的现象希望优化，别的游戏掉帧现象就很少，其它都OK，推荐购买！?,5
爱不释手，外观设计我很喜欢，运行流畅，听歌拍照都不卡，颜色也是大爱，优惠价入手，简直爱惨了！,5
特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！找颜值高，挺薄的充电确实快，几乎半小时就满电了，不过掉电嘛也有点快，可能功耗比较大吧,5
手机已经收到，非常好，老人用，非常合适，拍照，音质，显示，各方面非常好，反应速度快的很,5
手机上手很舒服，外观漂亮上档次，开机速度杠杠的，电池续航能力强大，散热挺好不烫手，看网页视频刷新速度很快，很满意的购买体验，棒棒哒！买东西就选京东，质优价廉，方便实惠，送货速度杠杠的～好评好评好评！感谢快递小哥的辛苦劳动(^_^)加油↖(^&omega;^)↗买东西就选京东，质优价廉，方便实惠，送货速度杠杠的～好评好评好评！感谢快递小哥的辛苦劳动(^_^)加油↖(^&omega;^)↗棒棒哒！,5
颜值很高，系统感觉比OPPO的好，更丝滑一些，拍照很不错，给老人买来用，但是自身没有简易系统，需要去商店下载官方简易版本，也不麻烦，但是颜值照OPPO的简易系统差了好多，优点是也确实是方便老年人，总体很满意,5
不错不错，z3手机质感不错，内存和音质都很好，续航好充电快。京东配送神速，购物有保障。,5
【优点】1.不错的续航，素质不错的LCD，少数能过我经常用夏普屏幕眼睛的LCD，和夏普r2对比虽然不如但是不至于差太多，比起大部分的1080p a屏清晰不少。2.类原生很赞，长期用原生系统能很快适应，但是有小bug，暂时影响不大。3.root简单，不过不怎么搞机，刷了个调度养老。4.性能，频段都是满血，root后也可以随便调。【缺点】1.双挖孔确实有点丑，强迫症建议放弃，我能接受夏普的设计摩托的简直轻而易举[受虐滑稽]2.系统体验不行，经常杀后台，用冰箱冻结手机管家后好很多。3.偶尔出现断流，新版本不怎么省电。【总评】比较适合原生党的一款手机，素质不错的LCD，对有续航要求的人很友好，夏普用户表示摩托这续航简直是泪流满面。,5
第二部vivo手机，第一部是NEX，屏幕漏液了，换了z3，一千多就比之前三四千的配置还好，我觉得够用了，因为本来NEX，如果不坏我是要继续用下去的，虽然已经用了3年。vivo的互传 软件****真的非常好用，就连软件图标摆放的位置都完美**，完全就相当于是之前的手机一样,5
帮同事买的，本人用了一天确实不错，好用,5
这vivo iQOO Z3手机就是这么棒，用到1099都拿到了，是看图视屏拿的。就想体验一个orgingOS系统，确实没让我失望，骁龙768勉强够用，打王者够了已经，用两个月等着出iQOO9买iQOO9，这千元机当主力机毕竟没面子，反正就是特别的棒！1699的手机我1519就买到了，是真的棒，用起来确实很新颖，用烦了苹果和安卓原生的，真的可以来试一试这个系统，清新有趣。再加上55W的快充，基本上可以告别充电宝了。游戏模式功能丰富，120Hz的屏幕确实流畅很多，有些丝滑的感觉，处理器够用，再加上首发送的一套快充和耳机这手机就是这么棒，就想体验一个orgingOS系统，骁龙768勉强够用，打王者够了已经，性能与性价比并存商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算，自营的物流让人非常惊喜。新的系统非常流畅，音质也不错，还配有3.5接口。运行媒体呀播放音乐。游戏都非常流畅。存储也没有任何的卡顿，拍照非常的清晰。夜景模式的时候非常的棒。Vivo终于从音质手机变成了画质手机的蜕变。所幸的，是它的音质没有太大的下降，而拍照的,5
好好好，运行流畅，打手游不错，拍照清晰大屏，手感好，开机键指纹识别，非常方便,5
手机非常的好用，性价比很高，爱了～，对比其他手机的价格非常便宜，相对来说足够用了,5
买给弟弟用哒，一打开包装好好看，而且外观评论又轻巧，滑动流畅，像素好好看！！价格还实惠，太棒了～,5
外形外观：不错屏幕音效：可以拍照效果：一般。运行速度：一般待机时间：充电很快、手机包装很好无破损，物流也快，手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力， 非常享受，操作简单，内存也足够，性价比蛮高的，而且价格还实惠便宜，很划算，支持，超喜欢。,5
非常值得信赖的品牌，质量有保证，价格亲民，总体来说相当满意。充电快，拍照清晰，电池续航强大，物流送货及时，快递小哥服务很好，点赞京东,5
非常值得信赖的品牌，质量有保证，价格亲民，总体来说相当满意。充电快，拍照清晰，电池续航强大，物流送货及时，快递小哥服务很好，点赞京东,5
拍照很清晰，外观也很好看，运行也很流畅，打游戏都不卡，用了几天，感觉不错。,5
刚到手，就拿出来试了下。送的东西很多。手感不错的，自己的需要调一下自己的使用习惯。有手机壳，游戏充电线。手机的颜色也是我比较喜欢的，清新的,5
"前置可以自己调参数可谓榜首!充电极快还有直播间送了一个运动包打王者不要太好整点送了个无线蓝牙运动耳机运行速度操作很流畅丝滑已经被老公黑了以前买的，这是第二=部同款手机了,昨天发货今天上午就到了",5
手机感觉很轻没有想象中的那么厚重，送了一个耳机，摄像头的位置不是很喜欢，像素在这个价位还算可以，不是很突出可以接受！电池对于我来说够用 刷刷视频到睡觉还剩40/50电吧！充电一小时之内可以充满。系统还需优化比如下拉菜单和原组件等！手机里的主题很多都需要花钱有点不与时俱进了，很多都已经免费了！总体感觉在这个价位还是不错的感觉！,5
这个手机很好用，预售的一千二百多到手，声音十分地清楚 ，照相的色彩也很鲜艳，很真实 ，看电视也很清楚 ，只是不知道玩游戏怎么样，因为我和我老公都不玩游戏的 ，这台手机我们都很喜欢 ！,5
"高通骁龙768G+LPDDR4X+UFS 2.2+55W超快闪充+ 120Hz竞速屏6400万超清三摄五重液冷散热系统,还是很香的。虽然中框和背板都是塑料的，但做的很精致，拿在手里手感还是很好的。高通骁龙768G这颗芯片日常使用是绝对没问题的，玩个王者,吃鸡也是轻轻松松的。但要玩类似&lsquo;原神&rdquo;这样的大型手游会吃力点，请大家注意。这次是送长辈的手机,所以768G绝对没问题，妥妥的! ?内存方PDDR4X+UFS2.2读写速度也是不错的，另外iQ00有自己的内存融合技术，所以6+128版本的运行内存其实是6+1的配置，也就是说运行内存可以到达7G的效果。的千元机能配上55W的快充头真是&ldquo;大爱&rdquo;了?45分钟左右基本能充满。还有120Hz的LCD竞速屏，6400万超清三摄表现都不错!手机颜值还可以。游戏功能丰富,花里胡哨的功能也很多，很适合学生党。像素一般, 6400要设置才有。充电速度0到100四十五分钟左右。侧边指纹灵敏,好用。目前运行流畅,第一天使用过程中有出现卡顿的现象,这个价位咱也没那么多高要求，总的来说，满意。拍照",5
"买这个手机其实是冲着这个系统来的，用起来确实很新颖，用烦了苹果和安卓原生的真的可以来试一试这个系统，清新有趣。再加上55W的快充，真的很快，用了就离不开了，基本上可以告别充电宝了。游戏模式功能丰富,120Hz的屏幕确实流畅很多，有些丝滑的感觉，处理器够用。",5
?值得购买！没有什么味道，用起来还可以?，没有不舒服的地方?，所以我还蛮喜欢的已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了真的超级喜欢，质量非常好，与卖家描述的一致！,5
用了几天后来评价，用过vivo的三台手机一直都是颜值在线，性能与性价比商质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，赶上活动购买非常的划算，新的系统非常流畅，音质也不错播放音乐。游戏都非常流畅。拍照非常的清晰。夜景模式的时候非常的棒。屏幕的刷新率非常感人。续航基本一天半是够用的，充电非常快，真能做到15分钟充满60%的电量，优化各方面的体验都挺好。Vivo加油！#评价赢大奖#,5
正品行货有发票，手机配件齐全，已经贴好膜，带保护套，还送耳机和充电线，赞?！双5G卡给力，快充大概半多个小时基本上就充好了，大屏幕给力，运行速度很快，镜头不错，价格实惠，值得推荐！,5
京东快递一如既往的快！yyds。真的太棒了！每次评价我都要夸赞京东的物流速度。在大城市甚至当天送达。基本可以保证211。这款手机不错，百亿补贴买的。送了2代数据线，书包，耳机等赠品。在直播间还中奖了。太棒了！超级nice！教育特惠版也很不错。,5
外形外观：外观时尚靓丽，简约风，爱不释手屏幕音效：屏幕色彩饱满，看起来很舒服拍照效果：像素很高，即使是晚上，拍照也很清晰运行速度：可以同时运行好几个应用，打游戏也不杀后台,5
收到了使用效果很好，画面跟清晰充电很快，这个价格买的手机很划算，值得购买和推荐，我个人很喜欢这款手机，一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！,5
外形外观：外观很时尚，看起来很潮，家人都很喜欢屏幕音效：在这个价位上，屏幕算是很细腻了，120hz的刷新率，很流畅，音效效果不错。拍照效果：6400万三摄，拍摄效果很亮眼，很惊喜运行速度：运行速度很流畅，玩游戏也很流畅，不卡顿,5
手机不错，运营速度快，价格合适，客服不错，还有耳机，嘻嘻,5
手机没什么话说其他什么的也还可以，买给长辈用的，没啥大的要求，不爽的就是刚买没两天就降价200，不爽的就是刚买没两天就降价200不爽的就是刚买没两天就降价200不爽的就是刚买没两天就降价200不爽的就是刚买没两天就降价200不爽的就是刚买没两天就降价200,5
IQOOZ3不错！千元机性价比没谁啦！骁龙768处理器，4500大电池，还有55瓦的快充！让我随心所欲！,5
"8月31号买的，已经用了半个月了,刚买回来的感觉是，一股新手机的味，觉得是一手机。开机后还剩百分之三四十的电。    因为已经用了一段时间，开始没有保留照片，再说评论上已经有很多手机刚买回来的照片，所以这里就不发新机照片了。    已经预装很多软件，一些可删（市面上常用的），一些不可删（手机功能，例如交互池）。  我上一个用的也是vivo，新手机比较大的区别或特点是：  ①手电筒光更柔和，偏黄，感觉有点暗淡，关灯后，手电筒的亮度还可以，但不是很亮，范围觉得挺大  ②声音有点小，可能是常用铃声不一样，新手机的常用铃声，例如，珠子掉落的声音，一般都是这种类型的，比较轻吧。再如有时候看一些视频，旧手机不用开到最大音量都挺大声，新手机有时开到最大音量都很小声。特别是有消息来的时候，或者设闹钟的时候，新手机音量的度很难掌握，建议换熟悉的铃声可能更好掌握音量  ③手机界面炫目，令人眩晕 ，如下图，普通界面与智能界面，技能界面的图标相对新颖，大只，一般软件都包含在，底部左数第三个图标，往上一滑，用软件都在里面，个人感觉操作繁琐，不好找软件。  ④旧手机的通知栏，向下一拨就出来，呃，新手",5
⑩屏幕很顺滑，但很容易粘毛,5
是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买，货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢,5
非常不错，第二次购买iqoo这个牌子了，手机还是极具性价比的，这次是给老爸买的，应该够他用两年了，我现在在用的就是iqoo7非常不错，打游戏什么的都很好，继续支持，好评,5
一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择,5
前段时间给老妈买的，没想到老爸的手机又坏了，本想买个其他款，看了很多手机最后还是选择这款，综合来说骁龙768g父母完全够用，内存大，120的刷新率，很棒的手机,5
这个机子是帮朋友买的，因为有plus会员，加上活动到手很便宜，机子拍照清晰，握感舒适，屏幕也大，他家给老人配的，我觉得挺不错，等下一款上市可以考虑也入一台。,5
这个手机很不错，便宜好用。握感舒适，广告大的多，知名度可以。千元机值得推荐。国产手机目前新机都挺好用的，多多支持国产，也希望能有更好的品质，更实惠的价格,5
手机很好颜值很高很流畅一开始手机出了点问题返厂了客服人员很负责及时处理了这是我给爸爸买的第一部手机不打游戏每天看看~电池电量够玩两天的了差不多很实惠,5
包装精美，物流迅速，非常快，值得购买,5
外形外观：非常炫酷，华丽 bulingbuling 用上它你就是整条街最靓的仔～屏幕音效：屏幕大 手感不错拍照效果：还可以运行速度：跑分很高，神机,5
外形外观：好看。屏幕音效：优质。运行速度：较快。待机时间：较长。拍照效果：良好。,5
一直都是用的Vivo家的手机，这次送朋友一个手机选了这款I Q O O Z撒，这款手机外形外观看着都不错，然后正好适合女生用，然后就买来送人吗？然后对方收到ar也非常喜欢Vivo手机，以后还会再买Vivo的。,5
很好，给孩子买的，运行速度很快， origin os 界面很美观，用起来也很方便，快捷键也比较人性化，分辨率很高，清晰，充电速度很快，55W 的充电器速度飞快！赞,5
拆开第一眼就看到充电器，是真的大，55w快充1小时充满电。高刷的全高清屏，6400万三摄，拍照效果杠杠的。这款5G手机无疑是千元档最值得买。,5
这款手机性价比很高，外观漂亮，屏幕清晰，拍照效果能满足日常需求，运行速度快，京东自营商品质量不错，物美价廉物超所值方便快捷省时省力，棒棒哒！,5
手机很好用，很流畅。屏幕刷新率高，系统适配也很不错，喇叭大声又清晰，赞? 系统广告相对我的小米少了很多，适合老人用，其它中规中矩，满足需要了,5
给老丈人购买的，选来选去还是这款性价比高，虽然不是老人机，但屏幕好，高刷新率，配置也不错，骁龙768支持5G，配置够用，同价位值得推荐。,5
秒杀的时候买的，性价比超高，颜值也不错，就是水滴屏有点拉垮，买来给父母用的，他们要求不高。就用用~，刷刷~。看个新闻。要求稳定流畅就行,5
趁着这次做活动是所购买了这款手机，这款手机真的是太棒了。手机的运行速度十分流畅，手机的颜值非常高，玩游戏不卡顿，充电速度超级快，非常满意。,5
iqoo这款手机性价比很高，对于学生党来说非常实用，系统流畅不卡顿，拍照清晰好看，充电速度也是非常的很快，iqoo这个牌子还是很值得信赖的,5
".手机包装很好无破损,物流也快,手机外观漂亮,款式好看,质量很好,正品,做工精致,屏幕细腻...2.手机屏幕够大,感觉不错,刚拿到就试了试,很流畅。家里老爸老妈都是这个,3.手机漂亮,与介绍的一样,照片超清晰,通话也很清楚。这款用着超级好,算是千元机里面我感觉最...4.手机的外观和手感都很棒,屏幕确实够大,看视频和玩游戏体验很流畅,系统反应一点都不卡顿...5.到货满意。手机美美哒,运行也蛮快,我自己在用这个牌子手机,真的是一家子都在用他们品牌的.",5
"机的外观和手感都很棒,屏幕确实够大,看视频和玩游戏体验很流畅,系统反应一点都不卡顿.",5
颜值高，速度快，很流畅，做主力机也行，还送了一台原装耳机，性价比超值，拍照效果吊打水果机,5
发货快，二天就到了，性价比高，儿子说非常好，手机比较流畅清晰，运行速度也很快，客服态度很好拍照效果：清晰待机时间：长运行速度：快外形外观：洋气,5
性价比之王，配置还可以，游戏散热很好，运行流畅。整体握持感很棒。教育优惠买的，对学生党来说很划算，耳机用起来也很棒。必须好评支持！！,5
这次从发货到收货，耽搁了好几天，主要是疫情防控的原因，货物需要集中消毒。不管怎样，还是很开心的收到新手机了。看清来还不错。赞赞赞！,5
给爸爸买的，很好用。这个价位的安卓机，性价比最高的了。速度非常流畅。外观很时尚。存储也够用。附带的应用也都很实用。赠送的贴膜好用，省心。,5
我觉得还可以啊被老弟吐槽丑不好看，，，，给他买就不错了还给老娘挑三拣四的emmmm确实有点丑必须承认，但是我觉得挺好用很流畅,5
手机很好屏幕很清晰拍照很好声音很大 外观很时尚，主要用起来也很流畅 。。价格也很合适 性价比也很好 挺推荐的 很好的手机 支持,5
手机很好屏幕很清晰拍照很好声音很大 外观很时尚，主要用起来也很流畅 。。价格也很合适 性价比也很好 挺推荐的 很好的手机 支持,5
手机特意收到是用了才来评价 速度很快 年轻人玩游戏的利器 大家可以冲！手感好不发热 待机时间长 像素也可以 价格合理  冲,5
发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买，z3深空灰128g能满足日常需求，性价比很高，值得入手,5
这块手机还挺不错的。我看他的外观挺好看，他这个盒子也挺有科技感。价格也不贵，性价比很高，我买来作为备用机存东西感觉大材小用了，,5
性价比没得说，抢购几个了，都说华为好，但是性价比，华为比这款差远了，还实行饥饿营销，机器造了就是让人买的，大量的造就是了,5
给老妈买的  用着还好  没啥要求   不卡就行 也不打游戏 765处理器  速度挺快的  活动购买最合适  优惠力度大,5
一直喜欢vivo手机 对iQOO更是情有独钟 这个手机性价比太高了 还赠送了耳机 不得不说京东快递yyds 下单第二天就到了,5
给爸爸买千元机 京东上还是比较靠谱的，比实体店便宜 京东物流yyds 一天达 真给力，系统各种都好用比较容易接受上手简单,5
特别满意，好评必须好评东西不错，还有优惠，可以放心省钱购买，不要犹豫了真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心五星好评，非常好！想不到那么快就到了！,5
很好用，充电速度好快。还送一些赠品，背包刚好可以送给堂弟，手游数据线和耳机也是我正需要的，物有所值，真的太棒了。。。。。,5
宝贝收到了，很惊喜，手机质量非常好，性价比很高！很满意的一次购物。不错，喜欢，性价比高，包装精致，材质优秀，比想象中好！,5
值得购买，除了触摸屏偶尔不如我的老6SP，其他没话说，充电器和线那是又大又粗,5
