评论,评分
外形外观：绚丽多彩很耐看屏幕音效：声音洪亮拍照效果：6400万像素够用了运行速度：速度还行不卡待机时间：很不错，快充很快其他特色：买这款机子主要还是因为便宜和京东售后有保障。,5
手机收到，迫不及待想见你的真面容，拆开后，小惊喜，样子好看，握感很好，开机快，很流畅，上手快，购买时正好有活动，优惠后很实惠，希望手机一直好用。,5
外形外观：外观很好看，不会太臃肿，是修长型的。方便，一只手可以握住。是买给妈妈的，她觉得很好。是比较好看的手机。其他特色：性能不错，有小组件，还有右侧边可以划出卡包，方便支付.屏幕音效：屏幕是流线状的，非常好看待机时间：觉得还是比较长的，充电也很快，妈妈玩手机大户也是不会担心没电的运行速度：新机运行还不错?，不知道之后怎么样，但是这个价格还是很合适的，不管怎么样，肯定也是性价比超高的拍照效果：拍照起来还不错，有非常多种功能，大光圈范围很大，可以拍到超大角度的范围，除此之外，拍照的像素也足够高，足够日常使用了.总结：这一次没有买错！,5
外形外观：手感还可以，屏幕音效：看起来很舒服拍照效果：超级超级好看，拍的很清楚运行速度：768G处理器运行很快，值得购买，一开始忧虑很久才拍的,5
外形外观：外观时尚，令人惊叹，渐变色吸引眼球，轻薄不压手，适合单手握持。屏幕音效：屏幕色彩艳丽，像素清晰，大屏幕看电影更精彩，独特音质令音乐视频享受。拍照效果：拍照效果完美，像素大，放大清晰，颜色写实，美妙绝伦。运行速度：运行速度流畅到飞起，8核心，能力超强。待机时间：待机时间令人满意，大电池 待机更持久。其他特色：144hz屏幕刷新率，5g高速链接，令人爱不释手。,5
颜值高，手感好。用起来很流畅。最好配保护套，因为亮色的机身容易留指纹,5
东西不错，做活动买的！处理器厉害，各方面比较均衡，我自己不玩游戏，应该是送是足够了！之前一直都是用的华为的手机！现在华为的手机性价比不高了，就买其他的了！手机拿在手上很有份量！尽然还保留了耳机插孔，44w快充应该是够使用了！,5
快递的速度非常的快，手机的做工也很好，高刷非常的顺滑，电池很耐用，快充很给力，一个小时充满，美中不住的就是手机后盖是塑料的，手感有点怪异，不过这个价格真香，作为备用金，很优秀了，而且系统还可以，从荣耀无缝衔接，很快适应了,5
这个手机非常不错啊，总体上重量轻，价格也很nice。外形外观：十分漂亮?拍照效果：非常清晰屏幕音效：挺不错运行速度：挺快的，他双系统非常不错啊待机时间：非常长啊，55w充电也非常快。,5
手机外观不错，单手握持方便，不是很大的感觉，挺好的。屏幕颜色鲜艳，日光下能看清。系统流畅，切换软件不卡顿，内置的大多数第三方软件都可以方便卸载，很棒！电源键和指纹结合在一起，刚开始不习惯，几天觉得很方便，人脸识别，开屏也好用。这个机器入手，让我对这个品牌了解不少，原来一直用的小米，看来各大厂家发展的都不错。,5
大学给自己换了个新手机 就选择了这款iQoo了8.6手机到的 用了10天了今天来评价一下~1 有新消息时这个屏幕会闪亮的2这个手机后置摄像头拍的简直绝了 很清楚哦3再就是这个手机的快充能力了 我感觉我一天都不用充电的 当然啦 我不玩游戏 可能手机耗电少些4手机的屏幕刷新率很赞 5用了10多天 没有手机烫手的现象这个手机的散热系统也很棒的6最爱的就是它的巨行内存了12+256 简直满足需求。。尤其是照片多的可以考虑一下哦 最后 店家还赠送了一个原厂耳机 音质不错。很满意啦~,5
外形外观：外观漂亮屏幕音效：声音宏亮拍照效果：拍照清晰运行速度：运行可以待机时间：一天一充其他特色：机很新很漂亮， 手持舒适，充电特快，几十分钟就充满，昨天收到的，今天试用了一天，感觉挺好，拍照很清晰，手指指纹都能看清楚，录视频也很不错，就看以后怎么样，好了就还在这里买手机，谢谢商家,5
外形外观：在不同的观赏角度之下，它可以呈现不同的颜色，看起来就像是一块精致的艺术品。出门携带即使没有任何手机壳和挂饰的加持，它依旧可以时尚出圈。屏幕音效：它的屏幕采用的是LCD，而且这次iQOO Z1把指纹的解锁设计在了侧面，一触即开。由于指纹设计做的很窄，所以它既不占用手机机身平面的使用空间，而且还提升了美观程度。拍照效果：后置摄像头采用的是4800W像素的AI超广角三摄系统，。iQOO Z1此次采用了一颗4800万物理像素主摄+112&deg;超广角摄像头**距镜头的组合，能够把拍摄的风景尽收眼底，清晰的像素显示，无论是拍人还是拍景，随手一张都是艺术照，特别照顾不会拍照的小白。运行速度：144Hz的屏幕反应速率真的不是盖的，主要的就是在游戏的体验上。根据《王者荣耀》的测试效果显示在游戏的过程中，手机可以保持在59-61帧之间稳定运行，特别是当特效全面开启的时候，画面效果相当震撼，一点也不卡顿。待机时间：iQOO Z1的充电方案是44W vivo Super FlashCharge闪充技术，23分钟就可以满足50%的充电，平时吃个饭的功夫就可以把电量充满，有这样的快速充电技术搭配长续航电池，平时手机再怎么玩也可以迅速回血。其他特色：5G+5G双卡双待,5
质量非常好，外观设计非常好看，软件运行流畅，触摸屏幕非常好，参数配置非常高，不错的一款手机，发货和配送速度，，,5
外观大气，拍照特别清晰，声音很大音质也不错，运行速度很快，刚开始用，待机时间还不确定，,5
外形外观：很酷炫很漂亮很亮眼屏幕音效：屏幕显示细腻清晰度很高，音效很棒，听音乐很high拍照效果：拍照很清晰，美颜很好用运行速度：相当快，相当流畅待机时间：很长，正常用一天足够,5
其他特色：快充，充电速度快 拍照效果：像素高 电池续航：续航长，一天充一次就够了 通信音质：很好，很清晰 运行速度：很快 显示效果：拍照效果很好，很清晰。手机颜值高，性价比高，运行快，充电快，续航时间长。,5
送妈妈的，她喜欢听歌，这个音质还可以，声音也很大。她之前用的苹果系统，用这个系统用着很顺。一下就上手了。,5
外观好看，手感很好，充电速度快，操作界面简洁大方，运行速度快。,5
宝贝包装很用心，物流也很快。宝贝外观精致，好看漂亮，拿在手中大小适中、重量正好，厚度偏薄，手感比较舒适；最让人兴奋的是配有55W快充，果然是名副其实，充电~~超级快~~；不但充电快，音质和画面也好，120Hz屏幕流畅顺滑，运行起来一点儿也不卡顿，眼睛非常舒服，让人超喜欢；另外配有入耳式耳机和大王卡，待机时间也满意，总之大品牌用起来比较放心，宝贝让人爱不释手，有颜值有品质，既物美又价廉，性价比较高。很满意的一次购物。赞一个！,5
手机大小合适，轻重正好，手感舒适，运行流畅，家人超级喜欢。,5
上游戏挺快的游戏功能也很多，我最喜欢把他投屏在电视上的那个功能，自从我用了这个投屏功能，我爸总能拿理由在揍我，游戏音效也十分不错，拍照跟开美颜似的不错，推荐,5
价格合理，1599的价格性能还是非常强悍的，不卡顿，散热性能挺好，充电确实够快的，刚打开是32的电量，充电40分钟100了，手机还是很轻，拿时间长了不会累，虽然比不了高端手机的手感，但是对的起这个价格，侧边指纹解锁很快，还有人脸识别系统，使用非常方便，预约购买减100很划算，还送了耳机，原装充电器数据线，运动背包。诚意满满。非常开心?。京东物流相当给力，早上10点交尾款，下午18点拿到手了。待机时间也非常满意，早上8点到下午14点一直刷视频电量还有67呢，满意。,5
性价比很高，性能好，操作流畅，颜值也很高，音质清晰，系统稳定，拍照像素也很高，特别满意，推荐购买。,5
以以前买过一台vivo的z5，用用了以后用了一年多，感觉还是不错的，质量很好，摔了几次都没摔坏，所以这次换机器还是选择了vivo品牌的，手机不错，物美价廉，希望可以多用几年,5
外形外观：外观好看，做工很好，机身很薄，手感不错，颜值很高！屏幕音效：屏幕完美，显示效果很好，色彩斑斓，音量很大，音质不错！拍照效果：拍照清晰，反应很快，色彩逼真，像素很高，非常Ok！运行速度：运行非常畅快，行云流水，点到即来，感受颇好！待机时间：待机时间还行，充电还可以，中规中钜！,5
外形外观：颜色很漂亮，一闪一闪的屏幕音效：音质很好，画面不卡顿，果然选z3没错拍照效果：拍照很清晰，像素很高，平时拍照都没问题运行速度：iqoo作为一款游戏手机，骁龙768八核处理器算是很好了，还有55w快充，加上4400毫安大电池，别忘了这可是一款1500左右的手机待机时间：各个方面都很好，待机时间还是可以的其他特色：这么好的千元游戏手机，学生党可以放心入,5
细节到位，可以看一下我用这手机拍照。还有送了我许多赠品，其中学生或者高考生都是有的，我就有那个无线耳机，和充电宝，不同时期优惠不一样，你可以多留意一下。那个指纹解锁非常灵敏，声音挺大的，我都感觉可以把声音开最大聘美老年机了 拍照效果非常棒，太爱了，拍照清晰，画质感人，且有多种模式，像新手小白就可以尝试买这款手机。吃个饭，走一走的时间就充好了，建议大家开启超级省电模式，有意想不到的惊喜哦。打游戏，录视频，通话等完全不用担心卡顿的想象。进入游戏后，就会显示你的gpu，CPU的运行，还可以调节帧率，非常棒，游戏震感，拒接一切来电，都是基本操作啦，功能非常良心啊 显示效果非常炫哦。酷*我了比如有消息来时，那个边框都可以自己设置，还有充电特效也很花哨,5
帮同事买的手机，物流也很快就到了，拿在手里手感不错，感觉可以，外包装看着也不错，充电器看着也好好，同事很喜欢，黑色的大部分人都喜爱的颜色大气屏幕手感也很快，运行内存也很好,5
手机收到了，外观很好看，手感也很舒服，充电快声音像素这些功能都还可以,5
快递速度超快，外形外观：轻薄漂亮。屏幕音效：色彩靓丽，音质纯净。运行速度：运行速度流畅。待机时间：电池够用，55W闪充超快。,5
用了半个月后来评价，用过vivo的三台手机一直都是颜值在线，性能与性价比商质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，赶上活动购买非常的划算，新的系统非常流畅，音质也不错播放音乐。游戏都非常流畅。拍照非常的清晰。夜景模式的时候非常的棒。屏幕的刷新率非常感人。续航基本一天半是够用的，充电非常快，真能做到15分钟充满60%的电量，优化各方面的体验都挺好。Vivo加油！,5
颜值很高，系统感觉比OPPO的好，更丝滑一些，拍照很不错，给老人买来用，但是自身没有简易系统，需要去商店下载官方简易版本，也不麻烦，但是颜值照OPPO的简易系统差了好多，优点是也确实是方便老年人，总体很满意，后续观察续航能力如何，最后赠送的背包很好看，哈哈.太惊喜了吧，收到手机就立刻拆开，居然送了我三个耳机，真是大手笔，意料之外的喜欢，今年暑假发工资给我妈妈换个手机 一千多的手机妈妈用完全够了，内存大一点都不卡，我们一家四口都是vivo*忠粉，用了多少年了，买之前做了好久功课.,5
外形外观：看了很多款手机，也都对此了一下，还是觉得这款好看，舒服点！屏幕音效：声音够大，买个老爸用的，就是要声音大！拍照效果：老爸不太拍照，所以就没问了！运行速度：骁龙768运行速度目前来说给老爸用是处处有余了！待机时间：特意问了待机时间，老爸对这个待机时间很满意其他特色：虽然是一款游戏手机，给老爸用也还是很适合的！经常刷刷视频，看看新闻，主要就是不卡就行！618活动买的还是很优惠的！京东快递速度还是最快的！所以喜欢在自营店买东西！,5
iqoo  Z3可以说算得上是千元机里性价比较高的一款手机了。      搭载了骁龙处理器768版本的。      相机像素后置三摄6400万，前置单摄1000多万。       打王者，吃鸡加载快，游戏体验流畅，不会掉帧，推荐购买!!!!!!外形外观：时尚屏幕音效：屏幕音效：清晰 拍照效果：拍照效果：好，但不支持光学防抖功能 运行速度：运行速度：快 待机时间：待机时间：长,5
速度不错，充电也快内存大，照相功能肯定是我还没有调好，美颜到我妈不认识我，其实本人挺好看，美颜了不是那么回事儿呢。发货速度是真快，当天买当天到，plus会员还可以多减50块钱，真香,5
手机用了一下午拿来打游戏了，王者和吃鸡完全没问题，王者非常流畅，高帧率高分辨率完全没问题，因为我是专门买来打游戏的，所以拍照方面没有感受过，不过这个价格买到玩游戏这么流畅的手机，也不亏了我攒的1600零花钱了,5
vivo iqoo Z3安卓机 适合年轻人 拍照清晰反应灵敏 有自带的桌面选择 还使用了高通骁龙的处理器 反应速度流畅 价格方面性价比超高 适合玩机用户 首台机学生使用,5
非常好，京东快递很速度，没有因为618耽误时间。手机颜值不错，时尚，运行速度快，内存容量大，而且拍照也特别清晰，没想到现在两千元机这么好了,5
手感很好，用了一段时间来评价的，内存很大，12+256的，性价比也很高，一点都不卡，屏幕也很清晰，很棒??,5
手机不错。 外观大气上档次。 运行速度：快。 屏幕音效：屏幕清晰。一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！很快，很快。打游戏还有***。很不错。,5
手机真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！,5
外形外观：美丽，漂亮，手感超级好屏幕音效：lcd的屏画面清晰度达到这样很不错了拍照效果：游戏手机这个像素很厉害运行速度：挺快的待机时间：待机时间不短，7系处理器耗电少的其他特色：赠品很喜欢,5
外形外观：外观很漂亮，非常喜欢 vivo手机就是好看，值得购买运行速度：运行速度很快，8+128的 内存存储都够用了，没有卡顿现场 非常流畅 打游戏发热小拍照效果：拍照效果好，非常的清晰，拍照速度快 好评物流速度快 没有破损 包装完好 继续支持vivo,5
手机颜色特别好看  也很适合老爸  性能方面也挺好的 我很喜欢  谢谢客服小姐姐送给我的双肩包和耳机 很开心啦 哈哈哈哈,5
手机收到了，物流很快，外观好看，手感好，手感不错，用起来很流畅。,5
外形外观：千元机价级别，外观大气漂亮屏幕音效：oled屏幕清晰度非常高拍照效果：拍出来效果很唯美运行速度：cpu高通骁龙速度杠杠的待机时间：续航能力长，超充电速度快其他特色：手持感觉非常好。后摄像头logo漂亮,5
做活动期间买的，便宜很多。到手就迫不及待了，立马上手，用着真不错！打游戏一点儿不卡，够用了！京东超市还是一如既往地给力，发货就是快！快递小哥服务也到位！非常满意的一次购物体验！三十二个赞！拍照效果：十分清清晰！待机时间：玩儿大半天，还有30%电量,5
超值购的一次，居然送了耳机，还有充电器快充！手机使用到现在没有出现任何问题，vivo之前也用过，质量很不错！使用久了，也没发现机身发热。拍照很清晰，画面质感很棒！广角拍摄用起来超棒！,5
618活动入手，给老妈买的，价格实惠[庆祝]使用起来操作流畅，不卡顿，画面感清晰[胜利]后置摄像头1600万像素，拍照很清晰前置摄像头自拍，视频完全够用试了一下手机@，游戏流畅，没有问题千元手机来说性价比很高,5
手机款式新颖明朗，拍照非常清楚，分辨率高，超大存储，8+3G运行内存，运行超快流畅，大容量电池，充满电后能自然正常使用1～2天，通话声音响亮清楚，赠送了一个无线运动耳机和一个蓝牙耳机，现在的使用手感很好的。,5
颜值高，速度快，很流畅，做主力机也行，还送了一台原装耳机，性价比超值，拍照效果吊打水果机,5
手机是正品，快递很快速。送给妈妈的生日礼物，性价比高的手机看上去高大上。内存和速度都过关。非常好用，妈妈很喜欢。喜欢这种透明的手机套，既能保护手机又能把手机本来的颜色给显露出来，不至于浪费了手机的颜值。可惜的是这个系统不能把联系人单独放到桌面来。电池耐用，基本上晚上充满了，一整天都不用再充电了，妈妈是中度用手机的人,5
昨晚和今早试了一下，不错，速度挺快，电量也好昨天，用了有4-5个小时吧，把新机带的点用完了，刚开始充上了，充电很快。系统很人性化，很好用。以前用过VIVO手机，又给儿子买了一个VIVO，现在又买了个VIVO，第三个了，感觉系统依然好用。赞一个！,5
第二部vivo手机，第一部是NEX，屏幕漏液了，换了z3，一千多就比之前三四千的配置还好，我觉得够用了，因为本来NEX，如果不坏我是要继续用下去的，虽然已经用了3年。vivo的互传 软件****真的非常好用，就连软件图标摆放的位置都完美**，完全就相当于是之前的手机一样,5
哈哈，心心念念的Z3终于到手了，没有辜负期待，满满的喜欢。颜值高，是时下流行的款式；水湾屏的设计很潮流，尽显时代性；主要主要的是手机像素高，拍照清晰一流，屏幕刷新率高，玩游戏时随心所欲，强大的内存可以任性下载所有喜欢的APP而不用担心是否存得了是否卡顿，随即就推荐朋友又买了一个，必须滴啊，好东西要大家分享嘛,5
看了好多品牌选定的这款Z3，也是我的首部vivo手机，奶白色背板闪亮又不太高调，屏幕显示细腻，装了很多App运行很流畅，终于替换我的老华为了。运行内存显示11G好神奇，交互池功能可以调整习惯的操作方式，上手很容易，变形器让界面耳目一新。送了好大一个55瓦快充充电器，二十分钟基本满血复活，本身电池容量也不小，以前都是睡前充一晚，现在早上起床再充电也赶得上。拍照效果也挺好，微距、自拍、夜景比我之前手机都好，总体来说是个两千价位内不错的选择。,5
京东买过好几次手机了，这次也很满意。12+256的，用着很好，颜值也高。而且拍照好漂亮。 平时不玩游戏，挺够用的，还送了耳机，音质很好。,5
非常好，外观漂亮，颜值担当，云氧版美美的，充电很快，快充给力，系统流畅，操作好玩有趣，拍照清晰。,5
手机收到，老婆很喜欢，说用看很流畅，不玩游戏，电池也好用，手机屏大看视频不错，相机6400万很不错，千元机值得够买，还送了耳机，总之手机还各功能都不错，喜欢?,5
深度使用了一上午手机非常的流畅，握在手里比较轻巧，手感非常棒。骁龙处理器运行速度非常快，操作系统简约不臃肿，UI很好看。屏幕细腻，色彩饱满，音质可以说是vivo的看家本领，电池非常耐用，55W充电器加持，另外还有120HZ的屏幕刷新率，总体来说是一款非常棒的千元机。物流很快，物品完好无损，非常满意！,5
这个手机z3应该是，2000元价位性价比战斗机型，1500到2000综合素质很高的机型，8g版我买了3个，12+256刚买，！快充 内存 cpu 散热可圈可点，对的起这个价格，目前我认为vivo才是国民神机！,5
此用户未填写评价内容,5
第一次购买vivo的手机，满意？也算惊喜到了！价格优惠，外观造型非常好看！还有赠品，用了两天没有问题！屏幕显示也比较细腻！拍照效果也不错！满意,5
作为5G千元机，价格合理，性能还是非常强的，不卡顿，充电确实够快。手机比较轻，拿时间长了不会累。侧边指纹解锁很快，不影响外观，还有人脸识别系统，使用非常方便。购买赠送了耳机，原装充电器数据线。京东物流相当给力，早上10：30下单，下午17：30拿到手机。非常满意。,5
收到手机玩一段时间，系统流畅，双扬声器非常棒，天玑1000的处理器也很给力，玩游戏稳定，玩了半半天也没有发热的现像，手机屏幕是144hz的高刷新真爽，4500大电池也满足一天使用，配44瓦充电器充电很快，照相也蛮清晰，日常使用足够了！,5
用起来很好，反应很快，毕竟是120刷新率，比较好用，可以满足日常所用，不错，活动嗯时候买的，看了很多款，性价比最好的就这一款，看了红米的，感觉电池不行，不敢用，用不成，最终还是买了这款，比较，耐用，很好用，值得推荐,5
外形外观：比想象中的长屏幕音效：显示很好，vivo的音效就不用说了拍照效果：还可以运行速度：打游戏很爽待机时间：电池还是比较耐用的，充一次电不是狠玩游戏能用两天昨天其他特色：主打游戏手机，所以游戏体验还是不错的,5
老妈的手机坏了，赶紧准备给她看一款物美价廉的手机。vivo这款2021年新出的Z3有活动价就抓紧买了，老妈立马有新手机用了。屏幕很大，很清晰，运行流畅，声音大有层次，功能强大，性价比很高。,5
看了好久，终于还是对它下手了！外形外观：外形和颜色都很喜欢。屏幕音效：屏幕分辨率比较高，音效也很清晰。拍照效果：拍照还是棒棒哒，像素很够用。运行速度：一般使用没什么问题。待机时间：不怎么玩的话，一天充一次吧。其他特色：价格美丽！,5
物流速度很快，当天下单，第二日就送到了，拆开后屏幕上自带一个高清膜，送了一个透明手机软壳，手感还不错，开机，注册，设置起来也不麻烦，还有旧手机导入资料到新手机，都很方便，像素也不错，值得入手,5
手机挺好的 我感觉一千多的手机要求不能太高，这个像素也不错 充电也很快几分钟就有三十度了打游戏也很顺畅,5
货品收到了，京东物流超级牛X。昨天晚上十一点下单，今天上午十点就收到，这速度牛。打开包装还没有用，手机比较沉，充电器要比过去大了很多，綫也粗了很多，卡针有做的点廉价，包装盒比较有个性，手机膜和手机套随机都已经到位不错不错。还没有用等使用以后再来追加评述。,5
外观精美，上手感觉很满意，金属的质感很好！包装盒很有特色，里面基本的配置都有，附带的耳机还有手机壳，原厂的贴膜不舍得换。操作系统很方便，简单易懂。开机秒进系统，一点也不迟滞！京东物流的加持，使得购物体验很满意。,5
京东配送真是没话说呀  千把来块的手机高大上  年轻人用起也合适  并不一定非要几千上万的  合适就好 喜欢就好 上图和视频了  大家伙可以参考,5
手机很好用，在灯光下，颜色很漂亮，拍照清晰，使用很流畅，装的软件不多，给媳妇买的，挺喜欢，充电也挺快。满意！家里有需要再来啊！,5
哎，这手机IQ00。 Vivo的子品牌。系统还是很不错的。这个手机配置很不错。这次活动的话而且特别给力。到手只要1299。家人用着还是比较满意的。当然内存更大一点，当然更好一些。充电速度快，拍照清晰系统还比较不错。,5
用了一天才来评论的，手机很好用，信号很好，信号接收很强，我就是原来的信号弱卡顿才选择的z3，运行速度快很流畅，用着很舒服,5
送的东西什么时候发货,5
外观时尚，屏幕摄影，摄像很好，拍照效果也很好，运行流畅。很适合年轻人使用，游戏效果很好，很流畅不卡顿。待机时间很长。一天一充毫无压力。,5
外形外观：手机挺好看的，银色还带有别的颜色的炫光屏幕音效：lcd永不为奴，精细度很不错，没有屏闪拍照效果：拍照效果也挺好的运行速度：速度挺好的，高通的比联发科的就是稳定待机时间：待机时间也挺长的,5
发货很快，包装严谨。顺风快速，预约送到。开箱查看，名附其实。外观精美，手感舒适，重量适中。开机迅速，系统设置，没有广告，适合大众。拍照影相，赛过苹果，超越同价，可谓榜首！！充电极快，四十分钟，即可充满，散热亦好，电量耐用，足用兩天。视频播放，图象真实，音质亦好，观听难离。不到两仟，价格便宜，值得拥有。,5
手机收到好些天了，就是试试手机咋样在来评价，我以本人信誉担保，手机很好速度很快，不发热，拍照清楚，充电快，性能极佳，性价极高，外形漂亮非常喜欢，很成功的购物，大家放心在这家店里买东西吧！同时谢谢这家老板！非常高兴的一次购物体验！谢谢京东，感谢京东,5
外形外观：没得说漂亮。屏幕音效：清晰。拍照效果：色彩艳丽。运行速度：速度快。待机时间：长。其他特色：性价比超高，以后还选爱酷。,5
第一次用vivo的手机，各方面都很不错，新的系统很流畅，人机交互很体贴，在小细节处也用心了。充电是真快啊，拍照也不错。屏幕更是难得的lcd。满意。,5
手机是相当不错。首先价格很实惠，1399就能买到5g的手机，运行速度很快，打游戏也很适合，电池耐用，而且充电速度还很快。摄像头也不错。,5
生气又摔坏了，心疼，这个手机的散热不错，有铜管，电池容量大，屏幕效果也很好，孩子总偷偷看手机，摔了，现在心疼了，再买个功能手机，能打电话就行！冲动是魔鬼啊！手机的CPU也很给力！,5
很好用的手机，屏幕很大呢！玩游戏，看视频都很流畅。拍照很清晰！非常好用的手机？,5
发货速度挺快的，京东自营的服务是极好的，我选的手机配色是星云，所以颜值挺高的，后摄像头显得高大上，感觉很不错，事实拍照清晰。官配只有充电器和数据线，手机壳，所以我另外买了镜头膜和钢化膜才开始试机的。开机电量只剩20%，55w快充半个多小时就充满了。装机app很齐全，所以我只需下载常用通讯软件。刷新率高，这一点比较耗电，电池耐用这方面等以后验证，不过在手机链接没提到电池容量只有4600mA，以后出门备个充电宝就问题不大。,5
可以说这次购物很愉快，因为我爸的手机丢了，所以紧急在京东买了一个，没想到这么快就送过来了，没有影响我爸的手机使用需求，所以电子产品还是要在京东买！外形外观：大气舒服待机时间：续航给力,5
手机外观时尚，屏幕音色还不错，拍照效果也很好，运行很流畅，很适合学生党用。待机时间也还不错，充电速度也还可以。玩游戏很好。,5
今天收到新手机超级开心 这是我第二部OPPO手机 家里都用OPPO 不为别的 OPPO手机颜值高 充电快 这次的Reno6 Pro 拿到手惊艳到了 这个背壳也太漂亮了 浅蓝色闪着珠光 真的和大海一样 充电真的很快 一会儿就充满了 目前耗电也不是很快 满意 适合我这个手机重度使用者 出门不怕没电啦 用了一下午 使用体验很丝滑 不卡 摸着也超级舒服 曲面屏 真香 相机新增了美妆功能很棒 而且照片视频都能用 不用再找别的应用p妆了,5
手机终于到了，试用了几天，还可以，系统运行流畅，运行内存6+1，颜值担当，拍照也可以，vivo品牌还是不错的，充电也很快，打游戏目前不卡顿，性价比也比较不错,5
外形外观：时尚靓丽炫酷，渐变色确实好看又耐看屏幕音效：高刷屏幕120赫兹，单声道扬声器够用拍照效果：清晰6400万像素，夜景够牛运行速度：高通骁龙765绝对够用待机时间：充满电，一天绝对够用其他特色：55瓦快充，即刻回血，满血复活,5
这已经第三次买IQOO的产品了，针不戳，做工还是那么扎实，大厂风范，赠品也多，55W快充真给力，照相算法在千元机也很好，高刷LCD体验也很好，总之完全值得,5
外形外观：好看的，外观大气屏幕音效：144Hz刷新率特别流畅拍照效果：拍照也很清晰，感觉很好运行速度：天玑1000plus处理器还是可以支持日常使用的，打游戏也不虚待机时间：电量足，充电也快其他特色：整体非常满意，爸爸日常用非常好用了，性价比也很高,5
外形外观：外观好看颜色渐变得非常不错屏幕音效：简洁，音效挺好的 听起来清晰拍照效果：清晰度挺好的 也很流畅运行速度：运行速度流畅 操作简便待机时间：4400mha够用了其他特色：手机重量还行不是特别重,5
物流：京东的配送速度非常快，今天早上9点多下单的，下午4点多就到了外观：手机外观渐变色的，很好看，看上去挺高档的性能：运行很流畅，不卡顿，屏幕清晰，拍照成像挺清晰的，非常喜欢,5
母亲节到了买给妈妈用的，包装不错外观颜色很漂亮，运行流畅，拍照清晰，充电速度真的很给力，充电快，一会就充满了，手感也非常舒服，功能系统强大，手机整体都很棒，值得入手。,5
手机收到了，感觉不错，拍照效果不错，内存也足够大，性价特别高，价格也合适，很满意,5
第一次买vivo旗下的iqoo品牌手机，是给老妈买的，背面配色老妈很喜欢。手机做工精致，lcd的屏幕显示清晰，而且不伤眼，拍照够用，试了一下运行速度很流畅，千元机能有这样的品质不错了。对了，京东自营到货真的很快，早上下单下午就收到了，体验真棒！,5
新手机超赞，包装精美，颜色漂亮，大屏幕，开机试下，速度快，操作流畅，拍照视频相当不错！这款Z3也是刚上市的，价格不贵，，系统强大，而且这****太到位了，闹钟都换过来了。国产手机有多了一种选择！好好好！,5
外形外观：外观是当下主流的，时尚又有科技感！屏幕音效：屏幕很艳丽，分辨率足！给眼睛非常大的震撼感！拍照效果：三种模式，可以满足日常需要！广角拍照，常规模式，微距！特别实用！运行速度：内存8＋256，特别够用！即使玩王者荣耀特别流畅！待机时间：电池4500毫安，妥妥的，搭配44W，重度使用一天都没问题，快速充电也可以5分钟回血继续30%电量满足我们快节奏的要求！,5
物流速度很快，昨天晚上下单的，今天上午就到了。打开包装盒，很是精致，手机运行速度很快，很流畅。客服也很耐心，买前有很多顾虑，现在收到手机了，感觉很好?,5
外形外观：幻彩背板多变绚丽，非常好看屏幕音效：同等价位中不错，替换老人用的果6，大了许多，看得更清晰。拍照效果：像素的提升带来效果的提升非常明显。运行速度：非常好，长辈不再老是抱怨点不动了，并夕夕可以抢了。618这个价位给长辈替换用机，性价比极高。,5
第三部IQOO了，以前一直是vivo，现在转战IQOO了，新系统用着很方便，界面也很人性化，大部分软件都可以自己随意的拉伸，充电也是真快，半小时充满，以后就认准IQOO了。,5
很漂亮的手机，很有质感，手感很好拍照清晰，使用很顺畅王者荣耀溜得很。还另送一条正品充电线，真是超值。京东快递快的名不虚传，海口下单28小时送达，真是太快了很惊讶又惊喜。关键是手机很漂亮很令我满意，给一个赞?,5
使用了一段时间，很好用，使用不卡顿，还是比较超值的，性价比很高。我平时不怎么玩游戏，够用了.虽然是塑料后盖，质感还可以，做的不错。拍照很好，色彩艳丽。,5
真的，这款手机，我不得不说一句，适合自己的，游戏打起来特别的流畅，适合自己的，特别适合国产游戏，用起来特别的流畅，很nice的一款产品,5
"总体来说还是可以的，很棒的，是正品，他的优点是屏.幕清晰细腻，手感很好，照相清晰，不卡顿，就是指纹锁偶尔失灵，不影响操作。很实用,处理问题的态度也挺好的。用一段时间过后再来追评。",5
一直都信赖京东自营，大大小小全是在这买的，这个手机是给儿子买的，样式也是他自己挑选的，到货他也很满意，用起来还是很顺畅的，闪充功能很好用，电池也很耐用，充满电差不多可以使用一天时间，操作流畅，外观也好看，拍照效果也很清楚。不错,5
这款手机外形非常漂亮，家人很喜欢，双扬声器，音效不错，拍照效果很好，很清楚，充电很快，是闪充充电器，各种软件运行顺畅，处理的很快！,5
外形外观：这个颜色还是很不错的啦     很适合女孩子?屏幕音效：屏幕大    音效好   很适合用来追剧！！！拍照效果：拍照效果还可以啦    忘记拍了    可以用    当然比起苹果这些还是差点点的啦运行速度：速度快     没有卡顿现象待机时间：耗电很慢的呢！值得值得购买    618活动    1299还要什么自行车     赶紧冲冲冲了它！！！！,5
手机很漂亮，很美观，6400万拍照很哇塞，机子反应很迅速很快，京东一直的信赖，购物十几年几乎没有出现偏差，很赞?，充电很快，值得推荐，运行速度：快待机时间：一天左右，拍照效果：清晰,5
