评论,评分
第一次买vivo手机，刚买几天就开始降价，这就是市场行为？无法给予你vivo好评。vivo加油？就这样干。这是第一次购你vivo也是最后一次。。。再见，vivo。再也不见！,1
拍照效果：近拍身份证照片，拍出来的总觉得怪怪的，正中心好像被放大了。,1
闪充有问题，插上电那会有闪充标志，一会就没了，充电两个小时才能充满,1
外形外观：做工差屏幕音效：一般般拍照效果：模糊运行速度：有卡顿待机时间：短其他特色：未知,1
延迟发货，客服敷衍，购买页面怎么不提你没货发不了？买了付款了说备货，备了十来天都没有？,1
其他特色：刚到手的新机，卡托都弹不出来。京东售后也不如以前快了。,1
设备通话有问题。偶尔打不出电话，人家给我打也打不进来。,1
手机也就那样  刚到手  感觉确实没有小米实用 可能小米手机用多了吧 有点没适应,1
为什么预约做的海报前500名付款送蓝牙耳机的活动说没就没了呢，  可能是我眼瞎吧  还是你们做活动看心情呢  搞不懂耶,1
长见识了，手机可以这么次，除了是新的，没一个优点。别说人家华为不好了，华为再次也比这两百块钱不值的东西强多了,1
QQ消息没有弹窗 权限什么的都开了 就是没有弹窗,1
买的是星云的，收到货是这个颜色，物流慢，是隔天到，都3天才到，,1
屏幕音效：手机用了一个多月，动不动没有声音，打一把游戏，手机声音就会出现杂音，而且手机经常存在死机。,1
没货也上架，延迟发货，等了好几天，没有客服，都是机器人。,1
赠耳机？耳机在哪里？知道没有耳机不可能下单买,1
评价还要审核通过再让消费者看到？差评就不通过了？太假了吧,1
手机买了，用了一个多星期，屏幕有点问题，底部有黑色隐形。正在换货处理中。但愿只有我一个人遇到这种情况。,1
外形外观：塑料外壳，笨重无手感拍照效果：百元机水平其他特色：到现在不到一个月已经会出现，手机摄像头打不开的情况,1
同样的机子，为啥别人买送耳机，送充电线的，我就一个裸机，还是评论都是在**，所以才送,1
这个感觉对不起这价钱，手机咱不说，连个耳机和贴膜都没有，还不如去实体店买,1
才一个月就降300块，只恨自个手机坏的早，赶不上618，吐了,1
耗电，烫手，不想多说，千元机。没什么好拍的,1
感觉一直被戏弄的感觉，一直在改活动，大半夜不睡觉交定金付尾款还不如买现货的，买现货还少五十送蓝牙耳机,1
不建议购买这个牌子的手机，没有诚信专门坑预售用户，三番五次修改活动把消费者当猴耍！,1
长，所以显的大，宽度不太好。送货那就跟码子爬的一样，买的比它晚的都到了，电池也不咋滴,1
垃圾中的战斗力，反应慢，卡壳，黑屏，一切的一切你是都有了。第一次vivo，也是最后一次，千万不要买,1
刚买两天屏幕坏了  不让买碎屏险了  手机玩游戏也卡顿,1
充电一个钟，待机两分钟，还游戏性能手机，估计玩两分钟就要一边玩一边充电了,1
玩有些游戏不能全屏，配置识别不了，售后给出答复不满意。,1
手机有质量问题，直播间答应给的包也没给我发，问客服一直拖也不给发和解决，,1
手机经常没信号，电话打一半，没信号了，而且不是几次，是经常这样。之前手机重来没有过，所以不是卡的问题,1
机子是真的差，买来十来天就有问题，语音聊天声音小的可伶，申请换货还那么长时间到现在还没收到货不知道是修下还给我还是给我换新,1
手机到手后，充电器是坏的，手机也是坏的，加了300在线下实体店换了一个,1
运行速度：玩王者荣耀，选的马超，我没动**没按技能，角色自己往前面走，你说怎么办！还是手机买来的第一天，我退货了。,1
只能插单卡号，没有双杨声器，55瓦的充电器还没有用我以前33瓦的充的快，我这个手机是不是买到假货了,1
辣鸡手机，用了不到一个月，反应慢屏幕划不动。,1
才用了一个半月，手机显示有信号，电话就是打不进来，已有多次，还无故死机，质量堪忧,1
电池掉电快 不玩游戏不看视频 待机一天都难,1
总结 低端机 参数做的很漂亮 和苹果三星比哪不如哪,1
拍照效果：差屏幕音效：把好听外形外观：手感差，外观不好看，还不如我之前的华为8运行速度：还可以,1
质量差，使用了不到两个月死机 卡顿 操作无响应,1
手机不错，给一分是预售用户比正常买的少蓝牙耳机，还多花了50元钱，晚上12点付的款，白熬夜了。,1
买了俩，有一个已经坏了，个把，月丢这才多久突然之间就黑屏了，其他都正常，亮屏就亮一点点背光,1
待机时间稍长点，解锁打开原页面要等三秒才能滑动，已申请换新机,1
指纹锁、音量键缝隙大，外观纯塑料，同样是千元机，华为的做工更细致，配件更齐全，还不如旧手机呢?用个年把没问题,1
待机时间：掉电真快   想用过的拍照效果：lj屏幕音效：响运行速度：4G网速不好,1
连耳机都没有   真lj,1
同时打开两个软件按返回键就会在两个软件之间来回切换，通话音量最大通话声音都小，散热效果已不好，唯一好的就是京东快递就是快。,1
买来玩游戏的人就不要买了，有些游戏玩不了，我买错了，这款手机有些游戏玩不了，我要玩的是梦幻西游可是玩不了,1
待机时间：一般外形外观：一般拍照效果：模糊运行速度：切软件会卡顿屏幕音效：一般般,1
老板对商品描述大好，实际使用（指偶尔打游戏）体验大差，网速没问题，时常掉网，卡顿。,1
为啥我打游戏信号有的时候会断呢！别说信号不好！用的！市区不可能信号不好,1
电池不行，说实话感觉电池不行，不怎么玩，我新手机已经省电模式了。充电快，耗电快。,1
说是快充，一直充没玩，充电用了一个小时，充电头是66W的线55W的，网上说55W的才是原装，用66W的充多了对手机不好,1
拍照效果：拍照差。来的时候包装都是坏了的。第一天没反应。和客服说了，就在那扯。我是1号到的。11号上王者直接黑屏。后台只有一个王者不建议买血亏,1
手机不错，比网上传的好用，发热拖影都不存在，一切满意。就是iqoo对待买首发的顾客太不友好了。我neo3买首发，一个月降300，z1又买首发，0点0分付款抢不到充电套装，一个星期后又送299的蓝牙耳机。。。以后也许还会支持iqoo，但是不会再买首发了,1
手机感觉一般般可能是用惯了iPhone，用起来感觉不咋的，还有赠品都没见到,1
拍照效果：一点也不清晰，不满意。外形外观：外观以为有点带蓝色，差不多全是黑色。其他特色：前置摄像头黑边太深了，还有没有耳机。,1
差差差差差评  说了送耳机 也不送 啥都没有就裸机 用起来感觉卡卡的 像是翻新机 不值这个钱 建议慎入！！！！,1
手机性能方面没得说，充电也很快，但是我只能给一星，因为触控有问题，有点飘，打字经常漏打或者打错，本来申请了换货，但是没有备用机。,1
用了快半个月，偶尔会出现死屏现象，虽然一下就好了，但感觉体验不是很好,1
体验感不好，20号刚刚买1749元，24号就降价到价保1499元，就差几天相**50元。,1
拍照效果： 拍照效果和十年前的 ，300像素差不多 ，给一个周时间工程师改进，如果无法改进则退货,1
外形外观：还行，屏幕挖孔有阴影屏幕音效：一般。有些时候屏幕点了几次才有反应运行速度：还可以。,1
数据上网经常断网，必须重启后才能正常使用！更换新机后还是如此，但我的手机卡在华为手机（已经用了4年多的）上使用从来没出现过这种问题。,1
破手机，送过来没有耳机也就算了，连个小别针都没有，我她妈还怎么把卡插到手机里，,1
屏幕音效：不行，有时候失灵拍照效果：还不如我以前的OPPO Reno外形外观：塑料外壳，不看中运行速度：还行待机时间：还行其他特色：网络不稳定，卡的我想哭，一会有五g一会又没了，误触也多！,1
外形外观：外观好看。后壳塑料屏幕音效：屏幕玩游戏有延迟。有时按不起。拍照效果：建议女生别买运行速度：一般。反应不灵敏待机时间：一般其他特色：后悔,1
手机质量不行，我跟客服反应了然后说换新，我同意了，毕竟不可能100%合格，也许我就是倒霉了。但是换新发过来的机子跟我之前买的那台编号什么都一样。明显是同一台？而且问题根本没有解决不说，还出现了其他的问题，上次我用指纹可以解锁，这次指纹用着没反应。我真的很失望，以前一直用的华为手机，这次换了，想尝试一下，不过看来，比不过华为是有原因的，我还是用华为吧，就这，退了。,1
给的赠品自动取消，而且这个手机为什么系统自己占接近4G的运行内存，从拿到手运行内存就没高过8.5G，而且系统占接近20G的储存空间，我买的是12+128的,1
不好，给老人买的，没用几天就坏了，声音时有时无，是自营产品，但是是店铺售后，京东服务没的说，店铺检测说是没问题，摄像头说有划痕，不能更换了，又给送回来了,1
运行速度：流畅快速待机时间：大约7天左右其他特色：今天有赠品，明天没有，价格像猴一样。,1
其他两款天机抢不到，着急用，趁活动买来试试，手机略厚，观感不错，给老人买的，挖孔加下巴，可以接受，交互还行，体验一段时间再评，差评给机器话应付的客服，无法解决实际问题，一套话术来回用，多亏快递小哥才能赶在我走之前给老人配置好用上，这么多年就给客服差评一次,1
手机不好用，反应慢。耗电也挺快。用了几天就卡了。有的软件刚进入就散退出来了。,1
说好的充电快呢，两分钟能充一度电吗，五g网速还没四g的快，还闪退,1
刚买了，就降价了，虽然只有30元，但是也不太舒服。想起来是不太好，外包装居然盒子都破了。,1
不怎么样，产品跟介绍的不一样，玩游戏挺卡的，跟朋友一起打游戏，连的是同样的无线网，他已经去了，我这里还没有进去，主要是他的手机还是用过一年多了，同样的两千多块钱,1
手机不错，就是感觉这预约的竟然没直接买优惠，简直无法理解，那为什么要这种模式，nfc免费开卡竟然只有两三种是免费的，其他都是收费的。。,1
"屏幕音效：lcd不瞎眼，音效比红米千元机还差。拍照效果：千元机水平运行速度：快待机时间：一天，不玩游戏一小时10个电其他特色：1898买的，抢不到k30s,买完发现拼汐汐1598卖了好多个。。。。这个价格不推荐，1600以下可以。外形外观：塑料机身，质感全无，廉价感强。",1
耗电太快了，用一会就发烫，就刷了一阵屏幕，手指就感觉有些麻，就是拍照效果好点，这种手机就适合老人用,1
商品不太行，打王者有闪屏幕的次数蛮多，就是换货打王者也有，就是少了，具体原因不知道，将就,1
不行，别买了各位，没有iPhone性能，确有iPhone的毛病，竟然没有耳机，耳机还需要单买，,1
说好的双12整点买送东西都没送，手机电池真的不耐用，比我的旧手机都用电用得快，充满电没怎么用就剩几十，反应触感不好，有时候点几下就没反应,1
运行速度：快屏幕音效：好拍照效果：ov以拍照为名外形外观：蓝色还好，就是摄像头是隐式的就好了其他特色：给差评的原因完完全全是因为辣鸡价保2299买的结果后面多了100优惠券跟客服说了后价保2199   双十二当天又便宜10结果说我因为用了优惠券导致价保失败  就10而已虽然不多但是冲着这波操作必须差评  我刚好几天前考虑到京东服务不错了就又开了vip结果又翻车了炸裂！图就不上了  东西家里人说不错  至少打电话快多清晰多了,1
扬声器确实是有问题，通话的时候也有问题，很一般吧，不建议购买,1
手机电池有问题，说好换新的，给换个还是和原来一样，9.30拿到新手机电池25%，10.30电池成15%感觉和没换一样的，至于换新的没有谁知道啊，,1
有OTG功能却无法正常使用，偶尔可以识别，大部分时候不能正常使用，换了一个新的还是有一样的问题；充电接头插拔太紧，应该是这款手机接头设计有问题，说是游戏手机，效果也不太好,1
刚买就降价400块,1
手机性能不好，不值这个价，不咋地，可惜插电话卡了，退不了；5分给物流,1
手机屏幕有问题，屏幕未贴合，有缝隙，问题处理速度慢，售后客服都是拖拖拖，喊交了三次服务单，还说外观问题收货24小时内才处理，这是产品的质量问题好吧！还得打售后电话才说尽快处理，希望能加快处理速度。用了好几年京东了，现在居然是这样的服务,1
手机整体还可以，就是耗电快了点，还有就是京东的售后真的得好好反省一下了，怎么效率那么低？问题出在哪里了。,1
辣鸡，既然给三期免息了还天天打电话催，玩不起就不要给三期免息,1
外形外观：还行屏幕音效：还行拍照效果：够用，玩游戏的运行速度：刚用安兔兔评测cpu温度能达53度，厉害了，烫得要命,1
吃鸡屏幕不够灵敏，切换*，和小眼睛经常点不到，以前的小米8se没有这样的情况，不知道你们的有没有,1
1 vivo就是作死，安装软件都要输入密码，强制注册vivo账户，收集用户隐私。mdan2 2000元手机没小米1000元的手机流畅，靠,1
买了手机送赠品，这个赠品是收费的，关键还不发，我让退赠品费还死活不退，这些人只会抱歉抱歉，一点实质性作用没有，吃干饭呢。,1
确实lj，谁买谁后悔，买之前咨询好赠品问题等各方面，省的到后面凭着店大欺客，胡作非为，就这些处事方法，谁买谁知道。,1
这手机游戏里开不到90赫兹或144赫兹。只能开到极限帧率60赫兹。唉 所以说要玩游戏的小伙伴们想要在游戏中有更好的体验感，更高的帧数，更高的流畅度的话就不要买这款手机。,1
总断网，不管换了什么电话卡都一样 有的时候wifi也断 请大家不要购买 我买的是iqoo   z3,1
外形外观：一般屏幕音效：差，声音会把后盖震动拍照效果：极其一般运行速度：很快待机时间：中度玩手机一天一充，充电很快其他特色：手机外放声音不大，音质较差，照片放大时有拖影，WLAN信号较强。,1
手机用了一段时间了 其他都还可以 就是这个耗电太牛X了 我充满电放桌子上 洗个碗回来掉了一格电 这还是新手机的情况下 本人不打游戏 早上八点多上班到早上六点左右 正常接打电话 有20-30分钟看新闻 就这个使用 晚上回家25%左右的电量 我真服了,1
还好是用了一个多月来评论，一个月快充就坏了，只能慢充，充满要4个小时，这周打算去售后看看，视情况再来追评,1
太**辣鸡了，以前用的华为。第一手机太厚，像个砖头，可以防身。第二预装是软件太多了，太不要脸。第三，一摸就是指纹。好的方面是送的手机壳不错。,1
手机是不是别人用过都贴的有膜，电池也不行还没我苹果11电池用的久,1
外形外观：细长圆厚屏幕音效：易沾指纹拍照效果：挺清晰运行速度：新机快，两个月后不知道待机时间：一般其他特色：又长又厚,1
手机都是挺好的，还好暂时没发现问题。去拿快递，服务人员直接就抛了出来，差点车 人手机同归于尽。里面也没包的很好 现在感觉随时会出现问题 就很烦,1
没有想的好，不玩也费电，昨天晚上充的电早上起来又充，这是为了显示充电快吗？我也是醉了，多余的话不想说了建议不要买，同等级买其他牌子的,1
评价差还弄不上去唉?,1
手机很卡顿，用流量都刷不了抖音，大家谨慎购买这个手机！用电也很快！！一开始的时候还好，后面反正就是很卡顿。,1
电池一般般，亏电有点快，反应也比较慢，有点图标要点两下才有反应！1800买的感觉不值！,1
我用了半个月才感觉出这款手机的不足，所以我都用事实说话，没有半点假话,1
低能系统别做了恶心人,1
手机太卡了  不顺畅  视频的时候双方网络都很好  但屏幕卡住就是不动,1
体验了20天，打游戏断触掉帧，55w充电居然比不上朋友的q3Pro的30w，什么赠品也没有，耳机也没有,1
就这手机还4500毫安电池用那么快，讲真的这手机虽然比我以前那个oppor15好用，但一个3800毫安新手机比一个4500毫安新手机电池用得还久一些，其它还好就是作为一个新手机续航能力好垃圾，新手机续航就一天两充了，怕过不了一年充满电都只能用3个小时以下,1
手机充电口里面部件塑料有缺角品控差，觉得vivo品牌的系统就像老人机笨笨傻傻的，不过无所谓买给老人用的，老人指定要不然我才不买,1
外形外观：还可以屏幕音效：还可以拍照效果：差运行速度：还可以待机时间：一般，感觉电池像假的其他特色：开箱一股塑料味，手机发热严重。商家发货极慢，七天才到，配套耳机可能需要一个月才有消息，不建议购买,1
电池不耐用，网络接收差，屏幕看久一点会眼疼，头晕，已经开了护眼模式，其他手机相同环境光线不会这样。触屏小点的图标不灵敏。,1
"不得不说这次发哥没毛病一,玩游戏2小时没一点问题，真的很好用。我以前用的华为返回键在左边这个也可以设置。说卡的说后台程序没清理 外观材料方面不说毕竟价格摆在那 能用就行了    至于为什么给1星因为我知道大家都喜欢看差评   我买之前也因为好评率有点慌     但是用着确实香   帧率也是可以调节的  60   90   144或者智能都可以     香?",1
收到手机用了几天感觉手机信号是真的差，信号不好！还有有时候手机反应速度太慢了，总体感觉很一般！而且手机耗电挺快的。。。。。。运行速度：一般待机时间：一般,1
新机后盖板有压痕，客服语气叼的很，不愧是大公司的客服，机子运行还行，不太卡吧，功能挺齐全的，拍照也还可以，如果是买来给老年人用的话那是没要问题的，这里省略，，，字齐了但是，唉，我就给差评，我还要凑字，就是玩,1
昨天购买，今天收货，关于手机的质量，因为还没有使用不知道具体情况如何，首先谈一谈自己收货的感受。两方面：一是包装不够理想，手机包装盒与耳机包装盒垒着放，都已经超出了外围的快递盒而凸起（如果凸起，说明盒子大小不满足要求，为何不进行更换？）。二是手机包装盒与快递盒之间没有填充物（不考虑下寄送过程中的碰撞带来的影响吗？）。说心里话，我深信手机质量是棒棒的！毕竟是大品牌，但是包装、寄送诠释出的服务理念，我感到很失望！如下图。,1
手感很好，电池充电快，就是为什么只能设置锁屏状态下长按音量键才能调出相机？？而且还有卡顿两三秒相机才出来？为什么不像小米或三星手机那样双击音量键或电源键调出相机？？？,1
赠品一直不发，21到29号，不是大促期间。外形外观：后壳是塑料运行速度：太慢了，不像个新的手机,1
售后很耐心，处理及时满意！点赞手机的使用只是在打游戏比较卡，准确地说是不太灵敏，但不影响使用。总体来说性价比很高，第一次用IQOO的手机，体验感很好，支持！,1
手机费电太快，续航能力太差,1
我都没签收 退货说买个更好的更贵的 这说不通那说不通我真的是服了 而且朋友都说了这个还没我的旧手机流畅（用了有几年了）,1
此评价留作证据，数据线和充电器不配套，55w的给我装了一个66w的充电器，我都看了别人评价都是55w的就我这个是66w的，我问电池大功率充电有没有问题，厂家人员说没问题，一年内质保期有问题你换新机子吗？？？？,1
外形外观：真丑，下巴特框，后盖手感就像插排屏幕音效：还行拍照效果：辣鸡摄像头，能扫码就不错了运行速度：打开多个应用会卡顿待机时间：待机差劲，大电池和快充就是弥补待机差劲的，处理器还是不行，要不是退不了还是买荣耀x10好其他特色：大家骂vivo是有原因的，这次总算知道了，长个记性,1
"这次vivo的营销活动很差，手机优点本来不少，却变成了烂牌，差不多价位的华为、小米、三款手机最后选了vivo,谁知第一次印象就不理想。先给了定金，然后熬夜付款，之后手机却降价了，还有耳机送，这个神操作应该倒过来才对，评论区一片骂声，打分很低，大家评论的重点都不在手机上了。后来联系了客服保了价，耳机却过了一个多月后今天才拿到，没耐心还讨不来这个耳机，第三次联系客服才没食言。电池还行，有快充补充能量，发热虽然好了不少但还是优化的不够理想。拍照白天还行，夜晚燥点大。",1
手机可以，就是上面说的有送，收到里面送的什么都没有，耳机线没有，充电宝没有，就手机和充电器,1
才用不了多久，就经常错乱，出现一些乱七八糟的声音，后台也关不了，不敢恭维,1
"手机有bug,系统偶尔会卡，屏幕有偶尔会没有反应，不灵敏只有充电可以！",1
买贵了。。。才买几天看到别的平台8+128跟我6+128一个价！！哎。。。。,1
手机用了一个月了，觉得不好。有时候点屏幕感觉都没有反应，然后网络吧也不快（可能是我流量问题）然后有时候老是显示我没有放电话卡流量就用不了（已经好几次都是这样了）还有送的东西也就是一个充电器一个手机壳一个卡针没了。我觉得还是在实体店买比较好一点。4G的网络比5G网络还好一点吧（个人认为）,1
运行速度：感觉比我这用了四年的手机强不了多少。感觉还是差强人意，反应速度挺慢的，感觉不像是和小龙865同级别的处理器。8g的运行内存让我感觉不到，运行流畅。还有一点，发烫，这么冷的天，居然发烫了。我不玩游戏，就是安装几个软件，运行了一会，结果发烫了。待机时间：充电倒是蛮快的，一个半小时，待机的话，24小时就是不怎么玩。,1
用了以后感觉真的垃圾，跟我这用了四年的手机比，都没有什么拿得出手的东西。,1
首先价格拼夕多上要便宜差不多150多块钱，其次，系统各方面还没我19年1280买的z5x好用，这回对vivo很失望，品质不够稳定，以后只会买苹果了，当时拿到z5x觉得好棒的手机，这回给老妈买的z3，没有对比没有伤害，z5x各方面都比z3好，太奇怪了，花了,1
运行速度：8+128应该运行速度不卡，但是没有ufs3.1只是2.1。天玑1000plus应该可以胜任大多数游戏高画质流畅。 屏幕音效：没拆包装不知道，等过一段时间追评LCD屏幕加塑料边框能有多好拍照效果：拍照效果：广告是 4800万主摄，可以扫码吧外形外观：广告拍出来挺帅的，所以才买。待机时间：4500毫安时其他特色：我吐了，22号买的手机，2198元，23号就降价，只要2098，预计23号可以收到，我联系了客服人员，还给了截图，非得要收到货才能申请价格保护，24号中午才到，而且价格又恢复了原价，真的牛，我这一百元就这样没了，蓝厂果然厉害，一贯的优良特色 。,1
用一天电池还可以吧！打王者手机占时不热！也不卡顿！就是没有他们说的什么给耳机啊什么背包都没给！手机暂时用一天还可以！,1
差，运行一个代驾程序都经常卡死，摄像头一般，后壳起斑点擦不干净，不值得入手,1
此用户未填写评价内容,1
使用了几天不好用，尤其是无线网老是段段续续的，一会就链接不上得用流量，玩一会游戏手机就烫手，不好用,1
运行速度：还行，但偶尔有黑屏卡顿现象，和一些其它显示相关的小毛病待机时间：待机短，耗电快，6、7个小时的待机时间居然耗了8%的电，充满电大概1个小时多一点拍照效果：看了它的像素就不必抱太大希望       还有我刚拿到手机就搞个北京劵降价什么意思，用北京劵1688，搞地域歧视？双十一都没有过，手机价格差了200，贬值太快，太气人了?,1
开始还好，就是为了打游戏买的，过几天就有点卡，有时还没反应，要点好几次才可以，耗电也快，待机一天三十多个电没了，感觉比打游戏还费电,1
拍照效果：就是电池不耐用  外观设计比较喜欢 用的时间还长  喇叭声音出现异常 这个实在接受不了 有一点  垃圾吧待机时间：待机时间时间不行不够用外形外观：外形外观比较哇塞??????运行速度：一般吧屏幕音效：还可以,1
外形外观：塑料外壳，手感一般拍照效果：拍照略差，略低于这个价位的水平运行速度：流畅度不错，不太会卡屏幕音效：屏幕能看，音效听个响其他特色：老用户送耳机不错，不过我是新用户。额外再买了个耳机问问看能不能当做老用户，客服告诉我需要两个订单号。待机时间：待机时间比较短，手机电池有点小额外补充一点，双十一那天价格还贵了，害我白等这么久,1
其实都好，可是是用过的。里面虽然全部更新了。可是音乐 录音都是今年一月份的，还有闹钟也是被设定过了,1
为什么我的跑分只有23.4万？打王者发热厉害耗电快 屏幕还断触   一点没有想想中的那种丝滑感,1
散热不好，手机发热，反应还可以，像素也可以，屏幕很灵敏，电池耐用，手机好看，就是散热不好,1
手机游戏千万不要买vivo手机，打着高刷新率的游戏手机，调试各种刷新率还是卡的不要不要的，vivo果真打的是拍照和外观设计的，性能和游戏方面远远不足，切记妄尝试。,1
"外形外观：没有喜欢的黑色屏幕音效：屏幕偏黄色，通电话外音比较大，别人在旁边能听清楚，非常容易泄露隐私话题拍照效果：对比同价位手机拍照比较一般运行速度：目前流畅不卡待机时间：最差体验就是耗电量，日常用耗电太快了，电话稍微频繁一点根本用不了一天，上一个手机是X27,用了两年了都没这个手机耗电快，都怀疑这个手机是假货！其他特色：手机太厚，后壳材质是塑料的，视觉效果也很廉价，总体使用体验不好",1
正在用荣耀8X，然后换了Z1，总体感觉宣传大于实际。调到144HZ的屏幕和8X对比，个人没有感觉什么明显差异，玩王者手机很烫，暂时没有掉帧，吃鸡一样掉帧，画质调到流畅极致加鹰眼，感觉不如8X流畅，本来就是冲处理器去的，结果很失望。优点就是有nfc，有快充，对了，智能刷新率情况下耗电是真的快。有一点很难受的是习惯了8X的呼吸灯，现在没有好不习惯。送的蓝牙耳机不错，中等音量听了近20小时，自带的耳机插口直角设计挺赞的，不太影响打游戏，但是有点敷衍，就一个按键，音量都调不了。总体来说这个价位也就这样吧，千元机旗舰芯听听就好了。,1
非得人家昧着良心说你是最棒的才能追评？,1
手机会有卡点，屏幕不是很灵敏，刚买来没一周就会有卡屏卡顿现象。手机充电确实很快，但是耗电更快。一个白天都不常用下班后从百分之百直接到百分之三四度程度。强烈建议不要买。性价比不高，性能也不好，后悔。,1
优点，商家已经介绍的淋漓尽致了，缺点，屏幕亮度不够，户外当瞎子用，传说的步步高音乐手机，如今只剩有声音了，而且是听得还会难受的声音，塑料的外壳，没有一点质感！,1
价格：新机上架，就这么不保值？随意涨跌？质量：不说质量怎么样，体验稍微有点差，待机界面进入指纹不灵敏，面部识别在黑屏待机下有时候识别不了，同样是vivo系统，除部分能同步，一部分同步不了,1
外形外观：一般屏幕音效：一般拍照效果：尚可运行速度：主流千元机水准待机时间：差！耗电量快！！其他特色：屏幕差！观感不舒适，颜色不正，眼痛！,1
机身易发热，硬件不行，充电是真慢，充了三个小时才充到90%。3g直接不能用，我还是第一次见这种交互的，虽说是应用实现的吧，但是这硬件不行，软件咋运行呢。看描述吹的挺好的，不过还是便宜。,1
原装耳机怎么跟手机上的耳机孔不配呢？一点阻力都没有。感觉小了一圈。而且要用手指使劲的压住才有声音，手指累了一松，声音就没有了。,1
各外形外观：还是很不错的，不到2k就买了一个曲面屏幕的，还是高大上，应该是最近天气热了，所以他它也跟着伸腰了。,1
我是万万没想到这种千元曲面屏不是通过技术或者制造来完成的，而是放裤子兜里用肉把它挤压弯了的。这是在嫌弃我长的肥吗？,1
差评给客服，不要联系我改评论,1
其他特色：进入app里面超级慢,1
买完就送耳机和蓝牙耳机，无语了,1
买完，东西还没收到就降价.太坑了,1
这才买2天就掉价100，京东骗人的吧！,1
这降价速度太快了，没买多久降几百,1
通话有咔咔的噪音！失望！,1
价格便宜了四百，前面买的太坑了,1
买了十几天降价100元，差评必须的差评,1
耳线都不带，差评，差评，差评,1
自己贴邮费，真是太牛了,1
手机太辣鸡，不行，老黑屏,1
差评给预售，完全不能接受预售。物流很快。,1
太坑了！刚收到货就又便宜了,1
商品质量有问题，换货特别慢，慢的无法忍受。,1
太坑了  买了一星期降了300,1
连个耳机都不赠送，太抠门了，建议亲们少来光顾。,1
手机很一般，cpu不详实，忽悠人,1
刚买一个月就降价300。差评,1
再也不会买IQOO了，失望,1
才两个月就降价300，果断差评,1
太坑了，我刚买了10天就降价，,1
差评，买了不到一个月降价300,1
才买没几天就降价，差评，以后不会在买这牌子,1
手机还没有用几天充电器就坏了垃圾,1
太@了，才买几条价格下降300,1
建议大家不要购买这款，太老火了！,1
价格比别的平台贵，客服太差,1
坏了，换机，搞了20多天，差评,1
一星都不想给，开机没五分钟就发烫了。,1
唉，降价是真快     真是无语了,1
买了4天了今天一看就降了200，真给力！,1
买了一个月不到降价这么多，**,1
这是我用过最垃圾的手机,1
辣鸡，无比辣鸡，求求你们别买，,1
破手机  垃圾  一点都不存电,1
物流半个月了没动静，垃圾,1
垃圾手机，屏幕根本都是坏的。,1
差评没有送耳机我不知道是怎么回事拿到手机就没有,1
"买了不到一个月降价200多块,太坑了，",1
屏幕非常不好千万不要买看画面相当花,1
说好的有XE900耳机，为什么没有？差评。,1
说好的耳机，为什么没有？,1
5.20买的  6.10就降价300这也掉得太快了,1
垃圾  不到半月就降价300元,1
东西太差没有耳机。骗消费者。,1
电池超级不耐用。怎么退货哦,1
说好的赠品在那里？不骗人的吧，?????,1
体验一般，掉电快，发热，下单需注意,1
买了半个月掉价300，还不能申请保价，差评,1
垃圾手机，有的时候还断触,1
还卡顿，才用了一个星期。真是失望,1
太差了，一个月不到降了两百多,1
刚买完就降价200，而且还不能用价保，买手机最坑的一次,1
垃圾，不到一个月就坏了,1
这老板太抠了，都不舍得送个膜,1
性价比很高,1
元旦特价，才不到半个月就又降价了。差评！,1
买了没多久就降价 618降三百块钱真无语,1
垃圾，网就像过山车一样,1
大家千万不要买，老是断网，真的，去隔壁买华为,1
这个手机非常不好用，大家别买,1
垃圾手机，大把流氓功能,1
4499买了一个垃圾手机，后悔了,1
差评，手机用一会就发热。买了两台都有这样,1
体验感极差，会经常断流,1
请问赠送的耳机呢？？？？？？？？客服只有机器人,1
客服服务差，答非所问，差评,1
vivo京东自营@人标配没有耳机太坑了，投诉没门啊,1
耗电非常离谱而且保护膜还有划痕,1
激活白条的优惠没有，太坑了，原装耳机也没有，,1
说实话，手机分辨率真心不怎么样,1
耗电很快  十分钟就不见了5个电了,1
真差劲，刚买了几天啊降价300块！,1
刚过保价时间就降价300块！@！差评！,1
手机发热的厉害，开个导航就发热严重,1
刚买十几天就要降价300元，太坑了吧,1
真的后悔死了，这个电池真的不能用啊,1
差价这么多，我真是呵呵，半个月掉四五百，买1699现1299,1
打游戏发热严重，电池不耐用,1
买了一个月，降了快三百，坑,1
是真拉，刚买不到十天卡死了动不了！！！,1
手机看视频画面不清晰，太模糊,1
手机断流现象十分严重，性价比也不高,1
才用了一个月就掉价了！！！！你这也快了！！200块钱！,1
承诺的快充线一直不发货，垃圾客服，垃圾品牌,1
待机时间：费电实在是太快了十分钟用了五格电,1
太坑了。降价太快了还没一个月就降价200,1
这商家等你下单了，他就马上降价，太伤害消费者了,1
一天降价111，还申请不到价保 着实是让我对你和京东客服失望。呵,1
啥也没有送  差评 起码的手机壳耳机线什么都没有,1
太垃圾了，拍照。还没有我的红米好,1
电池不禁用，刚买完plus降价100还不支持价格保护，差评,1
差，太差了，后悔死了,1
差评，差评，差评，耳机都没得。别人苹果手机还送耳机呢。,1
服务态度极差，不处理，价格贵没意思，而且还故意忽悠,1
垃圾手机不到一个星期，卡的要死,1
